"Event Date","Event Time","Mill Number","One Minute Mean"
"08/07/2018","01:18:00","1","195"
"08/07/2018","01:18:00","4","151"
"08/07/2018","01:18:00","5","81"
"08/07/2018","01:18:00","6","94"
"08/07/2018","01:18:00","7","83"
"08/07/2018","01:18:00","8","120"
"08/07/2018","01:18:00","9","112"
"08/07/2018","01:18:00","10","79"
"08/07/2018","01:18:00","11","108"
"08/07/2018","01:18:00","12","93"
"08/07/2018","01:18:00","13","139"
"08/07/2018","01:18:00","14","97"
"08/07/2018","01:18:00","15","114"
"08/07/2018","01:18:00","16","144"
"08/07/2018","01:18:00","17","66"
"08/07/2018","01:18:00","19","109"
"08/07/2018","01:18:00","20","112"
"08/07/2018","01:18:00","21","99"
"08/07/2018","01:18:00","22","76"
"08/07/2018","01:18:00","24","116"
"08/07/2018","01:18:00","25","111"
"08/07/2018","01:18:00","26","203"
"08/07/2018","01:18:00","27","140"
"08/07/2018","01:18:00","28","161"
"08/07/2018","01:18:00","29","125"
"08/07/2018","01:18:00","30","151"
"08/07/2018","01:18:00","31","142"
"08/07/2018","01:18:00","32","131"
"08/07/2018","01:18:00","34","123"
"08/07/2018","01:19:00","1","166"
"08/07/2018","01:19:00","4","180"
"08/07/2018","01:19:00","5","77"
"08/07/2018","01:19:00","6","96"
"08/07/2018","01:19:00","7","83"
"08/07/2018","01:19:00","8","116"
"08/07/2018","01:19:00","9","135"
"08/07/2018","01:19:00","10","75"
"08/07/2018","01:19:00","11","110"
"08/07/2018","01:19:00","12","88"
"08/07/2018","01:19:00","13","140"
"08/07/2018","01:19:00","14","92"
"08/07/2018","01:19:00","15","113"
"08/07/2018","01:19:00","16","157"
"08/07/2018","01:19:00","17","65"
"08/07/2018","01:19:00","19","105"
"08/07/2018","01:19:00","20","119"
"08/07/2018","01:19:00","21","113"
"08/07/2018","01:19:00","22","78"
"08/07/2018","01:19:00","24","122"
"08/07/2018","01:19:00","25","101"
"08/07/2018","01:19:00","26","212"
"08/07/2018","01:19:00","27","127"
"08/07/2018","01:19:00","28","153"
"08/07/2018","01:19:00","29","116"
"08/07/2018","01:19:00","30","153"
"08/07/2018","01:19:00","31","162"
"08/07/2018","01:19:00","32","129"
"08/07/2018","01:19:00","34","121"
"08/07/2018","01:20:00","1","163"
"08/07/2018","01:20:00","4","173"
"08/07/2018","01:20:00","5","85"
"08/07/2018","01:20:00","6","99"
"08/07/2018","01:20:00","7","79"
"08/07/2018","01:20:00","8","110"
"08/07/2018","01:20:00","9","114"
"08/07/2018","01:20:00","10","70"
"08/07/2018","01:20:00","11","93"
"08/07/2018","01:20:00","12","90"
"08/07/2018","01:20:00","13","136"
"08/07/2018","01:20:00","14","97"
"08/07/2018","01:20:00","15","114"
"08/07/2018","01:20:00","16","158"
"08/07/2018","01:20:00","17","65"
"08/07/2018","01:20:00","19","104"
"08/07/2018","01:20:00","20","114"
"08/07/2018","01:20:00","21","109"
"08/07/2018","01:20:00","22","77"
"08/07/2018","01:20:00","24","125"
"08/07/2018","01:20:00","25","112"
"08/07/2018","01:20:00","26","206"
"08/07/2018","01:20:00","27","124"
"08/07/2018","01:20:00","28","126"
"08/07/2018","01:20:00","29","113"
"08/07/2018","01:20:00","30","147"
"08/07/2018","01:20:00","31","161"
"08/07/2018","01:20:00","32","131"
"08/07/2018","01:20:00","34","115"
"08/07/2018","01:21:00","1","163"
"08/07/2018","01:21:00","4","165"
"08/07/2018","01:21:00","5","86"
"08/07/2018","01:21:00","6","97"
"08/07/2018","01:21:00","7","84"
"08/07/2018","01:21:00","8","122"
"08/07/2018","01:21:00","9","103"
"08/07/2018","01:21:00","10","69"
"08/07/2018","01:21:00","11","88"
"08/07/2018","01:21:00","12","97"
"08/07/2018","01:21:00","13","156"
"08/07/2018","01:21:00","14","93"
"08/07/2018","01:21:00","15","115"
"08/07/2018","01:21:00","16","154"
"08/07/2018","01:21:00","17","67"
"08/07/2018","01:21:00","19","104"
"08/07/2018","01:21:00","20","110"
"08/07/2018","01:21:00","21","125"
"08/07/2018","01:21:00","22","74"
"08/07/2018","01:21:00","24","124"
"08/07/2018","01:21:00","25","100"
"08/07/2018","01:21:00","26","201"
"08/07/2018","01:21:00","27","127"
"08/07/2018","01:21:00","28","122"
"08/07/2018","01:21:00","29","110"
"08/07/2018","01:21:00","30","150"
"08/07/2018","01:21:00","31","144"
"08/07/2018","01:21:00","32","130"
"08/07/2018","01:21:00","34","122"
"08/07/2018","01:22:00","1","176"
"08/07/2018","01:22:00","4","154"
"08/07/2018","01:22:00","5","89"
"08/07/2018","01:22:00","6","101"
"08/07/2018","01:22:00","7","85"
"08/07/2018","01:22:00","8","126"
"08/07/2018","01:22:00","9","96"
"08/07/2018","01:22:00","10","70"
"08/07/2018","01:22:00","11","96"
"08/07/2018","01:22:00","12","98"
"08/07/2018","01:22:00","13","145"
"08/07/2018","01:22:00","14","105"
"08/07/2018","01:22:00","15","119"
"08/07/2018","01:22:00","16","203"
"08/07/2018","01:22:00","17","67"
"08/07/2018","01:22:00","19","104"
"08/07/2018","01:22:00","20","111"
"08/07/2018","01:22:00","21","109"
"08/07/2018","01:22:00","22","76"
"08/07/2018","01:22:00","24","134"
"08/07/2018","01:22:00","25","96"
"08/07/2018","01:22:00","26","208"
"08/07/2018","01:22:00","27","129"
"08/07/2018","01:22:00","28","130"
"08/07/2018","01:22:00","29","103"
"08/07/2018","01:22:00","30","142"
