"Event Date","Event Time","Latitude","Longitude","Signal Strength","Event","SemiMajor Axis 50% CI","SemiMinor Axis 50% CI","Ellipse Angle","Sensors"
"07/01/2022","19:19:00.8879406","29.221667","-81.062500","-61.30","Real","0.80","0.10","340","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:19:00.9190196","29.244167","-81.070000","-48.40","Real","2.40","0.30","346","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:19:00.9577348","29.208333","-81.037500","-26.00","Real","1.60","0.20","342","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:19:01.0240092","29.255833","-81.053611","-25.40","Real","2.10","0.30","342","42,44,45,46,47,48,49,50"
"07/01/2022","19:19:01.0762577","29.243611","-81.088056","-18.70","Real","4.10","0.40","338","42,46,47,48"
"07/01/2022","19:19:08.8980127","28.794722","-81.892500","-30.60","Real","2.90","0.40","285","42,44,45,46,47,50"
"07/01/2022","19:19:12.2470924","28.701944","-81.885833","-28.30","Real","2.80","0.40","280","42,44,45,46,47"
"07/01/2022","19:19:20.8412763","28.243889","-82.150278","-38.10","Real","4.80","0.50","76","42,44,45,46,47,48,50"
"07/01/2022","19:19:21.6404629","28.515278","-82.183333","-62.40","Real","3.00","0.30","89","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:19:21.7031193","28.517222","-82.166667","-39.00","Real","4.20","0.50","89","42,44,45,46,47,48,50"
"07/01/2022","19:19:21.9442322","28.520000","-82.154167","-34.30","Real","4.30","0.50","89","42,44,45,46,47,48,49,50"
"07/01/2022","19:19:22.4928534","29.961944","-81.338333","-57.10","Real","8.10","0.50","342","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:19:32.0050758","29.972500","-81.333611","-85.90","Real","6.10","0.50","341","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:19:33.6748519","28.697500","-81.868056","-32.00","Real","2.40","0.30","280","42,44,45,46,47,48,49,50"
"07/01/2022","19:19:33.8363449","28.698611","-81.875000","-36.20","Real","2.20","0.30","280","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:19:33.8371458","28.696389","-81.878611","-20.90","Real","3.30","0.40","280","42,44,45,46,47"
"07/01/2022","19:19:52.9110465","30.202500","-81.374722","-89.30","Real","8.40","0.50","343","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:19:53.3443259","30.227500","-81.407778","-87.50","Real","9.00","0.60","343","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:19:58.8273103","28.717500","-81.882222","-28.10","Real","2.70","0.40","281","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:20:03.9984361","29.219722","-81.042778","-62.80","Real","0.80","0.10","341","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:20:04.0534315","29.220000","-81.039444","-37.40","Real","1.30","0.20","342","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:20:04.1249890","29.206389","-81.048333","-24.70","Real","1.70","0.20","341","42,44,45,46,47,48,49,50"
"07/01/2022","19:20:04.2197793","29.234444","-81.056944","-49.10","Real","1.10","0.20","340","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:20:04.3092780","29.236667","-81.057222","-26.40","Real","1.90","0.20","341","42,44,45,46,47,48,49,50"
"07/01/2022","19:20:04.3544854","29.273889","-81.072222","-19.60","Real","4.50","0.40","339","42,46,47,48"
"07/01/2022","19:20:04.5946255","29.218333","-81.050556","-23.50","Real","1.90","0.20","341","42,44,45,46,47,48,49,50"
"07/01/2022","19:20:13.5282623","28.703611","-81.867500","-22.10","Real","3.00","0.40","280","42,44,45,46,47,50"
"07/01/2022","19:20:13.7111349","28.806111","-81.303056","-12.50","Real","0.90","0.20","298","42,45,46,47"
"07/01/2022","19:20:13.8357717","28.824722","-81.321389","-13.00","Real","1.00","0.30","299","42,45,46,47"
"07/01/2022","19:20:16.2961865","27.534722","-80.700833","-22.00","Real","4.30","0.50","356","42,44,51"
"07/01/2022","19:20:16.4548959","27.506111","-80.678889","-22.10","Real","4.80","0.50","355","42,44,51"
"07/01/2022","19:20:30.0225498","28.714167","-81.856111","-18.60","Real","3.20","0.40","281","42,44,45,46,47"
"07/01/2022","19:20:38.0383106","29.220556","-81.074444","-55.50","Real","0.90","0.10","339","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:20:38.0868507","29.220278","-81.070833","-23.60","Real","2.00","0.30","339","42,45,46,47,48,49,50"
"07/01/2022","19:20:38.1545644","28.275833","-82.142222","-31.90","Real","7.20","0.60","80","42,44,45,46,48"
"07/01/2022","19:20:38.2448305","28.271944","-82.173333","-33.30","Real","7.90","0.70","80","42,44,45,46"
"07/01/2022","19:20:38.3951932","29.234722","-81.080556","-25.90","Real","1.90","0.20","339","42,44,45,46,47,48,49,50"
"07/01/2022","19:21:08.6280179","28.248889","-82.164167","-31.50","Real","8.10","0.70","79","42,44,45,46"
"07/01/2022","19:21:10.6697963","28.734167","-81.872778","-27.60","Real","2.80","0.40","282","42,44,45,46,47,48"
"07/01/2022","19:21:28.7260806","27.513611","-80.695833","-50.20","Real","1.80","0.30","356","42,44,45,46,47,49,50,51"
"07/01/2022","19:21:28.7636471","27.560556","-80.700833","-20.00","Real","5.40","0.60","354","42,44"
"07/01/2022","19:21:31.1272196","28.702778","-81.865278","-21.10","Real","5.90","0.60","286","42,44,45,46"
"07/01/2022","19:21:34.6474001","29.222778","-81.038889","-38.10","Real","1.30","0.20","342","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:21:34.6680024","29.175556","-81.038056","5.30","Real","5.30","0.40","342","45,46,47,48,49"
"07/01/2022","19:21:34.7266885","29.253333","-81.057778","-34.40","Real","1.60","0.20","342","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:21:34.7589851","29.237778","-81.050278","-19.30","Real","2.80","0.30","343","42,45,46,47,48"
"07/01/2022","19:21:43.9998539","28.761111","-81.905833","-34.90","Real","2.60","0.40","283","42,44,45,46,47,48,49,50"
"07/01/2022","19:21:45.0085830","28.251389","-82.134444","-31.00","Real","7.70","0.70","79","42,44,45,46"
"07/01/2022","19:21:58.3886015","28.718333","-81.891111","-45.90","Real","2.00","0.30","281","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:21:58.4495533","28.720278","-81.898333","-51.60","Real","1.80","0.30","281","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:21:58.5585961","28.714444","-81.906389","-35.70","Real","2.50","0.30","281","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:22:11.7381458","28.934444","-81.219444","-39.70","Real","0.30","0.10","315","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:22:19.7088117","29.181389","-81.068889","-37.70","Real","1.10","0.20","338","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:22:19.8012046","29.198611","-81.075556","-44.50","Real","1.10","0.20","338","42,44,45,46,47,48,50,51"
"07/01/2022","19:22:19.8866511","29.193611","-81.070833","-45.20","Real","1.00","0.10","338","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:22:19.9257075","29.195000","-81.075000","-23.00","Real","1.80","0.20","338","42,45,46,47,48,49,50"
"07/01/2022","19:22:19.9969885","29.209167","-81.074167","-36.70","Real","1.40","0.20","342","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:22:20.0514559","29.180556","-81.071111","-16.80","Real","3.20","0.40","336","42,46,47,48"
"07/01/2022","19:22:20.2935942","29.195556","-81.076389","-21.40","Real","1.90","0.30","338","42,45,46,47,48,49,50"
"07/01/2022","19:22:26.0221093","28.785000","-81.878611","-34.20","Real","2.50","0.30","285","42,44,45,46,47,48,49,50"
"07/01/2022","19:22:27.4613473","28.271111","-82.161944","-39.40","Real","4.80","0.50","77","42,44,45,46,47,48,50"
"07/01/2022","19:22:27.6979722","28.274167","-82.146389","-70.40","Real","2.70","0.30","78","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:22:27.8597659","28.276944","-82.137222","-50.50","Real","3.40","0.40","78","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:22:29.1464527","28.547778","-82.156389","-27.30","Real","4.90","0.50","270","42,44,45,46,47,48,50"
"07/01/2022","19:22:29.1832036","28.548333","-82.173056","-42.90","Real","3.80","0.40","271","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:22:34.6307386","29.406389","-82.030556","-39.50","Real","9.60","0.80","307","42,45,46,47"
"07/01/2022","19:22:35.7208016","28.728333","-81.909722","-18.90","Real","3.70","0.50","281","42,44,45,46,47"
"07/01/2022","19:22:36.0766538","28.716667","-81.866667","-42.80","Real","2.00","0.30","281","42,44,45,46,47,49,50,51"
"07/01/2022","19:22:46.1783509","28.255556","-82.136944","-35.80","Real","6.80","0.60","79","42,44,45,46,50"
"07/01/2022","19:23:08.1044660","28.710278","-81.842500","-30.20","Real","2.40","0.30","281","42,44,45,46,47,48,50"
"07/01/2022","19:23:09.0356627","30.193611","-81.340833","-77.50","Real","9.30","0.60","344","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:23:17.5904954","28.285000","-82.165833","-42.20","Real","4.10","0.40","79","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:23:17.9584534","28.287778","-82.150556","-62.30","Real","3.00","0.30","79","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:23:26.6592601","27.476111","-80.657222","-27.70","Real","4.10","0.50","354","42,44,50,51"
"07/01/2022","19:23:26.8246796","27.499444","-80.660833","-21.90","Real","6.20","0.60","353","42,44"
"07/01/2022","19:23:27.1484622","29.170278","-81.167778","-16.60","Real","2.50","0.40","333","42,45,46,47"
"07/01/2022","19:24:22.7053804","28.754722","-81.907778","-24.90","Real","3.10","0.40","283","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:24:26.2609462","28.499444","-82.110556","-121.00","Real","1.50","0.20","88","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:25:16.6625865","28.779722","-81.898333","-19.00","Real","3.70","0.50","284","42,44,45,46,47"
"07/01/2022","19:25:17.8351715","29.241389","-81.018056","-20.60","Real","2.40","0.30","344","42,45,46,47,48,49"
"07/01/2022","19:25:17.8886733","29.246667","-81.015833","-18.70","Real","4.10","0.40","344","42,46,47,48"
"07/01/2022","19:25:17.9500611","29.245000","-81.016667","-19.80","Real","2.90","0.30","345","42,45,46,47,48"
"07/01/2022","19:25:37.9609376","28.549722","-82.149444","-67.20","Real","2.60","0.30","271","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:25:38.0221981","28.549444","-82.154167","-40.10","Real","4.00","0.40","270","42,44,45,46,47,48,49,50"
"07/01/2022","19:25:44.3444424","28.760833","-81.917778","-33.50","Real","2.70","0.40","283","42,44,45,46,47,48,49,50"
"07/01/2022","19:25:44.4509503","28.775556","-81.880833","-25.40","Real","5.20","0.60","279","42,45,46,47"
"07/01/2022","19:25:44.5747439","28.773889","-81.873056","-31.70","Real","2.60","0.40","284","42,44,45,46,47,48,49,50"
"07/01/2022","19:25:44.6921494","28.776944","-81.869167","-54.00","Real","1.70","0.30","284","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:25:54.7131233","30.032222","-81.671944","-102.00","Real","6.60","0.50","333","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:26:04.1561498","29.751944","-81.539444","-59.90","Real","9.00","0.70","332","42,44,49,50"
"07/01/2022","19:26:08.3680131","27.441389","-80.660000","-23.40","Real","7.10","0.70","353","42,44"
"07/01/2022","19:26:19.2025547","28.760278","-81.906111","-27.00","Real","3.10","0.40","283","42,44,45,46,47,50"
"07/01/2022","19:26:19.2601714","28.762500","-81.900833","-30.50","Real","2.90","0.40","283","42,44,45,46,47,50"
"07/01/2022","19:26:19.3308981","28.771111","-81.985833","-29.10","Real","6.20","0.60","278","42,45,46,47"
"07/01/2022","19:26:30.2042481","28.305278","-82.165833","-61.60","Real","3.10","0.30","79","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:26:30.2652835","28.282778","-82.113611","-43.60","Real","3.60","0.40","78","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:26:36.1784877","29.214167","-81.075000","-17.70","Real","3.60","0.40","338","42,46,47,48"
"07/01/2022","19:27:13.8120376","29.318056","-80.943333","-22.60","Real","2.90","0.30","351","42,44,45,46,47,48,49,50"
"07/01/2022","19:27:26.1675755","27.434722","-80.650833","-50.00","Real","2.40","0.30","354","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:27:26.2171055","27.421667","-80.650000","-42.80","Real","2.90","0.40","354","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:27:26.2345095","27.446389","-80.650556","-29.80","Real","4.30","0.50","354","42,44,50,51"
"07/01/2022","19:27:26.2742109","27.450556","-80.645833","-30.60","Real","4.10","0.50","354","42,44,50,51"
"07/01/2022","19:27:26.5245975","27.436667","-80.651667","-31.60","Real","3.60","0.40","354","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:27:27.0429049","28.771667","-81.867222","-42.80","Real","2.10","0.30","284","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:27:27.1224365","28.775556","-81.899722","-38.80","Real","2.40","0.30","284","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:27:32.3684125","29.228611","-81.063611","-39.80","Real","1.30","0.20","340","42,44,45,46,47,49,50,51"
"07/01/2022","19:27:32.3994434","29.213611","-81.053611","-23.00","Real","2.60","0.30","340","42,45,47,50"
"07/01/2022","19:27:32.4315378","29.234444","-81.065833","-40.50","Real","1.30","0.20","341","42,44,45,46,47,49,50,51"
"07/01/2022","19:27:32.4718475","29.222500","-81.058889","-34.60","Real","1.40","0.20","341","42,44,45,46,47,49,50,51"
"07/01/2022","19:27:43.9294995","28.625278","-82.192500","-44.40","Real","3.90","0.40","274","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:28:02.1528376","29.226667","-81.081667","-62.40","Real","1.00","0.20","344","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:28:02.1796664","29.210556","-81.078333","-21.40","Real","2.00","0.30","339","42,45,46,47,48,49,50"
"07/01/2022","19:28:02.1921146","29.187778","-81.070556","-19.80","Real","2.10","0.30","339","42,45,46,47,48,50"
"07/01/2022","19:28:02.2672192","29.231389","-81.070000","-40.50","Real","1.30","0.20","339","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:28:02.3333571","29.231667","-81.070278","-20.70","Real","2.40","0.30","340","42,45,46,47,48,49,50"
"07/01/2022","19:28:02.3347073","29.194722","-81.066667","-14.30","Real","3.30","0.40","341","42,45,46,47,48,49"
"07/01/2022","19:28:02.4133022","29.226111","-81.069167","-38.90","Real","1.30","0.20","339","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:28:02.5281431","29.210833","-81.061667","-16.40","Real","2.90","0.30","341","42,45,46,47,48"
"07/01/2022","19:28:02.7629679","29.218056","-81.064444","-21.30","Real","2.10","0.30","340","42,44,45,46,47,48,49,50"
"07/01/2022","19:28:10.4424154","28.293056","-82.203889","-34.20","Real","4.90","0.50","79","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:28:19.8645036","28.578611","-82.155278","-27.50","Real","5.10","0.50","272","42,44,45,46,47"
"07/01/2022","19:28:23.7301047","28.738889","-81.812778","-96.40","Real","0.90","0.20","283","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:28:24.0631894","28.752222","-81.832222","-33.30","Real","2.20","0.30","284","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:28:24.3035226","28.756667","-81.846667","-29.10","Real","2.50","0.40","284","42,44,45,46,47,48,50"
"07/01/2022","19:28:24.4312563","28.754722","-81.841944","-29.30","Real","2.50","0.40","284","42,44,45,46,47,48,50"
"07/01/2022","19:28:36.9026142","29.190278","-81.042500","-67.20","Real","0.70","0.10","340","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:28:36.9439117","29.182778","-81.041389","-19.90","Real","1.80","0.20","341","42,44,45,46,47,48,49,50"
"07/01/2022","19:28:36.9847793","29.220556","-81.054167","-28.50","Real","1.60","0.20","341","42,44,45,46,47,48,49,50"
"07/01/2022","19:28:37.0858120","29.245278","-81.060278","-18.40","Real","4.10","0.40","340","42,46,47,48"
"07/01/2022","19:28:39.0672904","28.295000","-82.216111","-32.30","Real","6.10","0.60","78","42,44,45,46,47"
"07/01/2022","19:28:39.1712241","28.296667","-82.205556","-34.00","Real","5.20","0.50","79","42,44,45,46,47,50,51"
"07/01/2022","19:28:52.7562368","28.790000","-81.894444","-28.20","Real","3.00","0.40","285","42,44,45,46,47,48"
"07/01/2022","19:28:53.7578906","28.279722","-82.149444","-32.40","Real","7.60","0.70","80","42,44,45,46"
"07/01/2022","19:28:59.6737216","28.569167","-82.189722","-43.90","Real","3.90","0.40","272","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:28:59.8984196","28.584444","-82.177222","-41.80","Real","4.10","0.50","272","42,44,45,46,47,48,49,50"
"07/01/2022","19:29:06.8047193","29.881944","-81.617222","-58.90","Real","7.80","0.50","332","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:29:20.7261759","29.949722","-81.331944","-49.90","Real","8.90","0.60","342","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:29:21.2299342","29.231944","-81.042500","-35.10","Real","1.40","0.20","342","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:29:21.2946332","29.230278","-81.043611","-33.00","Real","1.50","0.20","342","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:29:21.3904322","29.236667","-81.046111","-30.40","Real","1.60","0.20","342","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:29:21.5897329","29.225000","-81.038056","-24.50","Real","1.90","0.20","342","42,44,45,46,47,48,49,50"
"07/01/2022","19:29:41.9284413","28.261389","-82.153611","-25.70","Real","6.40","0.60","76","42,44,46,47,50"
"07/01/2022","19:29:42.0072113","28.253333","-82.125278","-40.40","Real","3.70","0.40","77","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:29:42.0782505","28.248333","-82.131944","-37.80","Real","4.70","0.50","76","42,44,45,46,47,48,50"
"07/01/2022","19:29:47.1667095","28.544722","-82.185556","-43.90","Real","3.80","0.40","271","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:29:48.4782499","28.275833","-81.572778","-63.60","Real","0.60","0.10","70","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:30:16.3408140","28.305278","-82.196389","-34.10","Real","7.90","0.70","82","42,44,45,46"
"07/01/2022","19:30:29.1405283","29.835278","-81.596389","-46.60","Real","8.90","0.60","332","42,44,45,46,47,48,49,50"
"07/01/2022","19:30:29.2225298","29.751944","-81.581111","-43.40","Real","9.00","0.60","332","42,44,45,46,47,48"
"07/01/2022","19:30:34.2800433","28.783889","-81.909722","-47.20","Real","2.10","0.30","284","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:30:34.3632035","28.783889","-81.898889","-48.80","Real","2.00","0.30","284","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:30:34.6876034","28.783889","-81.886389","-25.50","Real","5.30","0.60","280","42,45,46,47"
"07/01/2022","19:30:34.7760958","28.785000","-81.901111","-49.00","Real","2.00","0.30","284","42,44,45,46,47,48,49,50,51"
"07/01/2022","19:30:40.8552184","28.705000","-81.836389","-28.90","Real","2.40","0.30","281","42,44,45,46,47,48,49,50"
"07/01/2022","19:31:08.6593667","30.135556","-81.637778","-106.50","Real","7.60","0.50","335","42,44,45,46,47,49,50,51"
"07/01/2022","19:31:10.9991923","29.234722","-81.023056","-25.70","Real","1.90","0.20","344","42,44,45,46,47,49,50"
"07/01/2022","19:31:11.0869527","29.245556","-81.031667","-29.50","Real","1.80","0.20","344","42,44,45,46,47,49,50"
"07/01/2022","19:31:11.1264120","29.245000","-81.029722","-29.50","Real","1.80","0.20","344","42,44,45,46,47,49,50"
"07/01/2022","19:31:11.1962773","29.246389","-81.032778","-30.50","Real","1.70","0.20","344","42,44,45,46,47,49,50,51"
"07/01/2022","19:31:19.1278110","28.771389","-81.948056","-25.10","Real","3.60","0.50","283","42,44,45,46,47"
"07/01/2022","19:31:19.2535334","28.770833","-81.945556","-34.30","Real","2.90","0.40","283","42,44,45,46,47,48,49,50"
"07/01/2022","19:31:19.5850290","28.775833","-81.992222","-28.70","Real","6.40","0.60","278","42,45,46,47"
"07/01/2022","19:31:23.2280857","30.176111","-81.316111","-95.10","Real","7.50","0.50","345","42,44,45,46,47,48,49,50,51"
