"Event Date","Event Time","Tower Measurement Location","Height","Time Interval","Avg Wind Direction","Avg Wind Speed","Peak Wind Direction","Peak Wind Speed","Peak Wind Direction 10 Min","Peak Wind Speed 10 Min","Deviation","Temp","Temperature Difference","Dew Point","Relative Humidity","Barometric Pressure"
"03/01/2015","23:50:00","0002 NW  SE","6","5","","","","","","","","67.6","","67.6","100",""
"03/01/2015","23:50:00","0002 NW  SE","12","5","75","1","81","4","81","4","22","","","","",""
"03/01/2015","23:50:00","0002 NW  SE","54","5","101","4","105","5","105","5","8","67.7","0.1","66.2","95",""
"03/01/2015","23:50:00","0002 NW  SE","90","5","114","5","111","6","111","6","5","","","","",""
"03/01/2015","23:50:00","0002 NW  SE","145","5","121","6","127","7","128","8","3","","","","",""
"03/01/2015","23:50:00","0002 NW  SE","204","5","134","7","134","9","134","9","3","70.2","","67.5","91",""
"03/01/2015","23:50:00","0006 NW  SE","6","5","","","","","","","","67.7","","66.4","96",""
"03/01/2015","23:50:00","0006 NW  SE","12","5","0","0","0","0","50","1","29","","","","",""
"03/01/2015","23:50:00","0006 NW  SE","54","5","97","2","100","3","100","3","12","68.7","1.1","","",""
"03/01/2015","23:50:00","0006 NW  SE","162","5","120","5","117","6","117","6","6","","","","",""
"03/01/2015","23:50:00","0006 NW  SE","204","5","114","6","109","7","133","9","7","71.4","","71.4","100",""
"03/01/2015","23:50:00","SLC 40","54","5","","","","","","","","","","","",""
"03/01/2015","23:50:00","SLC 41","230","5","129","7","133","8","138","10","5","","","","",""
"03/01/2015","23:50:00","SLC 41","231","5","125","10","126","10","127","11","4","","","","",""
"03/01/2015","23:50:00","0110 NW  SE","6","5","","","","","","","","69.4","","68.5","97",""
"03/01/2015","23:50:00","0110 NW  SE","12","5","124","0","121","2","121","2","13","","","","",""
"03/01/2015","23:50:00","0110 NW  SE","54","5","135","4","137","6","137","6","12","69.4","0.0","68.9","98",""
"03/01/2015","23:50:00","0110 NW  SE","162","5","136","8","132","10","132","10","5","","","","",""
"03/01/2015","23:50:00","0110 NW  SE","204","5","127","9","126","10","127","10","5","72.2","","68.1","87",""
"03/01/2015","23:50:00","0313 NE  SW","6","5","","","","","","","","68.7","","67.2","95",""
"03/01/2015","23:50:00","0313 NE  SW","12","5","91","2","85","3","93","4","13","","","","",""
"03/01/2015","23:50:00","0313 NE  SW","54","5","99","4","103","5","93","6","8","69.2","0.5","67.5","95",""
"03/01/2015","23:50:00","0313 NE  SW","162","5","127","8","128","9","128","9","5","","","","",""
"03/01/2015","23:50:00","0313 NE  SW","204","5","120","9","126","10","126","10","4","70.5","","69.1","95",""
"03/01/2015","23:50:00","0313 NE  SW","295","5","118","11","120","12","120","12","4","","","","",""
"03/01/2015","23:50:00","0313 NE  SW","394","5","152","13","156","13","156","13","5","","","","",""
"03/01/2015","23:50:00","0313 NE  SW","492","5","135","15","134","15","134","15","5","70.8","","67.6","90",""
"03/01/2015","23:50:00","0002 SE  SE","6","5","","","","","","","","67.8","","66.5","96",""
"03/01/2015","23:50:00","0002 SE  SE","12","5","87","2","82","4","82","4","20","","","","",""
"03/01/2015","23:50:00","0002 SE  SE","54","5","103","4","107","5","107","5","10","68.1","0.3","66.7","95",""
"03/01/2015","23:50:00","0002 SE  SE","90","5","117","6","117","7","117","7","5","","","","",""
