"Event Date","Event Time","Mill Number","One Minute Mean"
"09/28/2020","00:02:00","1","340"
"09/28/2020","00:02:00","2","405"
"09/28/2020","00:02:00","4","272"
"09/28/2020","00:02:00","5","326"
"09/28/2020","00:02:00","8","252"
"09/28/2020","00:02:00","10","459"
"09/28/2020","00:02:00","11","286"
"09/28/2020","00:02:00","12","219"
"09/28/2020","00:02:00","13","218"
"09/28/2020","00:02:00","14","227"
"09/28/2020","00:02:00","15","206"
"09/28/2020","00:02:00","16","242"
"09/28/2020","00:02:00","17","230"
"09/28/2020","00:02:00","18","287"
"09/28/2020","00:02:00","19","178"
"09/28/2020","00:02:00","20","180"
"09/28/2020","00:02:00","21","99"
"09/28/2020","00:02:00","22","196"
"09/28/2020","00:02:00","24","172"
"09/28/2020","00:02:00","26","227"
"09/28/2020","00:02:00","27","176"
"09/28/2020","00:02:00","29","175"
"09/28/2020","00:02:00","30","208"
"09/28/2020","00:02:00","31","172"
"09/28/2020","00:02:00","34","180"
"09/28/2020","00:03:00","1","366"
"09/28/2020","00:03:00","2","439"
"09/28/2020","00:03:00","4","268"
"09/28/2020","00:03:00","5","339"
"09/28/2020","00:03:00","8","288"
"09/28/2020","00:03:00","10","493"
"09/28/2020","00:03:00","11","289"
"09/28/2020","00:03:00","12","241"
"09/28/2020","00:03:00","13","198"
"09/28/2020","00:03:00","14","230"
"09/28/2020","00:03:00","15","217"
"09/28/2020","00:03:00","16","251"
"09/28/2020","00:03:00","17","191"
"09/28/2020","00:03:00","18","303"
"09/28/2020","00:03:00","19","192"
"09/28/2020","00:03:00","20","183"
"09/28/2020","00:03:00","21","109"
"09/28/2020","00:03:00","22","203"
"09/28/2020","00:03:00","24","161"
"09/28/2020","00:03:00","26","223"
"09/28/2020","00:03:00","27","178"
"09/28/2020","00:03:00","29","176"
"09/28/2020","00:03:00","30","214"
"09/28/2020","00:03:00","31","164"
"09/28/2020","00:03:00","34","167"
"09/28/2020","00:04:00","1","400"
"09/28/2020","00:04:00","2","461"
"09/28/2020","00:04:00","4","286"
"09/28/2020","00:04:00","5","353"
"09/28/2020","00:04:00","8","316"
"09/28/2020","00:04:00","10","529"
"09/28/2020","00:04:00","11","317"
"09/28/2020","00:04:00","12","245"
"09/28/2020","00:04:00","13","202"
"09/28/2020","00:04:00","14","223"
"09/28/2020","00:04:00","15","223"
"09/28/2020","00:04:00","16","219"
"09/28/2020","00:04:00","17","160"
"09/28/2020","00:04:00","18","341"
"09/28/2020","00:04:00","19","189"
"09/28/2020","00:04:00","20","181"
"09/28/2020","00:04:00","21","108"
"09/28/2020","00:04:00","22","211"
"09/28/2020","00:04:00","24","164"
"09/28/2020","00:04:00","26","227"
"09/28/2020","00:04:00","27","177"
"09/28/2020","00:04:00","29","173"
"09/28/2020","00:04:00","30","207"
"09/28/2020","00:04:00","31","165"
"09/28/2020","00:04:00","34","168"
"09/28/2020","00:05:00","1","427"
"09/28/2020","00:05:00","2","483"
"09/28/2020","00:05:00","4","294"
"09/28/2020","00:05:00","5","371"
"09/28/2020","00:05:00","8","340"
"09/28/2020","00:05:00","10","581"
"09/28/2020","00:05:00","11","349"
"09/28/2020","00:05:00","12","222"
"09/28/2020","00:05:00","13","211"
"09/28/2020","00:05:00","14","223"
"09/28/2020","00:05:00","15","241"
"09/28/2020","00:05:00","16","213"
"09/28/2020","00:05:00","17","161"
"09/28/2020","00:05:00","18","359"
"09/28/2020","00:05:00","19","213"
"09/28/2020","00:05:00","20","191"
"09/28/2020","00:05:00","21","125"
"09/28/2020","00:05:00","22","217"
"09/28/2020","00:05:00","24","174"
"09/28/2020","00:05:00","26","188"
"09/28/2020","00:05:00","27","163"
"09/28/2020","00:05:00","29","174"
"09/28/2020","00:05:00","30","214"
"09/28/2020","00:05:00","31","163"
"09/28/2020","00:05:00","34","176"
"09/28/2020","00:06:00","1","388"
"09/28/2020","00:06:00","2","521"
"09/28/2020","00:06:00","4","317"
"09/28/2020","00:06:00","5","410"
"09/28/2020","00:06:00","8","299"
"09/28/2020","00:06:00","10","610"
"09/28/2020","00:06:00","11","355"
