"Event Date","Event Time","Altitude","Wind Direction","Wind Speed","Wind Shear","WW","S1","S2","S3","N1","N2","N3","WID1","WID2","WID3","G1","G2","QC"
"09/28/2020","10:24:00","1869","151","4.1","0.000","-0.02","113.7","114.3","114.0","57.9","57.3","57.6","0.70","0.50","0.57","0","0","1"
"09/28/2020","10:24:00","2019","158","3.8","0.004","-0.03","119.2","119.0","119.1","62.0","61.6","61.8","0.80","0.50","0.68","0","0","1"
"09/28/2020","10:24:00","2168","163","3.4","0.004","-0.05","118.5","118.0","118.3","58.3","57.7","58.0","0.70","0.80","0.75","0","0","1"
"09/28/2020","10:24:00","2318","181","3.0","0.007","-0.10","122.6","122.1","122.4","62.8","62.2","62.5","0.50","0.70","0.57","0","0","1"
"09/28/2020","10:24:00","2467","211","4.1","0.014","-0.13","120.5","121.0","120.8","59.9","59.3","59.6","0.60","0.60","0.58","0","0","1"
"09/28/2020","10:24:00","2617","233","4.9","0.013","-0.03","122.6","125.8","124.5","63.4","62.9","63.1","0.40","0.40","0.39","0","0","1"
"09/28/2020","10:24:00","2766","240","4.5","0.005","0.03","122.8","122.5","122.6","61.0","60.4","60.7","0.40","0.30","0.37","0","0","1"
"09/28/2020","10:24:00","2915","243","4.7","0.003","0.05","122.5","125.7","124.4","60.8","60.2","60.5","0.40","0.20","0.34","0","0","1"
"09/28/2020","10:24:00","3065","243","4.7","0.000","0.02","126.9","122.8","125.3","60.7","60.2","60.5","0.50","0.30","0.37","0","0","1"
"09/28/2020","10:24:00","3214","237","4.0","0.006","0.02","128.0","127.1","127.6","60.8","60.2","60.5","0.40","0.30","0.33","0","0","1"
"09/28/2020","10:24:00","3364","235","4.4","0.003","0.03","123.5","124.1","123.8","60.7","60.1","60.4","0.40","0.30","0.33","0","0","1"
"09/28/2020","10:24:00","3513","238","5.4","0.007","0.06","113.1","111.1","112.2","60.8","60.2","60.5","0.40","0.30","0.35","0","0","1"
"09/28/2020","10:24:00","3663","236","6.1","0.005","0.05","119.5","117.6","118.6","60.7","60.1","60.4","0.40","0.30","0.35","0","0","1"
"09/28/2020","10:24:00","3812","236","6.4","0.002","0.05","118.1","116.9","117.5","60.7","60.2","60.4","0.40","0.30","0.35","0","0","1"
"09/28/2020","10:24:00","3962","234","6.7","0.003","0.08","115.1","113.1","114.2","60.7","60.2","60.5","0.40","0.30","0.34","0","0","1"
"09/28/2020","10:24:00","4111","223","7.0","0.009","0.10","115.6","115.3","115.4","60.7","60.1","60.4","0.50","0.30","0.39","0","0","1"
"09/28/2020","10:24:00","4261","216","7.8","0.008","0.11","119.3","118.1","118.7","60.7","60.1","60.4","0.40","0.30","0.36","0","0","1"
"09/28/2020","10:24:00","4410","203","8.7","0.014","0.03","116.9","115.5","116.3","60.7","60.2","60.5","0.50","0.30","0.40","0","0","1"
"09/28/2020","10:24:00","4559","204","8.9","0.002","-0.01","119.0","120.4","119.7","60.7","60.1","60.4","0.60","0.30","0.45","0","0","1"
"09/28/2020","10:24:00","4709","218","8.9","0.015","0.05","110.0","112.3","111.3","60.7","60.1","60.4","0.60","0.30","0.45","0","0","1"
"09/28/2020","10:24:00","4858","230","9.9","0.015","-0.05","111.7","110.1","111.0","60.7","60.1","60.4","0.40","0.40","0.40","0","0","1"
"09/28/2020","10:24:00","5008","234","10.2","0.005","-0.04","111.1","110.9","111.0","60.7","60.1","60.4","0.60","0.40","0.48","0","0","1"
"09/28/2020","10:24:00","5157","235","10.6","0.003","-0.06","117.0","113.9","115.7","60.7","60.1","60.4","0.50","0.40","0.41","0","0","1"
"09/28/2020","10:24:00","5307","235","11.0","0.003","0.01","114.2","116.2","115.3","60.7","60.1","60.4","0.50","0.40","0.43","0","0","1"
"09/28/2020","10:24:00","5456","236","11.1","0.002","-0.10","109.6","110.0","109.8","60.7","60.2","60.5","0.70","0.40","0.53","0","0","1"
"09/28/2020","10:24:00","5606","253","11.4","0.022","-0.06","105.1","103.0","104.2","60.7","60.1","60.5","0.40","0.60","0.50","0","0","1"
"09/28/2020","10:24:00","5755","268","10.4","0.020","-0.04","107.0","107.8","107.4","60.7","60.1","60.4","0.70","0.90","0.77","0","0","1"
"09/28/2020","10:24:00","5904","267","10.7","0.002","-0.02","109.6","106.7","108.4","60.7","60.2","60.4","0.80","1.00","0.87","0","0","1"
"09/28/2020","10:24:00","6054","268","10.4","0.002","0.00","109.3","107.3","108.4","60.7","60.2","60.4","0.80","1.10","0.96","0","0","1"
"09/28/2020","10:24:00","6203","270","9.0","0.010","0.02","116.0","115.4","115.7","60.8","60.1","60.5","0.70","0.80","0.76","0","0","1"
"09/28/2020","10:24:00","6353","271","8.2","0.005","0.07","110.3","111.4","110.9","60.7","60.1","60.4","0.80","0.90","0.86","0","0","1"
"09/28/2020","10:24:00","6502","275","7.8","0.005","0.34","100.7","103.1","102.1","60.7","60.2","60.4","0.70","1.20","0.95","0","0","1"
"09/28/2020","10:24:00","6652","287","7.7","0.011","0.16","99.4","101.0","100.3","60.7","60.2","60.5","0.80","1.10","0.96","0","0","1"
