"Event Date","Event Time","Profiler","Height","Speed","Direction","1","2","3","4","5","1","2","3","4","5","1","2","3","4","5"
"09/28/2020","10:31:00","RWP0003","0.130","5.7","145","0.50","-0.50","-0.70","","","9","10","10","","","-2","1","1","",""
"09/28/2020","10:31:00","RWP0003","0.231","4.8","139","0.20","-0.40","-0.90","","","7","10","10","","","-2","2","3","",""
"09/28/2020","10:31:00","RWP0003","0.332","4.6","138","0.10","-0.50","-0.90","","","6","10","10","","","-4","3","3","",""
"09/28/2020","10:31:00","RWP0003","0.434","10.5","149","1.20","-0.70","-0.90","","","9","10","10","","","-5","3","3","",""
"09/28/2020","10:31:00","RWP0003","0.535","10.7","153","1.40","-0.70","-0.70","","","6","10","10","","","-3","7","6","",""
"09/28/2020","10:31:00","RWP0003","0.636","3.8","148","0.30","-0.70","-0.80","","","5","10","10","","","2","9","8","",""
"09/28/2020","10:31:00","RWP0003","0.737","3.9","141","0.40","-0.60","-0.90","","","5","10","10","","","2","8","8","",""
"09/28/2020","10:31:00","RWP0003","0.838","13.9","149","2.00","-0.60","-0.80","","","6","10","10","","","-2","5","6","",""
"09/28/2020","10:31:00","RWP0003","0.940","9.2","153","1.00","-0.80","-0.70","","","6","10","10","","","-4","2","2","",""
"09/28/2020","10:31:00","RWP0003","1.041","6.5","158","3.00","-1.40","-1.10","","","5","10","10","","","-11","-2","-3","",""
"09/28/2020","10:31:00","RWP0003","1.142","21.9","153","2.90","-1.40","-1.20","","","6","10","8","","","-12","-6","-9","",""
"09/28/2020","10:31:00","RWP0003","1.243","5.5","149","-0.10","-1.10","-1.20","","","7","10","9","","","-13","-10","-11","",""
"09/28/2020","10:31:00","RWP0003","1.344","3.6","144","-0.30","-0.90","-1.10","","","6","10","10","","","-11","-5","-6","",""
"09/28/2020","10:31:00","RWP0003","1.445","9.2","151","0.70","-1.10","-1.10","","","9","10","10","","","-13","-2","-4","",""
