"Event Date","Event Time","Mill Number","One Minute Mean"
"06/30/2021","15:31:00","1","192"
"06/30/2021","15:31:00","2","234"
"06/30/2021","15:31:00","4","177"
"06/30/2021","15:31:00","5","168"
"06/30/2021","15:31:00","6","127"
"06/30/2021","15:31:00","7","183"
"06/30/2021","15:31:00","8","167"
"06/30/2021","15:31:00","9","151"
"06/30/2021","15:31:00","10","255"
"06/30/2021","15:31:00","11","177"
"06/30/2021","15:31:00","12","161"
"06/30/2021","15:31:00","14","176"
"06/30/2021","15:31:00","15","120"
"06/30/2021","15:31:00","16","185"
"06/30/2021","15:31:00","17","107"
"06/30/2021","15:31:00","18","130"
"06/30/2021","15:31:00","20","101"
"06/30/2021","15:31:00","21","115"
"06/30/2021","15:31:00","22","83"
"06/30/2021","15:31:00","24","125"
"06/30/2021","15:31:00","25","169"
"06/30/2021","15:31:00","26","164"
"06/30/2021","15:31:00","27","166"
"06/30/2021","15:31:00","28","205"
"06/30/2021","15:31:00","29","106"
"06/30/2021","15:31:00","30","175"
"06/30/2021","15:31:00","31","209"
"06/30/2021","15:31:00","32","106"
"06/30/2021","15:31:00","34","137"
"06/30/2021","15:31:00","35","150"
"06/30/2021","15:32:00","1","248"
"06/30/2021","15:32:00","2","237"
"06/30/2021","15:32:00","4","224"
"06/30/2021","15:32:00","5","129"
"06/30/2021","15:32:00","6","131"
"06/30/2021","15:32:00","7","208"
"06/30/2021","15:32:00","8","171"
"06/30/2021","15:32:00","9","133"
"06/30/2021","15:32:00","10","237"
"06/30/2021","15:32:00","11","167"
"06/30/2021","15:32:00","12","177"
"06/30/2021","15:32:00","14","140"
"06/30/2021","15:32:00","15","142"
"06/30/2021","15:32:00","16","190"
"06/30/2021","15:32:00","17","105"
"06/30/2021","15:32:00","18","142"
"06/30/2021","15:32:00","20","101"
"06/30/2021","15:32:00","21","140"
"06/30/2021","15:32:00","22","91"
"06/30/2021","15:32:00","24","134"
"06/30/2021","15:32:00","25","184"
"06/30/2021","15:32:00","26","162"
"06/30/2021","15:32:00","27","164"
"06/30/2021","15:32:00","28","198"
"06/30/2021","15:32:00","29","118"
"06/30/2021","15:32:00","30","166"
"06/30/2021","15:32:00","31","197"
