"Julian Date","Event Date","Event Time","Altitude","Wind Direction","Wind Speed","Wind Shear","Temperature","Dew Point","Pressure","Relative Humidity","AbsoluteHumidity","Density","IndexOfRefraction","VelocityOfSound","SaturationVaporPressure","PrecipitableWater"
"22028","01/28/2022","20:11:00","1000","298","20.9","0.019","16.1","12.8","977.14","81","11.09","1170.13","328","665","14.81","4"
"22028","01/28/2022","20:11:00","2000","292","26.8","0.011","14.0","11.1","942.73","83","9.98","1137.67","315","662","13.22","7"
"22028","01/28/2022","20:11:00","3000","285","30.1","0.008","11.8","9.5","909.28","86","9.00","1106.19","302","660","11.84","10"
"22028","01/28/2022","20:11:00","4000","287","26.0","0.007","10.2","7.0","876.77","80","7.65","1073.33","287","658","10.01","12"
"22028","01/28/2022","20:11:00","5000","284","21.3","0.008","9.9","0.4","845.34","52","4.81","1037.51","261","657","6.28","14"
"22028","01/28/2022","20:11:00","6000","246","16.4","0.022","8.4","0.3","814.87","57","4.81","1005.37","254","655","6.25","16"
"22028","01/28/2022","20:11:00","7000","245","14.9","0.003","6.6","-3.1","785.36","50","3.76","975.74","241","653","4.86","17"
"22028","01/28/2022","20:11:00","8000","242","19.9","0.009","4.4","-4.4","756.70","53","3.45","947.70","233","650","4.42","18"
"22028","01/28/2022","20:11:00","9000","251","31.4","0.020","3.6","-9.1","728.89","39","2.40","916.08","219","649","3.06","19"
"22028","01/28/2022","20:11:00","10000","270","35.9","0.020","4.6","-41.3","702.18","2","0.13","880.67","197","650","0.16","19"
"22028","01/28/2022","20:11:00","11000","259","35.8","0.011","2.7","-36.7","676.32","4","0.20","854.02","192","647","0.26","19"
"22028","01/28/2022","20:11:00","12000","259","40.3","0.008","0.7","-33.8","651.26","5","0.27","828.33","186","645","0.35","19"
"22028","01/28/2022","20:11:00","13000","256","44.9","0.009","-1.5","-19.3","626.95","24","1.06","803.39","186","643","1.32","20"
"22028","01/28/2022","20:11:00","14000","256","45.2","0.001","-3.8","-24.7","603.37","18","0.66","780.01","178","640","0.82","20"
"22028","01/28/2022","20:11:00","15000","262","47.1","0.009","-6.6","-24.9","580.47","22","0.65","758.27","173","637","0.81","20"
"22028","01/28/2022","20:11:00","16000","263","52.8","0.010","-9.1","-12.3","558.22","77","1.94","735.31","177","634","2.37","20"
"22028","01/28/2022","20:11:00","17000","257","56.3","0.011","-9.9","-14.8","536.69","67","1.60","709.27","169","633","1.94","21"
"22028","01/28/2022","20:11:00","18000","252","57.3","0.008","-11.5","-14.7","515.92","77","1.62","685.95","164","631","1.96","21"
"22028","01/28/2022","20:11:00","19000","254","64.8","0.013","-13.1","-17.2","495.84","71","1.32","663.45","157","629","1.58","22"
"22028","01/28/2022","20:11:00","20000","251","70.6","0.011","-14.7","-20.0","476.42","64","1.05","641.55","150","627","1.25","22"
"22028","01/28/2022","20:11:00","21000","251","70.1","0.002","-17.0","-21.6","457.62","67","0.91","621.84","145","624","1.08","22"
"22028","01/28/2022","20:11:00","22000","253","67.3","0.006","-19.3","-22.8","439.40","74","0.84","602.52","140","621","0.98","23"
"22028","01/28/2022","20:11:00","23000","254","67.1","0.003","-21.4","-25.7","421.76","68","0.65","583.25","134","619","0.75","23"
"22028","01/28/2022","20:11:00","24000","256","74.7","0.013","-23.5","-27.5","404.68","70","0.55","564.38","130","616","0.64","23"
"22028","01/28/2022","20:11:00","25000","252","86.4","0.021","-24.1","-27.5","388.20","73","0.55","542.70","125","615","0.63","23"
"22028","01/28/2022","20:11:00","26000","249","90.0","0.011","-26.0","-28.9","372.33","76","0.49","524.54","120","613","0.56","23"
"22028","01/28/2022","20:11:00","27000","249","92.0","0.003","-28.5","-31.5","356.97","75","0.38","508.09","116","610","0.43","24"
"22028","01/28/2022","20:11:00","28000","251","91.8","0.007","-31.1","-35.4","342.09","66","0.27","492.21","112","607","0.30","24"
"22028","01/28/2022","20:11:00","29000","254","93.9","0.008","-33.8","-37.5","327.68","69","0.22","476.82","108","603","0.24","24"
"22028","01/28/2022","20:11:00","30000","255","96.4","0.006","-36.5","-41.8","313.72","57","0.14","461.76","104","600","0.15","24"
