"Event Date","Event Time","Mill Number","One Minute Mean"
"12/22/2018","10:21:00","1","90"
"12/22/2018","10:21:00","2","128"
"12/22/2018","10:21:00","4","122"
"12/22/2018","10:21:00","5","90"
"12/22/2018","10:21:00","6","106"
"12/22/2018","10:21:00","7","95"
"12/22/2018","10:21:00","8","108"
"12/22/2018","10:21:00","9","91"
"12/22/2018","10:21:00","10","97"
"12/22/2018","10:21:00","11","95"
"12/22/2018","10:21:00","12","94"
"12/22/2018","10:21:00","13","84"
"12/22/2018","10:21:00","14","28"
"12/22/2018","10:21:00","15","68"
"12/22/2018","10:21:00","16","89"
"12/22/2018","10:21:00","17","93"
"12/22/2018","10:21:00","19","95"
"12/22/2018","10:21:00","20","87"
"12/22/2018","10:21:00","21","71"
"12/22/2018","10:21:00","22","75"
"12/22/2018","10:21:00","24","94"
"12/22/2018","10:21:00","25","134"
"12/22/2018","10:21:00","26","68"
"12/22/2018","10:21:00","27","89"
"12/22/2018","10:21:00","28","100"
"12/22/2018","10:21:00","29","64"
"12/22/2018","10:21:00","30","101"
"12/22/2018","10:21:00","31","79"
"12/22/2018","10:21:00","32","103"
"12/22/2018","10:21:00","34","95"
"12/22/2018","10:22:00","1","83"
"12/22/2018","10:22:00","2","124"
"12/22/2018","10:22:00","4","116"
"12/22/2018","10:22:00","5","92"
"12/22/2018","10:22:00","6","104"
"12/22/2018","10:22:00","7","102"
"12/22/2018","10:22:00","8","112"
"12/22/2018","10:22:00","9","91"
"12/22/2018","10:22:00","10","101"
"12/22/2018","10:22:00","11","87"
"12/22/2018","10:22:00","12","110"
"12/22/2018","10:22:00","13","85"
"12/22/2018","10:22:00","14","27"
"12/22/2018","10:22:00","15","72"
"12/22/2018","10:22:00","16","86"
"12/22/2018","10:22:00","17","93"
"12/22/2018","10:22:00","19","95"
"12/22/2018","10:22:00","20","88"
"12/22/2018","10:22:00","21","72"
"12/22/2018","10:22:00","22","75"
"12/22/2018","10:22:00","24","88"
"12/22/2018","10:22:00","25","107"
"12/22/2018","10:22:00","26","70"
"12/22/2018","10:22:00","27","91"
"12/22/2018","10:22:00","28","100"
"12/22/2018","10:22:00","29","70"
"12/22/2018","10:22:00","30","97"
"12/22/2018","10:22:00","31","78"
"12/22/2018","10:22:00","32","104"
"12/22/2018","10:22:00","34","100"
"12/22/2018","10:23:00","1","89"
"12/22/2018","10:23:00","2","120"
"12/22/2018","10:23:00","4","110"
"12/22/2018","10:23:00","5","89"
"12/22/2018","10:23:00","6","106"
"12/22/2018","10:23:00","7","94"
"12/22/2018","10:23:00","8","106"
"12/22/2018","10:23:00","9","93"
"12/22/2018","10:23:00","10","101"
"12/22/2018","10:23:00","11","87"
"12/22/2018","10:23:00","12","113"
"12/22/2018","10:23:00","13","86"
"12/22/2018","10:23:00","14","23"
"12/22/2018","10:23:00","15","69"
"12/22/2018","10:23:00","16","85"
"12/22/2018","10:23:00","17","96"
"12/22/2018","10:23:00","19","94"
"12/22/2018","10:23:00","20","83"
"12/22/2018","10:23:00","21","73"
"12/22/2018","10:23:00","22","76"
"12/22/2018","10:23:00","24","92"
"12/22/2018","10:23:00","25","116"
"12/22/2018","10:23:00","26","70"
"12/22/2018","10:23:00","27","89"
"12/22/2018","10:23:00","28","103"
"12/22/2018","10:23:00","29","75"
"12/22/2018","10:23:00","30","93"
"12/22/2018","10:23:00","31","76"
"12/22/2018","10:23:00","32","110"
"12/22/2018","10:23:00","34","101"
"12/22/2018","10:24:00","1","100"
"12/22/2018","10:24:00","2","123"
"12/22/2018","10:24:00","4","113"
"12/22/2018","10:24:00","5","90"
"12/22/2018","10:24:00","6","111"
"12/22/2018","10:24:00","7","101"
