"Event Date","Event Time","Tower Measurement Location","Height","Time Interval","Avg Wind Direction","Avg Wind Speed","Peak Wind Direction","Peak Wind Speed","Peak Wind Direction 10 Min","Peak Wind Speed 10 Min","Deviation","Temp","Temperature Difference","Dew Point","Relative Humidity","Barometric Pressure"
"11/13/2021","08:20:00","SLC 40","150","5","","","","","","","","","","","",""
"11/13/2021","08:20:00","SLC 40","151","5","","","","","","","","","","","",""
"11/13/2021","08:20:00","SLC 40","152","5","","","","","","","","","","","",""
"11/13/2021","08:20:00","SLC 41","50","5","306","3","317","4","317","4","10","","","","",""
"11/13/2021","08:20:00","SLC 41","51","5","312","3","312","3","312","3","0","","","","",""
"11/13/2021","08:20:00","SLC 41","230","5","339","2","341","3","341","3","10","","","","",""
"11/13/2021","08:20:00","SLC 41","231","5","338","2","340","3","340","3","10","","","","",""
"11/13/2021","08:20:00","0313 NE  SW","6","5","","","","","","","","63.1","","63.1","100","1015.4"
"11/13/2021","08:20:00","0313 NE  SW","12","5","268","1","266","2","256","2","7","","","","",""
"11/13/2021","08:20:00","0313 NE  SW","54","5","268","3","263","4","263","4","8","65.1","2.0","64.5","98",""
"11/13/2021","08:20:00","0313 NE  SW","162","5","321","2","321","3","321","3","6","","","","",""
"11/13/2021","08:20:00","0313 NE  SW","204","5","335","2","334","2","334","2","8","67.9","","67.0","97",""
"11/13/2021","08:20:00","0313 NE  SW","295","5","","","","","","","","","","","",""
"11/13/2021","08:20:00","0313 NE  SW","394","5","354","10","353","10","353","10","4","","","","",""
"11/13/2021","08:20:00","0313 NE  SW","492","5","","","","","","","","","","","80",""
"11/13/2021","08:20:00","0313 SW  SW","6","5","","","","","","","","62.9","","62.9","100",""
"11/13/2021","08:20:00","0313 SW  SW","12","5","269","1","274","2","262","2","7","","","","",""
"11/13/2021","08:20:00","0313 SW  SW","54","5","276","3","273","3","273","3","8","65.1","2.2","64.8","99",""
"11/13/2021","08:20:00","0313 SW  SW","162","5","334","2","336","3","336","3","6","","","","",""
"11/13/2021","08:20:00","0313 SW  SW","204","5","335","2","333","2","333","2","7","68.3","","67.7","98",""
"11/13/2021","08:20:00","0313 SW  SW","295","5","","","","","","","","","","","",""
"11/13/2021","08:20:00","0313 SW  SW","394","5","","","","","","","","","","","",""
"11/13/2021","08:20:00","0313 SW  SW","492","5","","","","","","","","","","","",""
"11/13/2021","08:20:00","0002 SE  NW","6","5","","","","","","","","63.7","","63.1","98",""
