"Event Date","Event Time","Tower Measurement Location","Height","Time Interval","Avg Wind Direction","Avg Wind Speed","Peak Wind Direction","Peak Wind Speed","Peak Wind Direction 10 Min","Peak Wind Speed 10 Min","Deviation","Temp","Temperature Difference","Dew Point","Relative Humidity","Barometric Pressure"
"05/19/2022","18:55:00","0002 NW  SE","6","5","","","","","","","","88.2","","72.6","60",""
"05/19/2022","18:55:00","0002 NW  SE","12","5","119","4","143","7","88","8","20","","","","",""
"05/19/2022","18:55:00","0002 NW  SE","54","5","115","6","131","8","100","10","18","81.2","-7.0","72.9","76",""
"05/19/2022","18:55:00","0002 NW  SE","90","5","121","6","129","7","85","9","16","","","","",""
"05/19/2022","18:55:00","0002 NW  SE","145","5","113","6","103","9","98","9","17","","","","",""
"05/19/2022","18:55:00","0002 NW  SE","204","5","118","6","115","9","102","11","19","80.7","","74.3","81",""
"05/19/2022","18:55:00","0006 NW  SE","6","5","","","","","","","","83.2","","74.5","75",""
"05/19/2022","18:55:00","0006 NW  SE","12","5","86","3","82","6","69","8","19","","","","",""
"05/19/2022","18:55:00","0006 NW  SE","54","5","100","5","83","9","83","9","14","81.4","-1.8","75.4","82",""
"05/19/2022","18:55:00","0006 NW  SE","162","5","97","7","99","9","99","9","9","","","","",""
"05/19/2022","18:55:00","0006 NW  SE","204","5","99","6","101","9","110","9","10","78.9","","73.7","84",""
"05/19/2022","18:55:00","SLC 40","150","5","","","","","","","","","","","",""
"05/19/2022","18:55:00","SLC 40","151","5","","","","","","","","","","","",""
"05/19/2022","18:55:00","SLC 40","152","5","","","","","","","","","","","",""
"05/19/2022","18:55:00","SLC 41","50","5","82","6","87","11","87","11","12","","","","",""
"05/19/2022","18:55:00","SLC 41","51","5","84","7","90","10","90","10","12","","","","",""
"05/19/2022","18:55:00","SLC 41","230","5","87","6","85","9","86","10","10","","","","",""
"05/19/2022","18:55:00","SLC 41","231","5","86","8","86","10","87","11","8","","","","",""
"05/19/2022","18:55:00","0110 NW  SE","6","5","","","","","","","","83.7","","73.3","71",""
"05/19/2022","18:55:00","0110 NW  SE","12","5","92","3","53","7","104","7","23","","","","",""
"05/19/2022","18:55:00","0110 NW  SE","54","5","86","5","78","8","78","8","14","80.7","-3.0","72.4","76",""
"05/19/2022","18:55:00","0110 NW  SE","162","5","91","6","69","10","69","10","11","","","","",""
"05/19/2022","18:55:00","0110 NW  SE","204","5","90","6","75","9","75","9","12","80.4","","73.7","80",""
"05/19/2022","18:55:00","0313 NE  SW","6","5","","","","","","","","84.8","","74.8","72","1014.6"
"05/19/2022","18:55:00","0313 NE  SW","12","5","82","4","104","7","99","9","18","","","","",""
"05/19/2022","18:55:00","0313 NE  SW","54","5","75","5","83","8","89","9","13","83.6","-1.2","74.0","73",""
"05/19/2022","18:55:00","0313 NE  SW","162","5","80","5","83","8","92","9","11","","","","",""
"05/19/2022","18:55:00","0313 NE  SW","204","5","79","6","83","8","82","9","10","81.1","","74.4","80",""
"05/19/2022","18:55:00","0313 NE  SW","295","5","","","","","","","","","","","",""
"05/19/2022","18:55:00","0313 NE  SW","394","5","","","","","","","","","","","",""
"05/19/2022","18:55:00","0313 NE  SW","492","5","","","","","","","","","","","71",""
"05/19/2022","18:55:00","0002 SE  SE","6","5","","","","","","","","83.8","","75.4","76",""
"05/19/2022","18:55:00","0002 SE  SE","12","5","121","5","136","10","136","10","23","","","","",""
"05/19/2022","18:55:00","0002 SE  SE","54","5","118","7","132","10","94","11","20","85.1","1.3","75.1","72",""
"05/19/2022","18:55:00","0002 SE  SE","90","5","120","7","118","9","85","11","18","","","","",""
"05/19/2022","18:55:00","0002 SE  SE","145","5","118","7","106","9","99","11","17","","","","",""
"05/19/2022","18:55:00","0002 SE  SE","204","5","120","7","116","9","96","11","21","80.5","","73.0","78",""
"05/19/2022","18:55:00","0006 SE  SE","6","5","","","","","","","","83.3","","74.6","75",""
"05/19/2022","18:55:00","0006 SE  SE","12","5","91","3","94","7","60","8","22","","","","",""
"05/19/2022","18:55:00","0006 SE  SE","54","5","89","6","90","9","90","9","14","80.4","-2.9","74.0","81",""
"05/19/2022","18:55:00","0006 SE  SE","162","5","95","8","90","10","97","10","10","","","","",""
"05/19/2022","18:55:00","0006 SE  SE","204","5","95","8","89","10","89","10","9","78.4","","73.2","84",""
"05/19/2022","18:55:00","0110 SE  SE","6","5","","","","","","","","83.0","","73.1","72",""
"05/19/2022","18:55:00","0110 SE  SE","12","5","93","4","111","9","111","9","26","","","","",""
"05/19/2022","18:55:00","0110 SE  SE","54","5","94","6","107","9","107","9","16","80.6","-2.4","73.5","79",""
"05/19/2022","18:55:00","0110 SE  SE","162","5","91","7","101","11","101","11","12","","","","",""
