"Event Date","Event Time","Tower Measurement Location","Height","Time Interval","Avg Wind Direction","Avg Wind Speed","Peak Wind Direction","Peak Wind Speed","Peak Wind Direction 10 Min","Peak Wind Speed 10 Min","Deviation","Temp","Temperature Difference","Dew Point","Relative Humidity","Barometric Pressure"
"05/15/2019","22:45:00","0002 NW  SE","6","5","","","","","","","","77.6","","62.3","59",""
"05/15/2019","22:45:00","0002 NW  SE","12","5","76","6","62","10","75","11","13","","","","",""
"05/15/2019","22:45:00","0002 NW  SE","54","5","77","8","70","14","70","14","10","76.7","-0.9","61.6","60",""
"05/15/2019","22:45:00","0002 NW  SE","90","5","79","9","71","13","71","13","9","","","","",""
"05/15/2019","22:45:00","0002 NW  SE","145","5","77","8","70","12","70","12","9","","","","",""
"05/15/2019","22:45:00","0002 NW  SE","204","5","75","10","71","13","71","13","8","75.3","","60.4","60",""
"05/15/2019","22:45:00","0006 NW  SE","6","5","","","","","","","","77.9","","62.0","58",""
"05/15/2019","22:45:00","0006 NW  SE","12","5","81","4","80","9","71","9","18","","","","",""
"05/15/2019","22:45:00","0006 NW  SE","54","5","84","6","102","10","75","11","14","77.7","-0.2","62.8","60",""
"05/15/2019","22:45:00","0006 NW  SE","162","5","81","8","70","11","75","12","8","","","","",""
"05/15/2019","22:45:00","0006 NW  SE","204","5","82","9","72","11","74","12","7","75.7","","61.3","61",""
"05/15/2019","22:45:00","SLC 40","54","5","","","","","","","","","","","",""
"05/15/2019","22:45:00","SLC 41","230","5","","","","","","","","","","","",""
"05/15/2019","22:45:00","SLC 41","231","5","","","","","","","","","","","",""
"05/15/2019","22:45:00","0110 NW  SE","6","5","","","","","","","","78.2","","63.2","60",""
"05/15/2019","22:45:00","0110 NW  SE","12","5","70","4","67","10","67","10","20","","","","",""
"05/15/2019","22:45:00","0110 NW  SE","54","5","73","6","72","11","72","11","11","76.9","-1.3","60.7","57",""
"05/15/2019","22:45:00","0110 NW  SE","162","5","78","9","71","12","71","12","8","","","","",""
"05/15/2019","22:45:00","0110 NW  SE","204","5","73","10","75","12","75","12","7","75.4","","58.4","55",""
"05/15/2019","22:45:00","0002 SE  SE","6","5","","","","","","","","76.9","","62.0","60",""
"05/15/2019","22:45:00","0002 SE  SE","12","5","72","6","88","11","88","11","14","","","","",""
"05/15/2019","22:45:00","0002 SE  SE","54","5","74","9","74","12","74","12","11","76.2","-0.7","51.0","41",""
"05/15/2019","22:45:00","0002 SE  SE","90","5","74","10","57","13","57","13","10","","","","",""
"05/15/2019","22:45:00","0002 SE  SE","145","5","76","10","71","13","71","13","9","","","","",""
"05/15/2019","22:45:00","0002 SE  SE","204","5","79","11","62","13","62","13","9","76.1","","60.7","59",""
"05/15/2019","22:45:00","0006 SE  SE","6","5","","","","","","","","76.5","","62.5","62",""
"05/15/2019","22:45:00","0006 SE  SE","12","5","85","4","93","8","93","8","23","","","","",""
"05/15/2019","22:45:00","0006 SE  SE","54","5","81","6","84","10","84","10","14","76.2","-0.3","61.8","61",""
"05/15/2019","22:45:00","0006 SE  SE","162","5","80","9","84","11","96","12","8","","","","",""
"05/15/2019","22:45:00","0006 SE  SE","204","5","82","9","85","11","81","12","7","75.1","","60.0","59",""
"05/15/2019","22:45:00","0110 SE  SE","6","5","","","","","","","","77.2","","65.3","67",""
"05/15/2019","22:45:00","0110 SE  SE","12","5","70","3","35","8","35","8","23","","","","",""
"05/15/2019","22:45:00","0110 SE  SE","54","5","71","6","58","10","58","10","12","77.2","-0.1","62.1","60",""
"05/15/2019","22:45:00","0110 SE  SE","162","5","70","9","61","11","61","11","8","","","","",""
"05/15/2019","22:45:00","0110 SE  SE","204","5","68","10","68","11","68","11","7","75.4","","60.5","60",""
