"Event Date","Event Time","Mill Number","One Minute Mean"
"05/15/2019","22:45:00","1","178"
"05/15/2019","22:45:00","2","167"
"05/15/2019","22:45:00","4","171"
"05/15/2019","22:45:00","5","100"
"05/15/2019","22:45:00","6","105"
"05/15/2019","22:45:00","7","144"
"05/15/2019","22:45:00","8","159"
"05/15/2019","22:45:00","9","126"
"05/15/2019","22:45:00","10","163"
"05/15/2019","22:45:00","11","128"
"05/15/2019","22:45:00","12","115"
"05/15/2019","22:45:00","13","188"
"05/15/2019","22:45:00","14","73"
"05/15/2019","22:45:00","15","105"
"05/15/2019","22:45:00","16","202"
"05/15/2019","22:45:00","17","95"
"05/15/2019","22:45:00","19","99"
"05/15/2019","22:45:00","20","109"
"05/15/2019","22:45:00","21","103"
"05/15/2019","22:45:00","22","69"
"05/15/2019","22:45:00","24","121"
"05/15/2019","22:45:00","25","129"
"05/15/2019","22:45:00","26","177"
"05/15/2019","22:45:00","27","152"
"05/15/2019","22:45:00","28","144"
"05/15/2019","22:45:00","29","152"
"05/15/2019","22:45:00","30","117"
"05/15/2019","22:45:00","31","135"
"05/15/2019","22:45:00","32","127"
"05/15/2019","22:45:00","34","163"
"05/15/2019","22:46:00","1","188"
"05/15/2019","22:46:00","2","166"
"05/15/2019","22:46:00","4","209"
"05/15/2019","22:46:00","5","105"
"05/15/2019","22:46:00","6","101"
"05/15/2019","22:46:00","7","134"
"05/15/2019","22:46:00","8","172"
"05/15/2019","22:46:00","9","113"
"05/15/2019","22:46:00","10","169"
"05/15/2019","22:46:00","11","115"
"05/15/2019","22:46:00","12","99"
"05/15/2019","22:46:00","13","215"
"05/15/2019","22:46:00","14","68"
"05/15/2019","22:46:00","15","97"
"05/15/2019","22:46:00","16","178"
"05/15/2019","22:46:00","17","102"
"05/15/2019","22:46:00","19","90"
"05/15/2019","22:46:00","20","112"
"05/15/2019","22:46:00","21","122"
"05/15/2019","22:46:00","22","66"
"05/15/2019","22:46:00","24","112"
"05/15/2019","22:46:00","25","123"
"05/15/2019","22:46:00","26","174"
"05/15/2019","22:46:00","27","111"
"05/15/2019","22:46:00","28","154"
"05/15/2019","22:46:00","29","158"
"05/15/2019","22:46:00","30","127"
"05/15/2019","22:46:00","31","143"
"05/15/2019","22:46:00","32","129"
"05/15/2019","22:46:00","34","182"
"05/15/2019","22:47:00","1","203"
"05/15/2019","22:47:00","2","150"
"05/15/2019","22:47:00","4","184"
"05/15/2019","22:47:00","5","100"
"05/15/2019","22:47:00","6","107"
"05/15/2019","22:47:00","7","126"
"05/15/2019","22:47:00","8","175"
"05/15/2019","22:47:00","9","117"
"05/15/2019","22:47:00","10","169"
"05/15/2019","22:47:00","11","118"
"05/15/2019","22:47:00","12","100"
"05/15/2019","22:47:00","13","234"
"05/15/2019","22:47:00","14","70"
"05/15/2019","22:47:00","15","105"
"05/15/2019","22:47:00","16","188"
"05/15/2019","22:47:00","17","107"
"05/15/2019","22:47:00","19","99"
"05/15/2019","22:47:00","20","99"
"05/15/2019","22:47:00","21","122"
"05/15/2019","22:47:00","22","73"
"05/15/2019","22:47:00","24","114"
"05/15/2019","22:47:00","25","113"
"05/15/2019","22:47:00","26","157"
"05/15/2019","22:47:00","27","112"
"05/15/2019","22:47:00","28","140"
"05/15/2019","22:47:00","29","180"
"05/15/2019","22:47:00","30","130"
"05/15/2019","22:47:00","31","136"
"05/15/2019","22:47:00","32","140"
"05/15/2019","22:47:00","34","193"
"05/15/2019","22:48:00","1","193"
"05/15/2019","22:48:00","2","144"
"05/15/2019","22:48:00","4","200"
"05/15/2019","22:48:00","5","102"
"05/15/2019","22:48:00","6","102"
"05/15/2019","22:48:00","7","135"
"05/15/2019","22:48:00","8","178"
"05/15/2019","22:48:00","9","128"
"05/15/2019","22:48:00","10","152"
"05/15/2019","22:48:00","11","130"
"05/15/2019","22:48:00","12","105"
"05/15/2019","22:48:00","13","194"
"05/15/2019","22:48:00","14","70"
"05/15/2019","22:48:00","15","125"
"05/15/2019","22:48:00","16","177"
"05/15/2019","22:48:00","17","118"
"05/15/2019","22:48:00","19","99"
"05/15/2019","22:48:00","20","93"
"05/15/2019","22:48:00","21","117"
"05/15/2019","22:48:00","22","80"
"05/15/2019","22:48:00","24","123"
"05/15/2019","22:48:00","25","123"
"05/15/2019","22:48:00","26","181"
"05/15/2019","22:48:00","27","130"
"05/15/2019","22:48:00","28","134"
"05/15/2019","22:48:00","29","155"
"05/15/2019","22:48:00","30","117"
"05/15/2019","22:48:00","31","149"
"05/15/2019","22:48:00","32","138"
"05/15/2019","22:48:00","34","207"
"05/15/2019","22:49:00","1","154"
"05/15/2019","22:49:00","2","170"
"05/15/2019","22:49:00","4","177"
"05/15/2019","22:49:00","5","111"
"05/15/2019","22:49:00","6","107"
"05/15/2019","22:49:00","7","141"
"05/15/2019","22:49:00","8","186"
"05/15/2019","22:49:00","9","169"
"05/15/2019","22:49:00","10","131"
"05/15/2019","22:49:00","11","134"
"05/15/2019","22:49:00","12","115"
"05/15/2019","22:49:00","13","158"
"05/15/2019","22:49:00","14","52"
"05/15/2019","22:49:00","15","143"
"05/15/2019","22:49:00","16","171"
"05/15/2019","22:49:00","17","115"
"05/15/2019","22:49:00","19","107"
"05/15/2019","22:49:00","20","102"
"05/15/2019","22:49:00","21","111"
"05/15/2019","22:49:00","22","75"
"05/15/2019","22:49:00","24","140"
"05/15/2019","22:49:00","25","116"
"05/15/2019","22:49:00","26","186"
"05/15/2019","22:49:00","27","112"
"05/15/2019","22:49:00","28","154"
"05/15/2019","22:49:00","29","118"
"05/15/2019","22:49:00","30","110"
"05/15/2019","22:49:00","31","166"
"05/15/2019","22:49:00","32","128"
"05/15/2019","22:49:00","34","189"
"05/15/2019","22:50:00","1","163"
"05/15/2019","22:50:00","2","189"
"05/15/2019","22:50:00","4","193"
"05/15/2019","22:50:00","5","128"
"05/15/2019","22:50:00","6","112"
"05/15/2019","22:50:00","7","139"
"05/15/2019","22:50:00","8","179"
"05/15/2019","22:50:00","9","146"
"05/15/2019","22:50:00","10","118"
"05/15/2019","22:50:00","11","129"
"05/15/2019","22:50:00","12","103"
"05/15/2019","22:50:00","13","142"
"05/15/2019","22:50:00","14","57"
"05/15/2019","22:50:00","15","148"
"05/15/2019","22:50:00","16","181"
"05/15/2019","22:50:00","17","114"
"05/15/2019","22:50:00","19","119"
"05/15/2019","22:50:00","20","108"
"05/15/2019","22:50:00","21","106"
"05/15/2019","22:50:00","22","77"
"05/15/2019","22:50:00","24","156"
"05/15/2019","22:50:00","25","125"
"05/15/2019","22:50:00","26","222"
"05/15/2019","22:50:00","27","106"
"05/15/2019","22:50:00","28","177"
"05/15/2019","22:50:00","29","105"
"05/15/2019","22:50:00","30","105"
"05/15/2019","22:50:00","31","164"
"05/15/2019","22:50:00","32","122"
"05/15/2019","22:50:00","34","196"
"05/15/2019","22:51:00","1","155"
"05/15/2019","22:51:00","2","195"
"05/15/2019","22:51:00","4","207"
"05/15/2019","22:51:00","5","118"
"05/15/2019","22:51:00","6","114"
"05/15/2019","22:51:00","7","143"
"05/15/2019","22:51:00","8","159"
"05/15/2019","22:51:00","9","177"
"05/15/2019","22:51:00","10","128"
"05/15/2019","22:51:00","11","133"
"05/15/2019","22:51:00","12","115"
"05/15/2019","22:51:00","13","157"
"05/15/2019","22:51:00","14","64"
"05/15/2019","22:51:00","15","125"
"05/15/2019","22:51:00","16","132"
"05/15/2019","22:51:00","17","104"
"05/15/2019","22:51:00","19","120"
"05/15/2019","22:51:00","20","112"
"05/15/2019","22:51:00","21","101"
"05/15/2019","22:51:00","22","81"
"05/15/2019","22:51:00","24","154"
"05/15/2019","22:51:00","25","133"
"05/15/2019","22:51:00","26","199"
"05/15/2019","22:51:00","27","120"
"05/15/2019","22:51:00","28","161"
"05/15/2019","22:51:00","29","105"
"05/15/2019","22:51:00","30","106"
"05/15/2019","22:51:00","31","137"
"05/15/2019","22:51:00","32","121"
"05/15/2019","22:51:00","34","180"
"05/15/2019","22:52:00","1","138"
"05/15/2019","22:52:00","2","201"
"05/15/2019","22:52:00","4","216"
"05/15/2019","22:52:00","5","118"
"05/15/2019","22:52:00","6","98"
"05/15/2019","22:52:00","7","139"
"05/15/2019","22:52:00","8","169"
"05/15/2019","22:52:00","9","174"
"05/15/2019","22:52:00","10","134"
"05/15/2019","22:52:00","11","136"
"05/15/2019","22:52:00","12","123"
"05/15/2019","22:52:00","13","157"
"05/15/2019","22:52:00","14","54"
"05/15/2019","22:52:00","15","108"
"05/15/2019","22:52:00","16","147"
"05/15/2019","22:52:00","17","108"
"05/15/2019","22:52:00","19","130"
"05/15/2019","22:52:00","20","110"
"05/15/2019","22:52:00","21","112"
"05/15/2019","22:52:00","22","89"
"05/15/2019","22:52:00","24","135"
"05/15/2019","22:52:00","25","128"
"05/15/2019","22:52:00","26","201"
"05/15/2019","22:52:00","27","133"
"05/15/2019","22:52:00","28","129"
"05/15/2019","22:52:00","29","108"
"05/15/2019","22:52:00","30","107"
"05/15/2019","22:52:00","31","118"
"05/15/2019","22:52:00","32","125"
"05/15/2019","22:52:00","34","163"
"05/15/2019","22:53:00","1","158"
"05/15/2019","22:53:00","2","166"
"05/15/2019","22:53:00","4","206"
"05/15/2019","22:53:00","5","108"
"05/15/2019","22:53:00","6","95"
"05/15/2019","22:53:00","7","133"
"05/15/2019","22:53:00","8","159"
"05/15/2019","22:53:00","9","132"
"05/15/2019","22:53:00","10","132"
"05/15/2019","22:53:00","11","125"
"05/15/2019","22:53:00","12","120"
"05/15/2019","22:53:00","13","160"
"05/15/2019","22:53:00","14","56"
"05/15/2019","22:53:00","15","127"
"05/15/2019","22:53:00","16","161"
"05/15/2019","22:53:00","17","95"
"05/15/2019","22:53:00","19","140"
"05/15/2019","22:53:00","20","96"
"05/15/2019","22:53:00","21","111"
"05/15/2019","22:53:00","22","87"
"05/15/2019","22:53:00","24","128"
"05/15/2019","22:53:00","25","124"
"05/15/2019","22:53:00","26","256"
"05/15/2019","22:53:00","27","129"
"05/15/2019","22:53:00","28","131"
"05/15/2019","22:53:00","29","110"
"05/15/2019","22:53:00","30","94"
"05/15/2019","22:53:00","31","122"
"05/15/2019","22:53:00","32","147"
"05/15/2019","22:53:00","34","146"
"05/15/2019","22:54:00","1","192"
"05/15/2019","22:54:00","2","163"
"05/15/2019","22:54:00","4","174"
"05/15/2019","22:54:00","5","109"
"05/15/2019","22:54:00","6","99"
"05/15/2019","22:54:00","7","122"
"05/15/2019","22:54:00","8","186"
"05/15/2019","22:54:00","9","139"
"05/15/2019","22:54:00","10","125"
"05/15/2019","22:54:00","11","115"
"05/15/2019","22:54:00","12","154"
"05/15/2019","22:54:00","13","139"
"05/15/2019","22:54:00","14","53"
"05/15/2019","22:54:00","15","140"
"05/15/2019","22:54:00","16","186"
"05/15/2019","22:54:00","17","92"
"05/15/2019","22:54:00","19","162"
"05/15/2019","22:54:00","20","96"
"05/15/2019","22:54:00","21","101"
"05/15/2019","22:54:00","22","86"
"05/15/2019","22:54:00","24","111"
"05/15/2019","22:54:00","25","104"
"05/15/2019","22:54:00","26","228"
"05/15/2019","22:54:00","27","144"
"05/15/2019","22:54:00","28","133"
"05/15/2019","22:54:00","29","110"
"05/15/2019","22:54:00","30","75"
"05/15/2019","22:54:00","31","122"
"05/15/2019","22:54:00","32","154"
"05/15/2019","22:54:00","34","132"
"05/15/2019","22:55:00","1","161"
"05/15/2019","22:55:00","2","169"
"05/15/2019","22:55:00","4","163"
"05/15/2019","22:55:00","5","112"
"05/15/2019","22:55:00","6","100"
"05/15/2019","22:55:00","7","118"
"05/15/2019","22:55:00","8","200"
"05/15/2019","22:55:00","9","143"
"05/15/2019","22:55:00","10","125"
"05/15/2019","22:55:00","11","113"
"05/15/2019","22:55:00","12","141"
"05/15/2019","22:55:00","13","140"
"05/15/2019","22:55:00","14","69"
"05/15/2019","22:55:00","15","135"
"05/15/2019","22:55:00","16","209"
"05/15/2019","22:55:00","17","97"
"05/15/2019","22:55:00","19","169"
"05/15/2019","22:55:00","20","92"
"05/15/2019","22:55:00","21","111"
"05/15/2019","22:55:00","22","73"
"05/15/2019","22:55:00","24","108"
"05/15/2019","22:55:00","25","116"
"05/15/2019","22:55:00","26","215"
"05/15/2019","22:55:00","27","139"
"05/15/2019","22:55:00","28","142"
"05/15/2019","22:55:00","29","107"
"05/15/2019","22:55:00","30","74"
"05/15/2019","22:55:00","31","125"
"05/15/2019","22:55:00","32","130"
"05/15/2019","22:55:00","34","132"
"05/15/2019","22:56:00","1","152"
"05/15/2019","22:56:00","2","157"
"05/15/2019","22:56:00","4","157"
"05/15/2019","22:56:00","5","107"
"05/15/2019","22:56:00","6","106"
"05/15/2019","22:56:00","7","128"
