"Event Date","Event Time","Tower Measurement Location","Height","Time Interval","Avg Wind Direction","Avg Wind Speed","Peak Wind Direction","Peak Wind Speed","Peak Wind Direction 10 Min","Peak Wind Speed 10 Min","Deviation","Temp","Temperature Difference","Dew Point","Relative Humidity","Barometric Pressure"
"01/27/2022","19:15:00","SLC 40","150","5","","","","","","","","","","","",""
"01/27/2022","19:15:00","SLC 40","151","5","","","","","","","","","","","",""
"01/27/2022","19:15:00","SLC 40","152","5","","","","","","","","","","","",""
"01/27/2022","19:15:00","SLC 41","50","5","342","8","340","21","340","21","22","","","","",""
"01/27/2022","19:15:00","SLC 41","51","5","338","7","316","15","354","19","19","","","","",""
"01/27/2022","19:15:00","SLC 41","230","5","338","17","341","22","342","25","7","","","","",""
"01/27/2022","19:15:00","SLC 41","231","5","337","17","334","24","346","26","9","","","","",""
"01/27/2022","19:15:00","0313 NE  SW","6","5","","","","","","","","69.1","","64.4","85","1017.9"
"01/27/2022","19:15:00","0313 NE  SW","12","5","338","9","346","19","346","19","14","","","","",""
"01/27/2022","19:15:00","0313 NE  SW","54","5","334","15","347","23","326","24","9","66.8","-2.3","63.5","89",""
"01/27/2022","19:15:00","0313 NE  SW","162","5","330","19","329","25","329","27","7","","","","",""
"01/27/2022","19:15:00","0313 NE  SW","204","5","336","20","331","26","331","26","7","64.8","","63.9","97",""
"01/27/2022","19:15:00","0313 NE  SW","295","5","","","","","","","","","","","",""
"01/27/2022","19:15:00","0313 NE  SW","394","5","345","31","343","40","343","40","5","","","","",""
"01/27/2022","19:15:00","0313 NE  SW","492","5","","","","","","","","","","","91",""
"01/27/2022","19:15:00","0313 SW  SW","6","5","","","","","","","","68.5","","65.1","89",""
"01/27/2022","19:15:00","0313 SW  SW","12","5","340","10","340","19","340","19","15","","","","",""
"01/27/2022","19:15:00","0313 SW  SW","54","5","340","15","350","23","330","25","10","66.1","-2.4","63.1","90",""
"01/27/2022","19:15:00","0313 SW  SW","162","5","344","20","344","28","344","28","9","","","","",""
"01/27/2022","19:15:00","0313 SW  SW","204","5","337","20","332","27","332","27","6","65.4","","63.3","93",""
"01/27/2022","19:15:00","0313 SW  SW","295","5","","","","","","","","","","","",""
"01/27/2022","19:15:00","0313 SW  SW","394","5","","","","","","","","","","","",""
"01/27/2022","19:15:00","0313 SW  SW","492","5","","","","","","","","","","","",""
"01/27/2022","19:15:00","0002 SE  NW","6","5","","","","","","","","70.2","","63.7","80",""
"01/27/2022","19:15:00","0002 SE  NW","12","5","330","8","329","14","338","16","17","","","","",""
"01/27/2022","19:15:00","0002 SE  NW","54","5","338","12","332","18","337","23","12","68.8","-1.4","64.1","85",""
"01/27/2022","19:15:00","0002 SE  NW","90","5","336","15","343","21","340","22","9","","","","",""
"01/27/2022","19:15:00","0002 SE  NW","145","5","334","16","340","21","341","22","9","","","","",""
"01/27/2022","19:15:00","0002 SE  NW","204","5","343","18","343","23","347","23","7","65.8","","62.5","89",""
"01/27/2022","19:15:00","0002 NW  NW","6","5","","","","","","","","69.3","","63.6","82",""
"01/27/2022","19:15:00","0002 NW  NW","12","5","334","8","332","15","1","17","17","","","","",""
"01/27/2022","19:15:00","0002 NW  NW","54","5","338","12","343","19","352","20","14","66.7","-2.6","63.0","88",""
"01/27/2022","19:15:00","0002 NW  NW","90","5","344","14","352","20","348","21","12","","","","",""
"01/27/2022","19:15:00","0002 NW  NW","145","5","339","16","337","20","341","22","9","","","","",""
"01/27/2022","19:15:00","0002 NW  NW","204","5","344","17","346","22","348","22","9","65.9","","62.9","90",""
"01/27/2022","19:15:00","0006 SE  NW","6","5","","","","","","","","67.2","","65.4","94",""
"01/27/2022","19:15:00","0006 SE  NW","12","5","337","4","325","12","325","12","28","","","","",""
"01/27/2022","19:15:00","0006 SE  NW","54","5","336","11","340","20","340","20","15","66.5","-0.7","65.0","95",""
"01/27/2022","19:15:00","0006 SE  NW","162","5","336","16","339","23","337","23","8","","","","",""
"01/27/2022","19:15:00","0006 SE  NW","204","5","338","16","346","22","335","24","7","65.1","","63.6","95",""
"01/27/2022","19:15:00","0006 NW  NW","6","5","","","","","","","","67.3","","64.9","92",""
"01/27/2022","19:15:00","0006 NW  NW","12","5","341","4","325","13","325","13","28","","","","",""
"01/27/2022","19:15:00","0006 NW  NW","54","5","345","11","342","20","342","20","15","66.0","-1.3","64.5","95",""
"01/27/2022","19:15:00","0006 NW  NW","162","5","338","15","347","22","347","22","8","","","","",""
"01/27/2022","19:15:00","0006 NW  NW","204","5","343","16","353","22","345","24","8","64.4","","62.0","92",""
"01/27/2022","19:15:00","0110 NW  NW","6","5","","","","","","","","65.5","","63.4","93",""
"01/27/2022","19:15:00","0110 NW  NW","12","5","335","7","304","17","322","18","24","","","","",""
"01/27/2022","19:15:00","0110 NW  NW","54","5","342","17","341","26","341","26","13","65.4","-0.1","65.1","99",""
"01/27/2022","19:15:00","0110 NW  NW","162","5","344","23","343","28","343","28","6","","","","",""
"01/27/2022","19:15:00","0110 NW  NW","204","5","340","23","342","27","342","27","6","63.9","","63.3","98",""
"01/27/2022","19:15:00","0110 SE  NW","6","5","","","","","","","","66.0","","","",""
"01/27/2022","19:15:00","0110 SE  NW","12","5","332","6","326","15","326","15","24","","","","",""
"01/27/2022","19:15:00","0110 SE  NW","54","5","344","17","344","26","344","26","12","66.1","0.1","65.2","97",""
"01/27/2022","19:15:00","0110 SE  NW","162","5","336","24","335","29","335","29","6","","","","",""
"01/27/2022","19:15:00","0110 SE  NW","204","5","339","24","340","29","340","29","7","63.5","","63.5","100",""
"01/27/2022","19:15:00","VAB 01","195","5","","","","","","","","64.4","","62.3","93",""
"01/27/2022","19:15:00","VAB 01","359","5","","","","","","","","63.7","","61.6","93",""
"01/27/2022","19:20:00","SLC 40","150","5","","","","","","","","","","","",""
"01/27/2022","19:20:00","SLC 40","151","5","","","","","","","","","","","",""
"01/27/2022","19:20:00","SLC 40","152","5","","","","","","","","","","","",""
"01/27/2022","19:20:00","SLC 41","50","5","340","9","349","18","340","21","22","","","","",""
"01/27/2022","19:20:00","SLC 41","51","5","340","8","320","18","320","18","20","","","","",""
"01/27/2022","19:20:00","SLC 41","230","5","337","19","343","24","343","24","7","","","","",""
"01/27/2022","19:20:00","SLC 41","231","5","337","18","341","28","341","28","9","","","","",""
"01/27/2022","19:20:00","0313 NE  SW","6","5","","","","","","","","68.3","","63.3","84","1017.8"
"01/27/2022","19:20:00","0313 NE  SW","12","5","344","11","341","22","341","22","14","","","","",""
"01/27/2022","19:20:00","0313 NE  SW","54","5","339","18","338","28","338","28","9","66.4","-1.9","62.7","88",""
"01/27/2022","19:20:00","0313 NE  SW","162","5","334","22","341","29","341","29","7","","","","",""
"01/27/2022","19:20:00","0313 NE  SW","204","5","338","22","337","30","337","30","7","64.3","","63.1","96",""
"01/27/2022","19:20:00","0313 NE  SW","295","5","","","","","","","","","","","",""
"01/27/2022","19:20:00","0313 NE  SW","394","5","344","35","344","43","344","43","5","","","","",""
"01/27/2022","19:20:00","0313 NE  SW","492","5","","","","","","","","","","","91",""
"01/27/2022","19:20:00","0313 SW  SW","6","5","","","","","","","","67.6","","64.2","89",""
"01/27/2022","19:20:00","0313 SW  SW","12","5","344","11","344","22","344","22","16","","","","",""
"01/27/2022","19:20:00","0313 SW  SW","54","5","345","18","351","29","351","29","10","65.7","-1.9","62.7","90",""
"01/27/2022","19:20:00","0313 SW  SW","162","5","347","22","350","30","350","30","9","","","","",""
"01/27/2022","19:20:00","0313 SW  SW","204","5","339","23","342","31","342","31","6","65.8","","63.1","91",""
"01/27/2022","19:20:00","0313 SW  SW","295","5","","","","","","","","","","","",""
"01/27/2022","19:20:00","0313 SW  SW","394","5","","","","","","","","","","","",""
"01/27/2022","19:20:00","0313 SW  SW","492","5","","","","","","","","","","","",""
"01/27/2022","19:20:00","0002 SE  NW","6","5","","","","","","","","69.5","","63.8","82",""
"01/27/2022","19:20:00","0002 SE  NW","12","5","331","7","334","13","329","14","16","","","","",""
"01/27/2022","19:20:00","0002 SE  NW","54","5","338","10","334","16","332","18","12","69.5","0.0","63.4","81",""
"01/27/2022","19:20:00","0002 SE  NW","90","5","337","12","335","17","343","21","10","","","","",""
"01/27/2022","19:20:00","0002 SE  NW","145","5","336","13","346","19","340","21","9","","","","",""
"01/27/2022","19:20:00","0002 SE  NW","204","5","345","13","346","19","343","23","7","66.2","","62.9","89",""
"01/27/2022","19:20:00","0002 NW  NW","6","5","","","","","","","","68.9","","63.2","82",""
"01/27/2022","19:20:00","0002 NW  NW","12","5","335","7","1","14","332","15","16","","","","",""
"01/27/2022","19:20:00","0002 NW  NW","54","5","338","10","341","17","343","19","14","66.7","-2.2","63.0","88",""
"01/27/2022","19:20:00","0002 NW  NW","90","5","343","12","338","17","352","20","12","","","","",""
"01/27/2022","19:20:00","0002 NW  NW","145","5","340","12","351","18","337","20","9","","","","",""
"01/27/2022","19:20:00","0002 NW  NW","204","5","346","12","351","18","346","22","10","66.3","","63.0","89",""
"01/27/2022","19:20:00","0006 SE  NW","6","5","","","","","","","","67.3","","65.5","94",""
"01/27/2022","19:20:00","0006 SE  NW","12","5","328","4","341","11","325","12","27","","","","",""
"01/27/2022","19:20:00","0006 SE  NW","54","5","333","10","326","21","326","21","15","66.3","-1.0","64.8","95",""
"01/27/2022","19:20:00","0006 SE  NW","162","5","333","17","335","23","339","23","8","","","","",""
"01/27/2022","19:20:00","0006 SE  NW","204","5","335","18","334","23","334","23","6","64.9","","63.4","95",""
"01/27/2022","19:20:00","0006 NW  NW","6","5","","","","","","","","67.3","","64.6","91",""
"01/27/2022","19:20:00","0006 NW  NW","12","5","328","4","324","12","325","13","28","","","","",""
"01/27/2022","19:20:00","0006 NW  NW","54","5","342","10","332","19","342","20","15","65.8","-1.5","64.3","95",""
"01/27/2022","19:20:00","0006 NW  NW","162","5","337","16","332","20","347","22","8","","","","",""
"01/27/2022","19:20:00","0006 NW  NW","204","5","340","17","338","23","338","23","8","64.1","","61.7","92",""
"01/27/2022","19:20:00","0110 NW  NW","6","5","","","","","","","","65.5","","63.7","94",""
"01/27/2022","19:20:00","0110 NW  NW","12","5","332","7","334","17","304","17","24","","","","",""
"01/27/2022","19:20:00","0110 NW  NW","54","5","341","16","338","24","341","26","13","65.4","-0.1","65.1","99",""
"01/27/2022","19:20:00","0110 NW  NW","162","5","343","20","338","28","338","28","6","","","","",""
"01/27/2022","19:20:00","0110 NW  NW","204","5","340","20","337","26","342","27","7","63.9","","63.3","98",""
"01/27/2022","19:20:00","0110 SE  NW","6","5","","","","","","","","65.9","","","",""
"01/27/2022","19:20:00","0110 SE  NW","12","5","328","6","327","17","327","17","24","","","","",""
"01/27/2022","19:20:00","0110 SE  NW","54","5","344","16","339","23","344","26","12","66.0","0.1","65.1","97",""
"01/27/2022","19:20:00","0110 SE  NW","162","5","335","21","329","29","329","29","6","","","","",""
"01/27/2022","19:20:00","0110 SE  NW","204","5","339","21","338","27","340","29","7","63.6","","63.6","100",""
"01/27/2022","19:20:00","VAB 01","195","5","","","","","","","","64.4","","62.0","92",""
"01/27/2022","19:20:00","VAB 01","359","5","","","","","","","","63.5","","61.1","92",""
"01/27/2022","19:25:00","SLC 40","150","5","","","","","","","","","","","",""
"01/27/2022","19:25:00","SLC 40","151","5","","","","","","","","","","","",""
"01/27/2022","19:25:00","SLC 40","152","5","","","","","","","","","","","",""
"01/27/2022","19:25:00","SLC 41","50","5","346","10","334","17","349","18","22","","","","",""
"01/27/2022","19:25:00","SLC 41","51","5","343","9","343","19","343","19","19","","","","",""
"01/27/2022","19:25:00","SLC 41","230","5","338","19","340","25","340","25","8","","","","",""
"01/27/2022","19:25:00","SLC 41","231","5","338","20","333","26","341","28","9","","","","",""
"01/27/2022","19:25:00","0313 NE  SW","6","5","","","","","","","","68.7","","64.3","86","1017.9"
"01/27/2022","19:25:00","0313 NE  SW","12","5","334","9","325","16","341","22","15","","","","",""
"01/27/2022","19:25:00","0313 NE  SW","54","5","331","15","340","22","338","28","9","66.3","-2.4","63.0","89",""
"01/27/2022","19:25:00","0313 NE  SW","162","5","329","18","327","26","341","29","7","","","","",""
"01/27/2022","19:25:00","0313 NE  SW","204","5","334","19","333","26","337","30","7","64.3","","63.4","97",""
"01/27/2022","19:25:00","0313 NE  SW","295","5","","","","","","","","","","","",""
"01/27/2022","19:25:00","0313 NE  SW","394","5","343","33","344","38","344","43","5","","","","",""
"01/27/2022","19:25:00","0313 NE  SW","492","5","","","","","","","","","","","91",""
"01/27/2022","19:25:00","0313 SW  SW","6","5","","","","","","","","68.1","","65.1","90",""
"01/27/2022","19:25:00","0313 SW  SW","12","5","336","9","339","16","344","22","16","","","","",""
"01/27/2022","19:25:00","0313 SW  SW","54","5","336","15","336","23","351","29","10","65.6","-2.5","62.9","91",""
"01/27/2022","19:25:00","0313 SW  SW","162","5","342","19","340","26","350","30","10","","","","",""
"01/27/2022","19:25:00","0313 SW  SW","204","5","336","20","336","26","342","31","6","65.1","","63.0","93",""
"01/27/2022","19:25:00","0313 SW  SW","295","5","","","","","","","","","","","",""
"01/27/2022","19:25:00","0313 SW  SW","394","5","","","","","","","","","","","",""
"01/27/2022","19:25:00","0313 SW  SW","492","5","","","","","","","","","","","",""
"01/27/2022","19:25:00","0002 SE  NW","6","5","","","","","","","","69.7","","63.3","80",""
"01/27/2022","19:25:00","0002 SE  NW","12","5","345","8","323","17","323","17","17","","","","",""
"01/27/2022","19:25:00","0002 SE  NW","54","5","346","12","0","23","0","23","12","69.0","-0.7","62.9","81",""
"01/27/2022","19:25:00","0002 SE  NW","90","5","344","14","0","21","0","21","11","","","","",""
"01/27/2022","19:25:00","0002 SE  NW","145","5","342","15","340","21","340","21","9","","","","",""
"01/27/2022","19:25:00","0002 SE  NW","204","5","348","16","353","20","353","20","7","66.1","","62.1","87",""
"01/27/2022","19:25:00","0002 NW  NW","6","5","","","","","","","","69.2","","63.1","81",""
"01/27/2022","19:25:00","0002 NW  NW","12","5","349","8","335","16","335","16","17","","","","",""
"01/27/2022","19:25:00","0002 NW  NW","54","5","347","12","358","21","358","21","14","66.7","-2.5","62.7","87",""
"01/27/2022","19:25:00","0002 NW  NW","90","5","352","13","357","20","357","20","13","","","","",""
"01/27/2022","19:25:00","0002 NW  NW","145","5","347","14","356","20","356","20","10","","","","",""
"01/27/2022","19:25:00","0002 NW  NW","204","5","350","15","355","19","355","19","10","66.3","","62.6","88",""
"01/27/2022","19:25:00","0006 SE  NW","6","5","","","","","","","","68.3","","66.2","93",""
"01/27/2022","19:25:00","0006 SE  NW","12","5","337","3","0","10","341","11","27","","","","",""
"01/27/2022","19:25:00","0006 SE  NW","54","5","335","9","344","16","326","21","15","67.2","-1.1","65.4","94",""
"01/27/2022","19:25:00","0006 SE  NW","162","5","335","14","339","20","335","23","8","","","","",""
"01/27/2022","19:25:00","0006 SE  NW","204","5","335","14","339","20","334","23","6","65.8","","64.0","94",""
"01/27/2022","19:25:00","0006 NW  NW","6","5","","","","","","","","68.2","","65.5","91",""
"01/27/2022","19:25:00","0006 NW  NW","12","5","338","3","5","11","324","12","27","","","","",""
"01/27/2022","19:25:00","0006 NW  NW","54","5","344","8","343","15","332","19","16","66.7","-1.5","64.9","94",""
"01/27/2022","19:25:00","0006 NW  NW","162","5","337","13","344","20","332","20","8","","","","",""
"01/27/2022","19:25:00","0006 NW  NW","204","5","340","14","349","19","338","23","8","64.9","","62.2","91",""
"01/27/2022","19:25:00","0110 NW  NW","6","5","","","","","","","","65.5","","63.7","94",""
"01/27/2022","19:25:00","0110 NW  NW","12","5","338","6","335","17","334","17","24","","","","",""
"01/27/2022","19:25:00","0110 NW  NW","54","5","345","15","350","24","350","24","13","65.3","-0.2","65.0","99",""
"01/27/2022","19:25:00","0110 NW  NW","162","5","345","20","351","27","338","28","6","","","","",""
"01/27/2022","19:25:00","0110 NW  NW","204","5","340","20","339","25","337","26","7","63.8","","63.2","98",""
"01/27/2022","19:25:00","0110 SE  NW","6","5","","","","","","","","65.9","","","",""
"01/27/2022","19:25:00","0110 SE  NW","12","5","334","5","331","13","327","17","25","","","","",""
"01/27/2022","19:25:00","0110 SE  NW","54","5","346","15","356","23","339","23","12","66.0","0.1","65.1","97",""
"01/27/2022","19:25:00","0110 SE  NW","162","5","337","22","338","28","329","29","6","","","","",""
"01/27/2022","19:25:00","0110 SE  NW","204","5","339","22","332","27","338","27","7","63.4","","63.4","100",""
"01/27/2022","19:25:00","VAB 01","195","5","","","","","","","","64.4","","62.3","93",""
"01/27/2022","19:25:00","VAB 01","359","5","","","","","","","","63.6","","61.5","93",""
"01/27/2022","19:30:00","SLC 40","150","5","","","","","","","","","","","",""
"01/27/2022","19:30:00","SLC 40","151","5","","","","","","","","","","","",""
"01/27/2022","19:30:00","SLC 40","152","5","","","","","","","","","","","",""
"01/27/2022","19:30:00","SLC 41","50","5","341","8","332","17","334","17","22","","","","",""
"01/27/2022","19:30:00","SLC 41","51","5","336","8","308","16","343","19","19","","","","",""
"01/27/2022","19:30:00","SLC 41","230","5","334","18","341","24","340","25","8","","","","",""
"01/27/2022","19:30:00","SLC 41","231","5","334","17","342","27","342","27","9","","","","",""
"01/27/2022","19:30:00","0313 NE  SW","6","5","","","","","","","","67.6","","63.3","86","1017.9"
"01/27/2022","19:30:00","0313 NE  SW","12","5","339","8","332","17","332","17","15","","","","",""
"01/27/2022","19:30:00","0313 NE  SW","54","5","334","14","356","22","356","22","9","65.9","-1.7","62.6","89",""
"01/27/2022","19:30:00","0313 NE  SW","162","5","329","18","324","25","327","26","7","","","","",""
"01/27/2022","19:30:00","0313 NE  SW","204","5","334","19","332","24","333","26","7","63.8","","63.2","98",""
"01/27/2022","19:30:00","0313 NE  SW","295","5","","","","","","","","","","","",""
