"Event Date","Event Time","Mill Number","One Minute Mean"
"04/18/2017","11:11:00","1","295"
"04/18/2017","11:11:00","2","116"
"04/18/2017","11:11:00","4","192"
"04/18/2017","11:11:00","5","69"
"04/18/2017","11:11:00","6","112"
"04/18/2017","11:11:00","7","62"
"04/18/2017","11:11:00","8","87"
"04/18/2017","11:11:00","9","199"
"04/18/2017","11:11:00","10","108"
"04/18/2017","11:11:00","11","116"
"04/18/2017","11:11:00","12","168"
"04/18/2017","11:11:00","13","241"
"04/18/2017","11:11:00","14","100"
"04/18/2017","11:11:00","15","72"
"04/18/2017","11:11:00","16","165"
"04/18/2017","11:11:00","17","59"
"04/18/2017","11:11:00","19","119"
"04/18/2017","11:11:00","20","86"
"04/18/2017","11:11:00","21","67"
"04/18/2017","11:11:00","22","60"
"04/18/2017","11:11:00","24","122"
"04/18/2017","11:11:00","25","245"
"04/18/2017","11:11:00","26","90"
"04/18/2017","11:11:00","27","77"
"04/18/2017","11:11:00","28","131"
"04/18/2017","11:11:00","29","51"
"04/18/2017","11:11:00","30","103"
"04/18/2017","11:11:00","31","170"
"04/18/2017","11:11:00","32","103"
"04/18/2017","11:11:00","34","103"
"04/18/2017","11:12:00","1","273"
"04/18/2017","11:12:00","2","122"
"04/18/2017","11:12:00","4","195"
"04/18/2017","11:12:00","5","65"
"04/18/2017","11:12:00","6","111"
"04/18/2017","11:12:00","7","66"
"04/18/2017","11:12:00","8","88"
"04/18/2017","11:12:00","9","206"
"04/18/2017","11:12:00","10","94"
"04/18/2017","11:12:00","11","136"
"04/18/2017","11:12:00","12","170"
"04/18/2017","11:12:00","13","242"
"04/18/2017","11:12:00","14","98"
"04/18/2017","11:12:00","15","71"
"04/18/2017","11:12:00","16","163"
"04/18/2017","11:12:00","17","62"
"04/18/2017","11:12:00","19","120"
"04/18/2017","11:12:00","20","77"
"04/18/2017","11:12:00","21","64"
"04/18/2017","11:12:00","22","63"
"04/18/2017","11:12:00","24","119"
"04/18/2017","11:12:00","25","250"
"04/18/2017","11:12:00","26","85"
"04/18/2017","11:12:00","27","77"
"04/18/2017","11:12:00","28","133"
"04/18/2017","11:12:00","29","47"
"04/18/2017","11:12:00","30","101"
"04/18/2017","11:12:00","31","183"
"04/18/2017","11:12:00","32","101"
"04/18/2017","11:12:00","34","109"
"04/18/2017","11:13:00","1","257"
"04/18/2017","11:13:00","2","124"
"04/18/2017","11:13:00","4","191"
"04/18/2017","11:13:00","5","61"
"04/18/2017","11:13:00","6","109"
"04/18/2017","11:13:00","7","57"
"04/18/2017","11:13:00","8","91"
"04/18/2017","11:13:00","9","210"
"04/18/2017","11:13:00","10","98"
"04/18/2017","11:13:00","11","136"
"04/18/2017","11:13:00","12","188"
"04/18/2017","11:13:00","13","256"
"04/18/2017","11:13:00","14","100"
"04/18/2017","11:13:00","15","72"
"04/18/2017","11:13:00","16","160"
"04/18/2017","11:13:00","17","71"
"04/18/2017","11:13:00","19","125"
"04/18/2017","11:13:00","20","81"
"04/18/2017","11:13:00","21","63"
"04/18/2017","11:13:00","22","63"
"04/18/2017","11:13:00","24","120"
"04/18/2017","11:13:00","25","249"
"04/18/2017","11:13:00","26","109"
"04/18/2017","11:13:00","27","76"
"04/18/2017","11:13:00","28","126"
"04/18/2017","11:13:00","29","48"
"04/18/2017","11:13:00","30","100"
"04/18/2017","11:13:00","31","191"
"04/18/2017","11:13:00","32","112"
"04/18/2017","11:13:00","34","109"
"04/18/2017","11:14:00","1","259"
"04/18/2017","11:14:00","2","125"
"04/18/2017","11:14:00","4","187"
"04/18/2017","11:14:00","5","58"
"04/18/2017","11:14:00","6","114"
"04/18/2017","11:14:00","7","56"
"04/18/2017","11:14:00","8","88"
"04/18/2017","11:14:00","9","208"
"04/18/2017","11:14:00","10","105"
"04/18/2017","11:14:00","11","138"
"04/18/2017","11:14:00","12","196"
"04/18/2017","11:14:00","13","249"
"04/18/2017","11:14:00","14","100"
"04/18/2017","11:14:00","15","85"
"04/18/2017","11:14:00","16","148"
"04/18/2017","11:14:00","17","75"
"04/18/2017","11:14:00","19","126"
"04/18/2017","11:14:00","20","84"
"04/18/2017","11:14:00","21","66"
"04/18/2017","11:14:00","22","65"
"04/18/2017","11:14:00","24","120"
"04/18/2017","11:14:00","25","241"
"04/18/2017","11:14:00","26","119"
"04/18/2017","11:14:00","27","75"
"04/18/2017","11:14:00","28","143"
"04/18/2017","11:14:00","29","49"
"04/18/2017","11:14:00","30","103"
"04/18/2017","11:14:00","31","181"
"04/18/2017","11:14:00","32","118"
"04/18/2017","11:14:00","34","106"
"04/18/2017","11:15:00","1","282"
"04/18/2017","11:15:00","2","126"
"04/18/2017","11:15:00","4","185"
"04/18/2017","11:15:00","5","58"
"04/18/2017","11:15:00","6","115"
"04/18/2017","11:15:00","7","61"
"04/18/2017","11:15:00","8","87"
"04/18/2017","11:15:00","9","215"
"04/18/2017","11:15:00","10","104"
"04/18/2017","11:15:00","11","138"
"04/18/2017","11:15:00","12","197"
"04/18/2017","11:15:00","13","248"
"04/18/2017","11:15:00","14","101"
"04/18/2017","11:15:00","15","82"
"04/18/2017","11:15:00","16","149"
"04/18/2017","11:15:00","17","78"
"04/18/2017","11:15:00","19","123"
"04/18/2017","11:15:00","20","86"
"04/18/2017","11:15:00","21","66"
"04/18/2017","11:15:00","22","68"
"04/18/2017","11:15:00","24","125"
"04/18/2017","11:15:00","25","233"
"04/18/2017","11:15:00","26","128"
"04/18/2017","11:15:00","27","79"
"04/18/2017","11:15:00","28","144"
"04/18/2017","11:15:00","29","43"
"04/18/2017","11:15:00","30","108"
"04/18/2017","11:15:00","31","172"
"04/18/2017","11:15:00","32","116"
"04/18/2017","11:15:00","34","103"
"04/18/2017","11:16:00","1","300"
"04/18/2017","11:16:00","2","121"
"04/18/2017","11:16:00","4","139"
"04/18/2017","11:16:00","5","56"
"04/18/2017","11:16:00","6","112"
"04/18/2017","11:16:00","7","76"
"04/18/2017","11:16:00","8","84"
"04/18/2017","11:16:00","9","216"
"04/18/2017","11:16:00","10","107"
"04/18/2017","11:16:00","11","136"
"04/18/2017","11:16:00","12","199"
"04/18/2017","11:16:00","13","249"
"04/18/2017","11:16:00","14","102"
"04/18/2017","11:16:00","15","84"
"04/18/2017","11:16:00","16","151"
"04/18/2017","11:16:00","17","78"
"04/18/2017","11:16:00","19","120"
"04/18/2017","11:16:00","20","89"
"04/18/2017","11:16:00","21","63"
"04/18/2017","11:16:00","22","68"
"04/18/2017","11:16:00","24","124"
"04/18/2017","11:16:00","25","220"
"04/18/2017","11:16:00","26","106"
"04/18/2017","11:16:00","27","81"
"04/18/2017","11:16:00","28","136"
"04/18/2017","11:16:00","29","43"
"04/18/2017","11:16:00","30","98"
"04/18/2017","11:16:00","31","166"
"04/18/2017","11:16:00","32","113"
"04/18/2017","11:16:00","34","106"
"04/18/2017","11:17:00","1","309"
"04/18/2017","11:17:00","2","113"
"04/18/2017","11:17:00","4","61"
"04/18/2017","11:17:00","5","57"
"04/18/2017","11:17:00","6","109"
"04/18/2017","11:17:00","7","77"
"04/18/2017","11:17:00","8","84"
"04/18/2017","11:17:00","9","219"
"04/18/2017","11:17:00","10","106"
"04/18/2017","11:17:00","11","132"
"04/18/2017","11:17:00","12","203"
"04/18/2017","11:17:00","13","254"
"04/18/2017","11:17:00","14","101"
"04/18/2017","11:17:00","15","87"
"04/18/2017","11:17:00","16","146"
"04/18/2017","11:17:00","17","72"
"04/18/2017","11:17:00","19","117"
"04/18/2017","11:17:00","20","90"
"04/18/2017","11:17:00","21","64"
"04/18/2017","11:17:00","22","70"
"04/18/2017","11:17:00","24","128"
"04/18/2017","11:17:00","25","218"
"04/18/2017","11:17:00","26","103"
"04/18/2017","11:17:00","27","84"
"04/18/2017","11:17:00","28","157"
"04/18/2017","11:17:00","29","49"
"04/18/2017","11:17:00","30","97"
"04/18/2017","11:17:00","31","161"
"04/18/2017","11:17:00","32","110"
"04/18/2017","11:17:00","34","107"
"04/18/2017","11:18:00","1","337"
"04/18/2017","11:18:00","2","104"
"04/18/2017","11:18:00","4","73"
"04/18/2017","11:18:00","5","64"
"04/18/2017","11:18:00","6","103"
"04/18/2017","11:18:00","7","83"
"04/18/2017","11:18:00","8","80"
"04/18/2017","11:18:00","9","226"
"04/18/2017","11:18:00","10","108"
"04/18/2017","11:18:00","11","126"
"04/18/2017","11:18:00","12","207"
"04/18/2017","11:18:00","13","270"
"04/18/2017","11:18:00","14","101"
"04/18/2017","11:18:00","15","89"
"04/18/2017","11:18:00","16","146"
"04/18/2017","11:18:00","17","61"
"04/18/2017","11:18:00","19","120"
"04/18/2017","11:18:00","20","90"
"04/18/2017","11:18:00","21","62"
"04/18/2017","11:18:00","22","72"
"04/18/2017","11:18:00","24","128"
"04/18/2017","11:18:00","25","222"
"04/18/2017","11:18:00","26","121"
"04/18/2017","11:18:00","27","81"
"04/18/2017","11:18:00","28","155"
"04/18/2017","11:18:00","29","51"
"04/18/2017","11:18:00","30","96"
"04/18/2017","11:18:00","31","169"
"04/18/2017","11:18:00","32","112"
"04/18/2017","11:18:00","34","101"
"04/18/2017","11:19:00","1","318"
"04/18/2017","11:19:00","2","109"
"04/18/2017","11:19:00","4","73"
"04/18/2017","11:19:00","5","71"
"04/18/2017","11:19:00","6","101"
"04/18/2017","11:19:00","7","86"
"04/18/2017","11:19:00","8","80"
"04/18/2017","11:19:00","9","231"
"04/18/2017","11:19:00","10","111"
"04/18/2017","11:19:00","11","118"
"04/18/2017","11:19:00","12","213"
"04/18/2017","11:19:00","13","277"
"04/18/2017","11:19:00","14","103"
"04/18/2017","11:19:00","15","90"
"04/18/2017","11:19:00","16","146"
"04/18/2017","11:19:00","17","60"
"04/18/2017","11:19:00","19","122"
"04/18/2017","11:19:00","20","89"
"04/18/2017","11:19:00","21","59"
"04/18/2017","11:19:00","22","69"
"04/18/2017","11:19:00","24","128"
"04/18/2017","11:19:00","25","223"
"04/18/2017","11:19:00","26","112"
"04/18/2017","11:19:00","27","82"
"04/18/2017","11:19:00","28","195"
"04/18/2017","11:19:00","29","52"
"04/18/2017","11:19:00","30","102"
"04/18/2017","11:19:00","31","169"
"04/18/2017","11:19:00","32","107"
"04/18/2017","11:19:00","34","94"
"04/18/2017","11:20:00","1","358"
"04/18/2017","11:20:00","2","112"
"04/18/2017","11:20:00","4","73"
"04/18/2017","11:20:00","5","72"
"04/18/2017","11:20:00","6","98"
