"Event Date","Event Time","Latitude","Longitude","Signal Strength","Event","SemiMajor Axis 50% CI","SemiMinor Axis 50% CI","Ellipse Angle","Sensors"
"07/20/2020","17:30:11.5586082","27.823333","-81.441944","-25.90","Real","1.60","0.20","42","44,45,46,50,51"
"07/20/2020","17:30:11.7418390","27.814444","-81.425278","-34.20","Real","1.20","0.10","40","42,44,45,46,47,48,49,50,51"
"07/20/2020","17:30:33.5664472","28.445556","-81.017778","-13.70","Real","0.10","0.10","280","42,44,45,46,47,48,49,50,51"
"07/20/2020","17:30:33.6443927","28.445278","-81.013611","-8.60","Real","0.10","0.10","276","44,46,48,50"
"07/20/2020","17:31:56.2167974","27.830278","-81.481944","-33.80","Real","1.30","0.10","43","42,44,45,46,47,48,49,50,51"
"07/20/2020","17:32:27.8537026","28.411111","-81.068056","-47.70","Real","0.10","0.10","27","42,44,45,46,47,48,49,50,51"
"07/20/2020","17:32:28.0225964","28.422778","-81.066667","-33.60","Real","0.10","0.10","50","42,44,45,46,47,48,49,50,51"
"07/20/2020","17:32:37.2774606","27.832778","-81.505000","-31.50","Real","1.40","0.10","44","42,44,45,46,47,48,49,50,51"
"07/20/2020","17:32:37.2779246","27.798889","-81.513056","-21.80","Real","2.10","0.20","43","42,45,46,50,51"
"07/20/2020","17:33:49.8034055","27.721667","-81.525278","-48.30","Real","1.60","0.10","41","42,44,45,46,47,48,49,50,51"
"07/20/2020","17:33:49.9237776","27.735833","-81.510833","-35.10","Real","1.60","0.10","40","42,44,45,46,47,48,49,50,51"
"07/20/2020","17:34:53.8217298","27.707222","-81.490833","-44.00","Real","1.50","0.10","39","42,44,45,46,47,48,49,50,51"
"07/20/2020","17:34:54.1969640","27.738056","-81.475833","-24.50","Real","1.70","0.10","39","42,44,45,46,47,48,49,50,51"
"07/20/2020","17:35:12.9150928","28.369722","-81.064722","14.10","Real","0.50","0.10","52","42,47,48,49,51"
"07/20/2020","17:35:40.5606835","28.080278","-80.977500","-35.30","Real","0.50","0.10","36","42,44,45,46,47,48,49,50,51"
"07/20/2020","17:35:40.6199279","28.080833","-80.978056","-19.50","Real","0.60","0.10","11","44,45,47,48,49,50"
"07/20/2020","17:35:40.6199283","28.081667","-80.976944","-18.90","Real","0.50","0.10","30","42,46,51"
"07/20/2020","17:35:40.9617146","28.080556","-80.977222","-33.60","Real","0.30","0.10","27","42,45,46,47,48,49,50,51"
"07/20/2020","17:36:41.2334520","28.037222","-81.005000","-29.60","Real","0.30","0.10","21","42,44,45,46,47,48,49,50,51"
"07/20/2020","17:36:41.2636228","28.035278","-80.973333","-16.30","Real","0.30","0.10","20","42,44,45,46,48,50,51"
"07/20/2020","17:36:41.5489940","28.035833","-81.006667","-13.90","Real","0.40","0.10","24","44,45,50,51"
"07/20/2020","17:37:30.5115402","27.716944","-81.500278","-127.00","Real","1.10","0.10","38","42,44,45,46,47,48,49,50,51"
"07/20/2020","17:37:30.6752409","27.762778","-81.478333","-27.30","Real","2.20","0.20","41","44,45,46,51"
"07/20/2020","17:37:38.5436919","28.048056","-80.983889","-52.40","Real","0.20","0.10","17","42,44,45,46,47,48,49,50,51"
"07/20/2020","17:37:38.6090575","28.040000","-80.978333","-22.20","Real","0.30","0.10","18","42,44,45,46,47,48,49,50,51"
"07/20/2020","17:37:38.6862364","28.041944","-80.976944","-34.20","Real","0.30","0.10","26","42,45,46,47,48,49,50,51"
"07/20/2020","17:37:38.9066946","28.040278","-80.977778","-22.60","Real","0.30","0.10","18","42,44,45,46,47,48,49,50,51"
"07/20/2020","17:37:38.9432415","28.038611","-80.979167","-13.10","Real","0.40","0.10","21","44,45,50,51"
"07/20/2020","17:37:39.1198630","28.036944","-80.980556","-10.90","Real","0.50","0.10","24","44,51"
"07/20/2020","17:38:26.4747465","27.756944","-81.518889","-74.20","Real","1.30","0.10","42","42,44,45,46,47,48,49,50,51"
"07/20/2020","17:39:55.8436953","27.741111","-81.528889","-32.50","Real","1.80","0.20","42","42,44,45,46,48,50,51"
"07/20/2020","17:40:38.4646329","27.744722","-81.535556","-28.90","Real","1.70","0.10","42","42,44,45,46,47,48,49,50,51"
"07/20/2020","17:40:45.8205135","28.112222","-80.947778","-36.90","Real","0.10","0.10","8","42,44,45,46,47,48,49,50,51"
"07/20/2020","17:40:46.1495324","28.115000","-80.946111","-32.10","Real","0.20","0.10","27","42,45,46,47,48,49,50,51"
"07/20/2020","17:40:46.2192026","28.111667","-80.948611","-15.50","Real","0.20","0.10","14","42,44,45,46,48,49,50,51"
"07/20/2020","17:41:19.5953291","27.720278","-81.555278","-22.60","Real","7.20","0.40","38","44,45"
"07/20/2020","17:41:19.6291527","27.755278","-81.524444","-27.40","Real","2.40","0.20","43","44,45,46,51"
"07/20/2020","17:41:20.2304598","27.738611","-81.542500","-25.20","Real","6.00","0.40","39","44,45"
"07/20/2020","17:43:51.1588151","27.755278","-81.596389","-31.70","Real","1.80","0.10","44","42,44,45,46,47,48,49,50,51"
"07/20/2020","17:44:11.2110835","28.056667","-80.971389","-78.40","Real","0.20","0.10","13","42,44,45,46,47,48,49,50,51"
"07/20/2020","17:44:11.2608190","28.058333","-80.978611","-42.80","Real","0.20","0.10","15","42,44,45,46,47,48,49,50,51"
"07/20/2020","17:44:11.3217401","28.045000","-80.981667","-31.60","Real","0.20","0.10","17","42,44,45,46,47,48,49,50,51"
"07/20/2020","17:44:11.3584488","28.056111","-80.981111","-20.40","Real","0.30","0.10","19","42,44,45,46,47,48,49,50,51"
"07/20/2020","17:44:11.7323505","28.041944","-80.983889","-10.90","Real","0.50","0.10","24","44,51"
"07/20/2020","17:44:27.8551801","27.748056","-81.548889","25.10","Real","1.90","0.10","42","42,44,45,46,47,48,49,50,51"
"07/20/2020","17:47:52.3289535","28.069444","-81.013889","-62.40","Real","0.20","0.10","21","42,44,45,46,47,48,49,50,51"
"07/20/2020","17:47:52.3526769","28.066667","-81.015556","-35.70","Real","0.30","0.10","22","42,44,45,46,47,48,49,50,51"
"07/20/2020","17:47:52.6454504","28.064444","-81.017222","-17.70","Real","0.30","0.10","25","42,44,45,46,48,49,50,51"
"07/20/2020","17:49:01.5057453","27.705833","-81.568056","-51.20","Real","1.70","0.20","42","42,44,45,46,47,48,49,50,51"
"07/20/2020","17:50:07.4175437","27.698611","-81.621944","-25.50","Real","7.60","0.40","40","44,45"
"07/20/2020","17:50:42.9794641","27.752222","-81.546111","-46.60","Real","1.50","0.10","42","42,44,45,46,47,48,49,50,51"
"07/20/2020","17:50:43.0502833","27.706111","-81.579444","-40.30","Real","1.80","0.10","42","42,44,45,46,47,48,49,50,51"
"07/20/2020","17:51:33.3391186","27.720833","-81.572500","-35.90","Real","2.10","0.20","44","42,44,45,46,48,49,50,51"
"07/20/2020","17:51:33.4185690","27.735000","-81.553611","-28.60","Real","2.20","0.20","43","44,45,46,50,51"
"07/20/2020","17:52:20.8555189","27.727500","-81.583056","-23.30","Real","2.10","0.20","44","42,44,45,46,48,49,50,51"
"07/20/2020","17:52:45.7924068","27.741111","-81.560000","-46.10","Real","1.50","0.10","42","42,44,45,46,47,48,49,50,51"
"07/20/2020","17:52:45.9358212","27.733056","-81.569167","-29.90","Real","2.10","0.20","43","42,44,45,46,50,51"
"07/20/2020","17:53:09.3483938","28.054444","-81.055556","-30.00","Real","0.30","0.10","28","42,44,45,46,47,48,49,50,51"
"07/20/2020","17:53:09.3743137","28.049167","-81.060278","-21.20","Real","0.40","0.10","29","42,44,45,46,47,48,49,50,51"
"07/20/2020","17:53:09.4116148","28.043611","-81.037222","-12.80","Real","0.60","0.10","29","44,45,51"
"07/20/2020","17:54:02.3738881","27.737778","-81.579722","-32.10","Real","2.10","0.20","43","42,44,45,46,50,51"
"07/20/2020","17:56:11.0337338","27.195000","-80.786389","-65.00","Real","2.80","0.20","0","42,44,45,46,47,48,49,50,51"
"07/20/2020","17:56:11.1105987","27.188056","-80.779444","-40.60","Real","4.10","0.20","360","42,44,45,46,50,51"
"07/20/2020","17:57:51.9196708","27.886111","-81.683889","-31.20","Real","2.00","0.20","54","44,45,46,48,50,51"
"07/20/2020","17:57:51.9811596","27.894444","-81.690833","-31.60","Real","1.60","0.10","53","42,44,45,46,47,48,49,50,51"
"07/20/2020","18:01:09.3275190","28.768056","-81.263611","-20.60","Real","0.30","0.10","299","42,44,45,46,47,48,49,50,51"
"07/20/2020","18:01:09.3307221","28.814722","-81.245833","-10.60","Real","0.50","0.10","298","45,46,47"
"07/20/2020","18:01:27.2753464","27.887500","-81.698889","-48.40","Real","1.40","0.10","53","42,44,45,46,47,48,49,50,51"
"07/20/2020","18:02:01.9472265","27.896944","-81.723333","-87.10","Real","1.20","0.10","54","42,44,45,46,47,48,49,50,51"
"07/20/2020","18:02:43.3509784","28.586389","-81.094167","-15.00","Real","0.10","0.10","310","42,44,45,46,47,48,49,50,51"
"07/20/2020","18:02:43.4054137","28.591667","-81.094444","-13.60","Real","0.10","0.10","281","42,44,45,46,47,48,49,50"
"07/20/2020","18:02:43.4884593","28.593056","-81.091667","-21.20","Real","0.10","0.10","315","42,44,45,46,47,48,49,50,51"
"07/20/2020","18:02:43.5670156","28.591389","-81.090556","-3.60","Real","0.20","0.10","303","45,46"
"07/20/2020","18:03:28.0325224","27.865556","-81.714444","-36.50","Real","1.70","0.10","52","42,44,45,46,47,48,49,50,51"
"07/20/2020","18:03:39.8469620","27.737778","-81.647778","-33.50","Real","2.30","0.20","46","44,45,46,50,51"
"07/20/2020","18:04:10.4352783","28.603333","-81.073056","-25.50","Real","0.10","0.10","325","42,44,45,46,47,48,49,50,51"
"07/20/2020","18:04:16.2640945","27.256111","-79.455556","-64.40","Real","5.40","0.30","316","42,44,45,46,47,48,49,50,51"
"07/20/2020","18:04:54.9576952","27.892500","-81.731389","-38.00","Real","1.60","0.10","54","42,44,45,46,47,48,49,50,51"
"07/20/2020","18:05:19.2545231","27.864167","-81.706389","-24.60","Real","5.60","0.30","51","44,45"
"07/20/2020","18:05:39.6275928","28.616111","-81.083056","-12.00","Real","0.10","0.10","285","44,45,46,47,48,49,50"
"07/20/2020","18:05:39.6802670","28.614444","-81.080000","-5.00","Real","0.10","0.10","303","45,46"
"07/20/2020","18:06:18.1798894","27.875000","-81.713333","-39.50","Real","1.60","0.10","52","42,44,45,46,47,48,49,50,51"
"07/20/2020","18:06:18.2521317","27.878611","-81.709444","-39.80","Real","1.60","0.10","52","42,44,45,46,47,48,49,50,51"
"07/20/2020","18:06:18.3464859","27.869444","-81.722778","-25.70","Real","5.50","0.30","52","44,45"
"07/20/2020","18:06:42.1690193","27.908333","-81.736944","-50.00","Real","1.50","0.10","55","42,44,45,46,47,48,49,50,51"
"07/20/2020","18:07:10.1169804","27.307778","-79.459722","-57.50","Real","6.10","0.30","314","42,44,45,46,47,48,49,50,51"
"07/20/2020","18:08:24.9792132","28.588889","-81.030556","-23.10","Real","0.10","0.10","276","42,44,45,46,47,48,49,50,51"
"07/20/2020","18:08:25.1217755","28.588889","-81.030833","-7.40","Real","0.10","0.10","46","45,46,47,48"
"07/20/2020","18:08:57.2278073","27.857500","-81.013889","-35.40","Real","0.60","0.10","18","42,44,45,46,47,48,49,50,51"
"07/20/2020","18:10:21.8485973","27.881944","-80.973611","-5.80","Real","1.20","0.10","18","42,44,45,50,51"
"07/20/2020","18:11:48.1642247","27.305000","-81.456944","-49.80","Real","3.00","0.20","27","42,44,45,46,47,48,49,50,51"
"07/20/2020","18:13:12.3951672","28.532778","-81.028056","-26.00","Real","0.10","0.10","45","42,44,45,46,47,48,49,50,51"
"07/20/2020","18:13:12.6358612","28.533333","-81.028056","-9.00","Real","0.10","0.10","280","44,46,47,48,50"
"07/20/2020","18:13:46.8331618","27.890000","-81.800833","-33.00","Real","2.50","0.20","57","44,45,46,50,51"
"07/20/2020","18:13:47.0396951","27.886944","-81.781667","-37.50","Real","1.80","0.10","55","42,44,45,46,47,48,49,50,51"
"07/20/2020","18:19:07.9290118","27.299722","-81.486389","-57.10","Real","2.90","0.20","28","42,44,45,46,47,48,49,50,51"
"07/20/2020","18:19:07.9705538","27.294444","-81.487778","-50.90","Real","3.10","0.20","28","42,44,45,46,47,48,49,50,51"
