"Event Date","Event Time","Mill Number","One Minute Mean"
"10/16/2021","05:34:00","1","253"
"10/16/2021","05:34:00","2","194"
"10/16/2021","05:34:00","4","242"
"10/16/2021","05:34:00","5","114"
"10/16/2021","05:34:00","6","145"
"10/16/2021","05:34:00","7","76"
"10/16/2021","05:34:00","8","238"
"10/16/2021","05:34:00","9","274"
"10/16/2021","05:34:00","10","126"
"10/16/2021","05:34:00","11","139"
"10/16/2021","05:34:00","12","235"
"10/16/2021","05:34:00","14","167"
"10/16/2021","05:34:00","15","99"
"10/16/2021","05:34:00","16","159"
"10/16/2021","05:34:00","17","127"
"10/16/2021","05:34:00","18","126"
"10/16/2021","05:34:00","19","178"
"10/16/2021","05:34:00","20","134"
"10/16/2021","05:34:00","21","110"
"10/16/2021","05:34:00","22","119"
"10/16/2021","05:34:00","24","140"
"10/16/2021","05:34:00","25","224"
"10/16/2021","05:34:00","26","223"
"10/16/2021","05:34:00","27","135"
"10/16/2021","05:34:00","28","179"
"10/16/2021","05:34:00","29","84"
"10/16/2021","05:34:00","30","144"
"10/16/2021","05:34:00","31","100"
"10/16/2021","05:34:00","32","82"
"10/16/2021","05:34:00","34","120"
"10/16/2021","05:34:00","35","220"
"10/16/2021","05:35:00","1","323"
"10/16/2021","05:35:00","2","210"
"10/16/2021","05:35:00","4","200"
"10/16/2021","05:35:00","5","107"
"10/16/2021","05:35:00","6","141"
"10/16/2021","05:35:00","7","73"
"10/16/2021","05:35:00","8","205"
"10/16/2021","05:35:00","9","211"
"10/16/2021","05:35:00","10","118"
"10/16/2021","05:35:00","11","130"
"10/16/2021","05:35:00","12","234"
"10/16/2021","05:35:00","14","173"
"10/16/2021","05:35:00","15","97"
"10/16/2021","05:35:00","16","146"
"10/16/2021","05:35:00","17","132"
"10/16/2021","05:35:00","18","123"
"10/16/2021","05:35:00","19","184"
"10/16/2021","05:35:00","20","139"
"10/16/2021","05:35:00","21","108"
"10/16/2021","05:35:00","22","126"
"10/16/2021","05:35:00","24","140"
"10/16/2021","05:35:00","25","233"
"10/16/2021","05:35:00","26","171"
"10/16/2021","05:35:00","27","116"
"10/16/2021","05:35:00","28","185"
"10/16/2021","05:35:00","29","89"
"10/16/2021","05:35:00","30","131"
"10/16/2021","05:35:00","31","102"
"10/16/2021","05:35:00","32","88"
"10/16/2021","05:35:00","34","129"
"10/16/2021","05:35:00","35","210"
"10/16/2021","05:36:00","1","334"
"10/16/2021","05:36:00","2","215"
"10/16/2021","05:36:00","4","201"
"10/16/2021","05:36:00","5","102"
"10/16/2021","05:36:00","6","149"
"10/16/2021","05:36:00","7","79"
"10/16/2021","05:36:00","8","230"
"10/16/2021","05:36:00","9","152"
"10/16/2021","05:36:00","10","117"
"10/16/2021","05:36:00","11","127"
"10/16/2021","05:36:00","12","230"
"10/16/2021","05:36:00","14","163"
"10/16/2021","05:36:00","15","96"
"10/16/2021","05:36:00","16","170"
"10/16/2021","05:36:00","17","122"
"10/16/2021","05:36:00","18","118"
"10/16/2021","05:36:00","19","183"
"10/16/2021","05:36:00","20","137"
"10/16/2021","05:36:00","21","106"
"10/16/2021","05:36:00","22","133"
"10/16/2021","05:36:00","24","137"
"10/16/2021","05:36:00","25","238"
"10/16/2021","05:36:00","26","229"
"10/16/2021","05:36:00","27","119"
"10/16/2021","05:36:00","28","194"
"10/16/2021","05:36:00","29","84"
"10/16/2021","05:36:00","30","133"
"10/16/2021","05:36:00","31","106"
"10/16/2021","05:36:00","32","89"
"10/16/2021","05:36:00","34","125"
"10/16/2021","05:36:00","35","232"
"10/16/2021","05:37:00","1","240"
"10/16/2021","05:37:00","2","208"
"10/16/2021","05:37:00","4","228"
"10/16/2021","05:37:00","5","103"
"10/16/2021","05:37:00","6","159"
"10/16/2021","05:37:00","7","83"
"10/16/2021","05:37:00","8","193"
"10/16/2021","05:37:00","9","207"
"10/16/2021","05:37:00","10","115"
"10/16/2021","05:37:00","11","124"
"10/16/2021","05:37:00","12","227"
"10/16/2021","05:37:00","14","155"
"10/16/2021","05:37:00","15","97"
"10/16/2021","05:37:00","16","238"
"10/16/2021","05:37:00","17","128"
"10/16/2021","05:37:00","18","119"
"10/16/2021","05:37:00","19","187"
"10/16/2021","05:37:00","20","136"
"10/16/2021","05:37:00","21","110"
"10/16/2021","05:37:00","22","130"
"10/16/2021","05:37:00","24","126"
"10/16/2021","05:37:00","25","229"
"10/16/2021","05:37:00","26","189"
"10/16/2021","05:37:00","27","147"
"10/16/2021","05:37:00","28","143"
"10/16/2021","05:37:00","29","87"
"10/16/2021","05:37:00","30","129"
"10/16/2021","05:37:00","31","108"
"10/16/2021","05:37:00","32","86"
"10/16/2021","05:37:00","34","116"
"10/16/2021","05:37:00","35","235"
"10/16/2021","05:38:00","1","203"
"10/16/2021","05:38:00","2","214"
"10/16/2021","05:38:00","4","272"
"10/16/2021","05:38:00","5","99"
"10/16/2021","05:38:00","6","159"
"10/16/2021","05:38:00","7","85"
"10/16/2021","05:38:00","8","180"
"10/16/2021","05:38:00","9","189"
"10/16/2021","05:38:00","10","108"
"10/16/2021","05:38:00","11","124"
"10/16/2021","05:38:00","12","238"
"10/16/2021","05:38:00","14","152"
"10/16/2021","05:38:00","15","111"
"10/16/2021","05:38:00","16","319"
"10/16/2021","05:38:00","17","123"
"10/16/2021","05:38:00","18","119"
"10/16/2021","05:38:00","19","183"
"10/16/2021","05:38:00","20","136"
"10/16/2021","05:38:00","21","99"
"10/16/2021","05:38:00","22","125"
"10/16/2021","05:38:00","24","131"
"10/16/2021","05:38:00","25","234"
"10/16/2021","05:38:00","26","162"
