"Event Date","Event Time","Mill Number","One Minute Mean"
"05/18/2021","13:37:00","1","175"
"05/18/2021","13:37:00","2","101"
"05/18/2021","13:37:00","4","188"
"05/18/2021","13:37:00","5","93"
"05/18/2021","13:37:00","7","116"
"05/18/2021","13:37:00","8","121"
"05/18/2021","13:37:00","9","206"
"05/18/2021","13:37:00","10","110"
"05/18/2021","13:37:00","11","89"
"05/18/2021","13:37:00","12","112"
"05/18/2021","13:37:00","14","90"
"05/18/2021","13:37:00","15","66"
"05/18/2021","13:37:00","16","162"
"05/18/2021","13:37:00","17","70"
"05/18/2021","13:37:00","18","86"
"05/18/2021","13:37:00","20","78"
"05/18/2021","13:37:00","21","67"
"05/18/2021","13:37:00","22","66"
"05/18/2021","13:37:00","24","80"
"05/18/2021","13:37:00","25","117"
"05/18/2021","13:37:00","26","158"
"05/18/2021","13:37:00","27","105"
"05/18/2021","13:37:00","28","124"
"05/18/2021","13:37:00","29","113"
"05/18/2021","13:37:00","30","121"
"05/18/2021","13:37:00","31","108"
"05/18/2021","13:37:00","32","95"
"05/18/2021","13:37:00","34","114"
"05/18/2021","13:38:00","1","149"
"05/18/2021","13:38:00","2","100"
"05/18/2021","13:38:00","4","168"
"05/18/2021","13:38:00","5","95"
"05/18/2021","13:38:00","7","124"
"05/18/2021","13:38:00","8","134"
"05/18/2021","13:38:00","9","179"
"05/18/2021","13:38:00","10","130"
"05/18/2021","13:38:00","11","97"
"05/18/2021","13:38:00","12","84"
"05/18/2021","13:38:00","14","99"
"05/18/2021","13:38:00","15","72"
"05/18/2021","13:38:00","16","153"
"05/18/2021","13:38:00","17","63"
"05/18/2021","13:38:00","18","88"
"05/18/2021","13:38:00","20","86"
"05/18/2021","13:38:00","21","72"
"05/18/2021","13:38:00","22","68"
"05/18/2021","13:38:00","24","76"
"05/18/2021","13:38:00","25","120"
"05/18/2021","13:38:00","26","144"
"05/18/2021","13:38:00","27","104"
"05/18/2021","13:38:00","28","128"
"05/18/2021","13:38:00","29","95"
"05/18/2021","13:38:00","30","116"
"05/18/2021","13:38:00","31","127"
"05/18/2021","13:38:00","32","93"
"05/18/2021","13:38:00","34","110"
"05/18/2021","13:39:00","1","180"
"05/18/2021","13:39:00","2","102"
"05/18/2021","13:39:00","4","193"
"05/18/2021","13:39:00","5","89"
"05/18/2021","13:39:00","7","126"
"05/18/2021","13:39:00","8","117"
"05/18/2021","13:39:00","9","167"
"05/18/2021","13:39:00","10","108"
