"Event Date","Event Time","Mill Number","One Minute Mean"
"05/27/2020","16:17:00","1","-4112"
"05/27/2020","16:17:00","2","-1597"
"05/27/2020","16:17:00","4","-1799"
"05/27/2020","16:17:00","5","-1666"
"05/27/2020","16:17:00","6","-2253"
"05/27/2020","16:17:00","7","-881"
"05/27/2020","16:17:00","8","-2604"
"05/27/2020","16:17:00","10","-1217"
"05/27/2020","16:17:00","11","-1004"
"05/27/2020","16:17:00","12","-1408"
"05/27/2020","16:17:00","14","-1068"
"05/27/2020","16:17:00","15","-633"
"05/27/2020","16:17:00","16","746"
"05/27/2020","16:17:00","17","-264"
"05/27/2020","16:17:00","18","147"
"05/27/2020","16:17:00","19","126"
"05/27/2020","16:17:00","20","181"
"05/27/2020","16:17:00","21","845"
"05/27/2020","16:17:00","22","285"
"05/27/2020","16:17:00","24","649"
"05/27/2020","16:17:00","26","-828"
"05/27/2020","16:17:00","27","368"
"05/27/2020","16:17:00","28","711"
"05/27/2020","16:17:00","29","1272"
"05/27/2020","16:17:00","30","430"
"05/27/2020","16:17:00","31","805"
"05/27/2020","16:17:00","32","-337"
"05/27/2020","16:17:00","34","1053"
"05/27/2020","16:18:00","1","-4420"
"05/27/2020","16:18:00","2","-1165"
"05/27/2020","16:18:00","4","-1804"
"05/27/2020","16:18:00","5","-1558"
"05/27/2020","16:18:00","6","-2156"
"05/27/2020","16:18:00","7","-683"
"05/27/2020","16:18:00","8","-2337"
"05/27/2020","16:18:00","10","-963"
"05/27/2020","16:18:00","11","-833"
"05/27/2020","16:18:00","12","-1290"
"05/27/2020","16:18:00","14","-1038"
"05/27/2020","16:18:00","15","-518"
"05/27/2020","16:18:00","16","897"
"05/27/2020","16:18:00","17","-124"
"05/27/2020","16:18:00","18","214"
"05/27/2020","16:18:00","19","303"
"05/27/2020","16:18:00","20","283"
"05/27/2020","16:18:00","21","873"
"05/27/2020","16:18:00","22","321"
"05/27/2020","16:18:00","24","707"
"05/27/2020","16:18:00","26","-869"
"05/27/2020","16:18:00","27","360"
"05/27/2020","16:18:00","28","672"
"05/27/2020","16:18:00","29","1325"
"05/27/2020","16:18:00","30","582"
"05/27/2020","16:18:00","31","693"
"05/27/2020","16:18:00","32","-704"
"05/27/2020","16:18:00","34","903"
"05/27/2020","16:19:00","1","-4522"
"05/27/2020","16:19:00","2","-689"
"05/27/2020","16:19:00","4","-1668"
"05/27/2020","16:19:00","5","-1357"
"05/27/2020","16:19:00","6","-1989"
"05/27/2020","16:19:00","7","-404"
"05/27/2020","16:19:00","8","-2064"
"05/27/2020","16:19:00","10","-782"
"05/27/2020","16:19:00","11","-645"
"05/27/2020","16:19:00","12","-1125"
"05/27/2020","16:19:00","14","-945"
"05/27/2020","16:19:00","15","-443"
"05/27/2020","16:19:00","16","648"
"05/27/2020","16:19:00","17","-25"
"05/27/2020","16:19:00","18","261"
"05/27/2020","16:19:00","19","444"
"05/27/2020","16:19:00","20","344"
"05/27/2020","16:19:00","21","827"
"05/27/2020","16:19:00","22","297"
"05/27/2020","16:19:00","24","645"
"05/27/2020","16:19:00","26","-908"
"05/27/2020","16:19:00","27","278"
"05/27/2020","16:19:00","28","585"
"05/27/2020","16:19:00","29","651"
"05/27/2020","16:19:00","30","728"
"05/27/2020","16:19:00","31","248"
"05/27/2020","16:19:00","32","-985"
"05/27/2020","16:19:00","34","548"
"05/27/2020","16:20:00","1","-4471"
"05/27/2020","16:20:00","2","-429"
"05/27/2020","16:20:00","4","-1775"
"05/27/2020","16:20:00","5","-1232"
"05/27/2020","16:20:00","6","-1814"
"05/27/2020","16:20:00","7","-202"
"05/27/2020","16:20:00","8","-2047"
"05/27/2020","16:20:00","10","-476"
"05/27/2020","16:20:00","11","-506"
"05/27/2020","16:20:00","12","-969"
"05/27/2020","16:20:00","14","-820"
"05/27/2020","16:20:00","15","-331"
