"Event Date","Event Time","Altitude","Wind Direction","Wind Speed","Wind Shear","WW","S1","S2","S3","N1","N2","N3","WID1","WID2","WID3","G1","G2","QC"
"05/27/2020","16:19:00","1869","222","10.9","0.000","0.06","122.4","123.8","123.2","58.8","59.3","59.1","0.60","0.50","0.56","0","0","0"
"05/27/2020","16:19:00","2019","221","11.4","0.003","0.02","124.5","126.5","125.6","59.9","60.4","60.1","0.60","0.50","0.53","0","0","0"
"05/27/2020","16:19:00","2168","222","10.7","0.005","0.07","126.7","127.6","127.2","59.4","59.8","59.6","0.60","0.60","0.59","0","0","0"
"05/27/2020","16:19:00","2318","222","10.7","0.000","0.01","125.3","127.9","126.8","61.2","61.9","61.6","0.70","0.50","0.61","0","0","0"
"05/27/2020","16:19:00","2467","227","9.7","0.008","0.10","126.2","128.5","127.5","61.3","61.4","61.4","0.50","0.60","0.54","0","0","0"
"05/27/2020","16:19:00","2617","227","9.8","0.000","0.02","126.3","130.2","128.7","62.5","63.2","62.9","0.70","0.50","0.57","0","0","0"
"05/27/2020","16:19:00","2766","233","10.2","0.008","-0.03","126.4","126.3","126.3","62.3","62.6","62.4","0.50","0.60","0.56","0","0","0"
"05/27/2020","16:19:00","2915","239","8.6","0.013","0.15","124.5","120.2","122.9","62.1","62.5","62.3","0.50","0.70","0.60","0","0","0"
"05/27/2020","16:19:00","3065","238","7.6","0.007","0.02","121.2","118.5","120.0","62.1","62.4","62.3","0.50","0.60","0.55","0","0","0"
"05/27/2020","16:19:00","3214","242","7.6","0.003","0.11","123.9","121.0","122.7","62.0","62.4","62.2","0.50","0.50","0.52","0","0","0"
"05/27/2020","16:19:00","3364","237","7.8","0.004","0.06","123.4","124.4","123.9","62.1","62.6","62.4","0.50","0.50","0.49","0","0","0"
"05/27/2020","16:19:00","3513","237","7.8","0.000","0.10","120.5","121.5","121.0","62.0","62.7","62.4","0.60","0.60","0.59","0","0","0"
"05/27/2020","16:19:00","3663","238","7.9","0.001","0.16","120.4","120.4","120.4","62.2","62.8","62.5","0.60","0.60","0.58","0","0","0"
"05/27/2020","16:19:00","3812","245","7.5","0.007","0.13","116.6","119.4","118.2","62.1","62.5","62.3","0.60","0.60","0.57","0","0","0"
"05/27/2020","16:19:00","3962","249","7.6","0.004","0.08","119.2","117.5","118.4","62.3","62.8","62.5","0.70","0.40","0.54","0","0","0"
"05/27/2020","16:19:00","4111","261","8.3","0.012","-0.07","117.8","115.2","116.7","62.1","62.5","62.3","0.70","0.50","0.61","0","0","0"
"05/27/2020","16:19:00","4261","257","8.7","0.005","0.05","113.5","115.6","114.7","62.4","62.7","62.5","0.70","0.60","0.63","0","0","0"
"05/27/2020","16:19:00","4410","248","7.6","0.011","-0.01","117.3","118.8","118.1","62.3","62.7","62.5","0.50","0.60","0.57","0","0","0"
"05/27/2020","16:19:00","4559","246","6.7","0.007","-0.11","116.1","123.9","121.6","62.2","62.7","62.5","0.70","0.50","0.60","0","0","0"
"05/27/2020","16:19:00","4709","254","6.7","0.007","-0.12","118.4","120.3","119.4","62.2","62.9","62.6","0.70","0.60","0.66","0","0","0"
"05/27/2020","16:19:00","4858","257","6.3","0.004","0.06","118.1","117.2","117.7","62.3","62.7","62.5","0.80","0.70","0.74","0","0","0"
"05/27/2020","16:19:00","5008","257","5.5","0.005","0.06","117.7","121.3","119.8","62.2","62.6","62.4","0.80","0.60","0.66","0","0","0"
"05/27/2020","16:19:00","5157","252","5.1","0.004","0.07","115.8","123.4","121.1","62.5","62.4","62.5","0.60","0.50","0.59","0","0","0"
"05/27/2020","16:19:00","5307","250","5.2","0.001","-0.06","118.3","122.1","120.6","62.2","62.7","62.4","0.70","0.60","0.63","0","0","0"
"05/27/2020","16:19:00","5456","251","5.2","0.000","-0.08","121.8","121.7","121.8","62.5","62.6","62.6","0.80","0.70","0.73","0","0","0"
"05/27/2020","16:19:00","5606","264","4.3","0.009","0.13","119.1","120.7","120.0","62.3","62.8","62.6","0.80","0.80","0.77","0","0","0"
"05/27/2020","16:19:00","5755","261","4.4","0.002","0.00","119.5","120.0","119.7","62.5","62.6","62.6","0.70","1.00","0.84","0","0","0"
"05/27/2020","16:19:00","5904","266","4.0","0.004","-0.14","117.2","119.0","118.2","62.2","62.5","62.4","0.80","0.80","0.76","0","0","0"
"05/27/2020","16:19:00","6054","256","4.1","0.005","-0.21","116.5","122.4","120.4","62.5","62.5","62.5","0.70","0.80","0.76","0","0","0"
"05/27/2020","16:19:00","6203","246","4.0","0.005","-0.26","117.2","120.5","119.2","62.4","62.6","62.5","0.70","0.80","0.75","0","0","0"
"05/27/2020","16:19:00","6353","256","4.2","0.005","-0.34","117.7","120.7","119.4","62.2","62.6","62.4","1.00","0.80","0.87","0","0","0"
