"Event Date","Event Time","Tower Measurement Location","Height","Time Interval","Avg Wind Direction","Avg Wind Speed","Peak Wind Direction","Peak Wind Speed","Peak Wind Direction 10 Min","Peak Wind Speed 10 Min","Deviation","Temp","Temperature Difference","Dew Point","Relative Humidity","Barometric Pressure"
"07/28/2016","08:40:00","0002 NW  SE","6","5","","","","","","","","81.5","","76.8","86",""
"07/28/2016","08:40:00","0002 NW  SE","12","5","193","3","179","6","179","6","15","","","","",""
"07/28/2016","08:40:00","0002 NW  SE","54","5","189","6","189","9","189","9","8","82.5","1.0","76.7","83",""
"07/28/2016","08:40:00","0002 NW  SE","90","5","194","8","195","10","195","10","5","","","","",""
"07/28/2016","08:40:00","0002 NW  SE","145","5","192","9","193","10","193","10","3","","","","",""
"07/28/2016","08:40:00","0002 NW  SE","204","5","191","9","190","10","190","10","3","82.1","","77.1","85",""
"07/28/2016","08:40:00","0006 NW  SE","6","5","","","","","","","","75.6","","75.3","99",""
"07/28/2016","08:40:00","0006 NW  SE","12","5","217","0","216","1","216","1","0","","","","",""
"07/28/2016","08:40:00","0006 NW  SE","54","5","209","4","208","5","208","5","6","80.7","5.1","77.0","89",""
"07/28/2016","08:40:00","0006 NW  SE","162","5","202","9","202","9","202","9","2","","","","",""
"07/28/2016","08:40:00","0006 NW  SE","204","5","190","10","189","10","189","10","2","82.1","","78.1","88",""
"07/28/2016","08:40:00","SLC 40","54","5","","","","","","","","","","","",""
"07/28/2016","08:40:00","SLC 41","230","5","211","7","211","10","191","12","9","","","","",""
"07/28/2016","08:40:00","SLC 41","231","5","217","7","210","9","189","11","10","","","","",""
"07/28/2016","08:40:00","0110 NW  SE","6","5","","","","","","","","82.1","","77.4","86",""
"07/28/2016","08:40:00","0110 NW  SE","12","5","195","1","214","3","181","5","20","","","","",""
"07/28/2016","08:40:00","0110 NW  SE","54","5","240","5","242","7","206","9","21","82.2","0.1","77.1","85",""
"07/28/2016","08:40:00","0110 NW  SE","162","5","220","7","206","10","195","11","13","","","","",""
"07/28/2016","08:40:00","0110 NW  SE","204","5","212","8","210","9","193","11","11","82.2","","76.3","82",""
"07/28/2016","08:40:00","0313 NE  SW","6","5","","","","","","","","77.9","","76.3","95","1017.3"
"07/28/2016","08:40:00","0313 NE  SW","12","5","172","0","189","1","189","1","34","","","","",""
"07/28/2016","08:40:00","0313 NE  SW","54","5","210","4","207","6","207","6","8","79.2","1.4","76.2","91",""
"07/28/2016","08:40:00","0313 NE  SW","162","5","224","9","223","10","223","10","5","","","","",""
"07/28/2016","08:40:00","0313 NE  SW","204","5","218","9","218","10","218","10","6","81.6","","76.7","85",""
"07/28/2016","08:40:00","0313 NE  SW","295","5","249","10","252","10","252","10","6","","","","",""
"07/28/2016","08:40:00","0313 NE  SW","394","5","215","10","214","11","214","11","3","","","","",""
"07/28/2016","08:40:00","0313 NE  SW","492","5","209","11","209","11","209","11","3","80.7","","76.2","86",""
"07/28/2016","08:40:00","0002 SE  SE","6","5","","","","","","","","81.6","","76.7","85",""
"07/28/2016","08:40:00","0002 SE  SE","12","5","193","3","203","6","203","6","16","","","","",""
"07/28/2016","08:40:00","0002 SE  SE","54","5","202","6","195","10","195","10","7","82.4","0.9","76.8","83",""
"07/28/2016","08:40:00","0002 SE  SE","90","5","197","8","195","10","195","10","5","","","","",""
"07/28/2016","08:40:00","0002 SE  SE","145","5","196","9","196","10","196","10","3","","","","",""
"07/28/2016","08:40:00","0002 SE  SE","204","5","200","9","199","10","199","10","3","82.7","","75.7","80",""
"07/28/2016","08:40:00","0006 SE  SE","6","5","","","","","","","","75.4","","74.4","97",""
"07/28/2016","08:40:00","0006 SE  SE","12","5","229","0","230","1","230","1","21","","","","",""
"07/28/2016","08:40:00","0006 SE  SE","54","5","214","4","212","5","212","5","6","80.4","5.0","76.9","89",""
"07/28/2016","08:40:00","0006 SE  SE","162","5","202","8","203","9","203","9","2","","","","",""
"07/28/2016","08:40:00","0006 SE  SE","204","5","200","9","200","10","200","10","2","82.5","","76.9","83",""
"07/28/2016","08:40:00","0110 SE  SE","6","5","","","","","","","","81.9","","76.7","84",""
"07/28/2016","08:40:00","0110 SE  SE","12","5","201","1","225","3","198","4","33","","","","",""
"07/28/2016","08:40:00","0110 SE  SE","54","5","244","5","240","8","183","10","22","83.0","1.0","78.1","85",""
"07/28/2016","08:40:00","0110 SE  SE","162","5","197","7","195","9","187","10","12","","","","",""
"07/28/2016","08:40:00","0110 SE  SE","204","5","213","8","220","10","188","11","12","82.2","","76.3","83",""
"07/28/2016","08:40:00","0313 SW  SW","6","5","","","","","","","","77.9","","77.6","99","1017.2"
"07/28/2016","08:40:00","0313 SW  SW","12","5","194","0","189","1","189","1","27","","","","",""
"07/28/2016","08:40:00","0313 SW  SW","54","5","212","4","205","5","205","5","9","79.2","1.3","76.8","93",""
"07/28/2016","08:40:00","0313 SW  SW","162","5","225","9","224","9","224","9","5","","","","",""
"07/28/2016","08:40:00","0313 SW  SW","204","5","220","9","220","9","220","9","6","81.9","","77.8","87",""
"07/28/2016","08:40:00","0313 SW  SW","295","5","224","9","224","10","224","10","4","","","","",""
"07/28/2016","08:40:00","0313 SW  SW","394","5","213","9","210","10","210","10","3","","","","",""
"07/28/2016","08:40:00","0313 SW  SW","492","5","206","10","206","10","206","10","4","82.3","","77.8","86",""
"07/28/2016","08:45:00","0002 NW  SE","6","5","","","","","","","","81.6","","77.0","86",""
"07/28/2016","08:45:00","0002 NW  SE","12","5","195","3","200","7","200","7","15","","","","",""
"07/28/2016","08:45:00","0002 NW  SE","54","5","190","6","190","7","189","9","7","82.5","0.9","76.9","83",""
"07/28/2016","08:45:00","0002 NW  SE","90","5","196","7","195","9","195","10","5","","","","",""
"07/28/2016","08:45:00","0002 NW  SE","145","5","194","8","197","9","193","10","3","","","","",""
"07/28/2016","08:45:00","0002 NW  SE","204","5","192","9","189","10","190","10","3","82.1","","77.2","85",""
"07/28/2016","08:45:00","0006 NW  SE","6","5","","","","","","","","75.9","","75.6","99",""
"07/28/2016","08:45:00","0006 NW  SE","12","5","217","0","217","1","217","1","0","","","","",""
"07/28/2016","08:45:00","0006 NW  SE","54","5","213","5","212","5","212","5","5","80.8","4.9","77.0","88",""
