"Julian Date","Event Date","Event Time","Altitude","Wind Direction","Wind Speed","Wind Shear","Temperature","Dew Point","Pressure","Relative Humidity","AbsoluteHumidity","Density","IndexOfRefraction","VelocityOfSound","SaturationVaporPressure","PrecipitableWater"
"22163","06/12/2022","14:00:00","16","150","9.0","0.000","28.7","23.4","1016.70","73","20.64","1160.85","379","681","28.75","0"
"22163","06/12/2022","14:00:00","1000","204","16.5","0.023","24.3","20.4","982.83","79","17.51","1140.44","358","675","24.04","6"
"22163","06/12/2022","14:00:00","2000","224","21.1","0.013","21.8","18.9","949.25","84","16.03","1111.43","343","672","21.82","11"
"22163","06/12/2022","14:00:00","3000","229","25.5","0.008","20.5","16.0","916.54","76","13.44","1079.18","321","670","18.21","16"
"22163","06/12/2022","14:00:00","4000","233","22.2","0.006","19.0","13.6","884.84","71","11.54","1048.12","303","668","15.56","19"
"22163","06/12/2022","14:00:00","5000","224","18.8","0.008","17.7","11.7","854.09","68","10.25","1016.79","289","667","13.76","23"
"22163","06/12/2022","14:00:00","6000","208","18.2","0.009","16.3","8.4","824.23","59","8.24","987.01","270","665","11.01","25"
"22163","06/12/2022","14:00:00","7000","210","22.3","0.007","14.6","6.2","795.22","57","7.16","958.41","257","663","9.51","28"
"22163","06/12/2022","14:00:00","8000","206","17.9","0.008","12.8","4.3","767.05","56","6.28","930.69","246","661","8.28","30"
"22163","06/12/2022","14:00:00","9000","219","16.9","0.007","11.0","2.1","739.72","54","5.44","903.62","235","658","7.13","32"
"22163","06/12/2022","14:00:00","10000","221","18.7","0.003","9.5","3.0","713.22","64","5.79","875.55","231","657","7.55","33"
"22163","06/12/2022","14:00:00","11000","233","16.4","0.007","7.4","0.7","687.50","62","4.96","850.70","221","654","6.43","35"
"22163","06/12/2022","14:00:00","12000","239","13.0","0.006","5.6","-0.7","662.54","64","4.50","825.29","212","652","5.79","37"
"22163","06/12/2022","14:00:00","13000","257","12.6","0.007","4.0","-1.2","638.33","69","4.36","799.72","206","650","5.58","38"
"22163","06/12/2022","14:00:00","14000","253","14.6","0.004","2.4","-3.7","614.86","64","3.67","775.14","196","648","4.66","39"
"22163","06/12/2022","14:00:00","15000","272","9.0","0.012","0.3","-4.2","592.12","72","3.54","752.22","190","646","4.46","40"
"22163","06/12/2022","14:00:00","16000","266","6.2","0.005","-1.4","-7.6","570.06","62","2.74","729.13","180","643","3.44","41"
"22163","06/12/2022","14:00:00","17000","261","6.8","0.001","-3.7","-7.9","548.67","73","2.72","707.73","175","641","3.38","42"
"22163","06/12/2022","14:00:00","18000","271","8.6","0.004","-5.1","-9.7","527.93","70","2.36","684.71","168","639","2.92","43"
"22163","06/12/2022","14:00:00","19000","278","7.8","0.002","-7.1","-14.2","507.85","57","1.66","663.99","159","636","2.03","43"
"22163","06/12/2022","14:00:00","20000","285","8.5","0.002","-9.1","-17.0","488.38","53","1.32","643.55","152","634","1.61","44"
"22163","06/12/2022","14:00:00","21000","291","9.5","0.002","-10.8","-19.8","469.54","47","1.05","622.87","146","632","1.27","44"
"22163","06/12/2022","14:00:00","22000","348","8.2","0.014","-11.6","-18.3","451.34","57","1.19","600.45","142","631","1.44","45"
"22163","06/12/2022","14:00:00","23000","31","11.2","0.013","-13.6","-22.4","433.75","47","0.84","581.68","135","628","1.01","45"
"22163","06/12/2022","14:00:00","24000","35","12.2","0.002","-15.8","-24.9","416.70","45","0.68","563.68","130","626","0.80","45"
"22163","06/12/2022","14:00:00","25000","44","13.7","0.004","-18.1","-25.7","400.19","51","0.64","546.24","126","623","0.75","45"
"22163","06/12/2022","14:00:00","26000","39","11.2","0.004","-20.2","-30.3","384.20","40","0.42","528.90","121","620","0.49","46"
"22163","06/12/2022","14:00:00","27000","26","12.2","0.005","-22.7","-35.3","368.71","30","0.26","512.72","116","617","0.30","46"
