"Event Date","Event Time","Tower Measurement Location","Height","Time Interval","Avg Wind Direction","Avg Wind Speed","Peak Wind Direction","Peak Wind Speed","Peak Wind Direction 10 Min","Peak Wind Speed 10 Min","Deviation","Temp","Temperature Difference","Dew Point","Relative Humidity","Barometric Pressure"
"01/27/2020","10:50:00","SLC 40","54","5","","","","","","","","","","","",""
"01/27/2020","10:50:00","SLC 41","230","5","","","","","","","","","","","",""
"01/27/2020","10:50:00","SLC 41","231","5","","","","","","","","","","","",""
"01/27/2020","10:50:00","0110 NW  SE","6","5","","","","","","","","56.9","","53.4","88",""
"01/27/2020","10:50:00","0110 NW  SE","12","5","281","1","255","3","228","3","33","","","","",""
"01/27/2020","10:50:00","0110 NW  SE","54","5","295","2","270","4","233","5","27","57.2","0.4","50.9","79",""
"01/27/2020","10:50:00","0110 NW  SE","162","5","266","3","230","4","219","5","15","","","","",""
"01/27/2020","10:50:00","0110 NW  SE","204","5","277","2","255","5","231","5","32","57.1","","46.2","67",""
"01/27/2020","10:50:00","0110 SE  SE","6","5","","","","","","","","57.2","","52.0","83",""
"01/27/2020","10:50:00","0110 SE  SE","12","5","292","1","245","3","245","3","38","","","","",""
"01/27/2020","10:50:00","0110 SE  SE","54","5","264","3","250","5","233","6","19","57.3","0.1","","",""
"01/27/2020","10:50:00","0110 SE  SE","162","5","233","2","227","4","245","5","11","","","","",""
"01/27/2020","10:50:00","0110 SE  SE","204","5","254","3","240","5","231","6","13","57.5","","45.9","65",""
"01/27/2020","10:50:00","0313 NE  NE","6","5","","","","","","","","53.2","","49.9","89","1014.5"
"01/27/2020","10:50:00","0313 NE  NE","12","5","348","0","344","1","352","3","58","","","","",""
"01/27/2020","10:50:00","0313 NE  NE","54","5","267","1","282","2","281","4","34","54.8","1.6","47.6","77",""
"01/27/2020","10:50:00","0313 NE  NE","162","5","248","2","227","3","227","3","16","","","","",""
"01/27/2020","10:50:00","0313 NE  NE","204","5","246","3","252","4","259","4","14","57.6","","42.5","57",""
"01/27/2020","10:50:00","0313 NE  NE","295","5","227","2","203","3","240","3","16","","","","",""
"01/27/2020","10:50:00","0313 NE  NE","394","5","260","1","270","2","274","3","27","","","","",""
"01/27/2020","10:50:00","0313 NE  NE","492","5","","","","","","","","","","","",""
"01/27/2020","10:50:00","0313 SW  NE","6","5","","","","","","","","53.1","","51.5","94","1014.5"
"01/27/2020","10:50:00","0313 SW  NE","12","5","342","0","341","1","351","3","49","","","","",""
"01/27/2020","10:50:00","0313 SW  NE","54","5","279","1","231","2","281","3","37","54.9","1.8","","",""
"01/27/2020","10:50:00","0313 SW  NE","162","5","263","0","266","2","263","4","17","","","","",""
"01/27/2020","10:50:00","0313 SW  NE","204","5","244","3","253","4","252","5","15","57.2","","43.6","60",""
"01/27/2020","10:50:00","0313 SW  NE","295","5","260","0","262","1","256","3","17","","","","",""
"01/27/2020","10:50:00","0313 SW  NE","394","5","267","1","271","2","272","3","29","","","","",""
"01/27/2020","10:50:00","0313 SW  NE","492","5","0","0","0","0","0","0","7","","","","",""
"01/27/2020","10:50:00","0002 SE  NW","6","5","","","","","","","","54.6","","53.2","95",""
"01/27/2020","10:50:00","0002 SE  NW","12","5","0","0","0","0","173","2","29","","","","",""
"01/27/2020","10:50:00","0002 SE  NW","54","5","228","2","209","3","212","4","17","56.8","2.4","50.2","78",""
"01/27/2020","10:50:00","0002 SE  NW","90","5","233","3","223","3","226","5","14","","","","",""
"01/27/2020","10:50:00","0002 SE  NW","145","5","247","2","233","4","226","5","13","","","","",""
"01/27/2020","10:50:00","0002 SE  NW","204","5","247","1","231","3","224","4","16","59.6","","37.0","43",""
"01/27/2020","10:50:00","0002 NW  NW","6","5","","","","","","","","54.6","","53.2","95",""
"01/27/2020","10:50:00","0002 NW  NW","12","5","0","0","0","0","173","2","29","","","","",""
"01/27/2020","10:50:00","0002 NW  NW","54","5","224","1","200","2","203","4","19","56.6","2.0","51.2","82",""
"01/27/2020","10:50:00","0002 NW  NW","90","5","222","2","214","3","217","5","16","","","","",""
"01/27/2020","10:50:00","0002 NW  NW","145","5","248","2","229","3","221","5","14","","","","",""
"01/27/2020","10:50:00","0002 NW  NW","204","5","243","2","226","3","216","4","17","59.2","","36.9","43",""
"01/27/2020","10:50:00","0006 SE  NW","6","5","","","","","","","","53.9","","52.6","95",""
"01/27/2020","10:50:00","0006 SE  NW","12","5","0","0","0","0","0","0","27","","","","",""
"01/27/2020","10:50:00","0006 SE  NW","54","5","229","2","222","2","216","4","16","56.4","2.5","51.6","84",""
"01/27/2020","10:50:00","0006 SE  NW","162","5","249","4","246","5","229","6","13","","","","",""
"01/27/2020","10:50:00","0006 SE  NW","204","5","255","4","251","5","235","6","14","58.9","","41.2","52",""
"01/27/2020","10:50:00","0006 NW  NW","6","5","","","","","","","","54.2","","53.2","97",""
"01/27/2020","10:50:00","0006 NW  NW","12","5","298","0","298","1","298","1","39","","","","",""
"01/27/2020","10:50:00","0006 NW  NW","54","5","246","1","238","2","221","4","19","56.4","2.2","53.3","89",""
"01/27/2020","10:50:00","0006 NW  NW","162","5","237","4","234","5","218","6","13","","","","",""
"01/27/2020","10:50:00","0006 NW  NW","204","5","247","4","243","5","227","6","14","58.8","","41.2","52",""
"01/27/2020","10:55:00","SLC 40","54","5","","","","","","","","","","","",""
"01/27/2020","10:55:00","SLC 41","230","5","","","","","","","","","","","",""
"01/27/2020","10:55:00","SLC 41","231","5","","","","","","","","","","","",""
"01/27/2020","10:55:00","0110 NW  SE","6","5","","","","","","","","57.0","","53.6","88",""
"01/27/2020","10:55:00","0110 NW  SE","12","5","302","1","310","3","255","3","39","","","","",""
"01/27/2020","10:55:00","0110 NW  SE","54","5","328","2","321","3","270","4","37","57.0","0.1","50.8","80",""
"01/27/2020","10:55:00","0110 NW  SE","162","5","280","2","290","3","230","4","24","","","","",""
"01/27/2020","10:55:00","0110 NW  SE","204","5","55","2","38","4","255","5","50","57.2","","45.6","65",""
"01/27/2020","10:55:00","0313 NE  SW","6","5","","","","","","","","53.2","","49.9","88","1014.1"
"01/27/2020","10:55:00","0313 NE  SW","12","5","143","2","143","3","143","3","60","","","","",""
"01/27/2020","10:55:00","0313 NE  SW","54","5","178","2","163","3","163","3","37","54.8","1.6","47.7","77",""
"01/27/2020","10:55:00","0313 NE  SW","162","5","204","3","184","4","184","4","20","","","","",""
"01/27/2020","10:55:00","0313 NE  SW","204","5","201","3","185","4","185","4","19","58.3","","39.7","50",""
"01/27/2020","10:55:00","0313 NE  SW","295","5","170","3","153","4","153","4","23","","","","",""
"01/27/2020","10:55:00","0313 NE  SW","394","5","149","3","140","5","140","5","36","","","","",""
"01/27/2020","10:55:00","0313 NE  SW","492","5","","","","","","","","","","","",""
"01/27/2020","10:55:00","0110 SE  SE","6","5","","","","","","","","57.0","","51.9","83",""
"01/27/2020","10:55:00","0110 SE  SE","12","5","311","1","332","2","245","3","44","","","","",""
"01/27/2020","10:55:00","0110 SE  SE","54","5","294","2","287","3","250","5","29","57.1","0.1","","",""
"01/27/2020","10:55:00","0110 SE  SE","162","5","0","0","0","0","227","4","28","","","","",""
"01/27/2020","10:55:00","0110 SE  SE","204","5","292","0","298","2","240","5","18","57.7","","45.3","63",""
"01/27/2020","10:55:00","0313 SW  SW","6","5","","","","","","","","53.1","","51.4","94","1014.1"
"01/27/2020","10:55:00","0313 SW  SW","12","5","137","2","137","3","137","3","51","","","","",""
"01/27/2020","10:55:00","0313 SW  SW","54","5","175","2","153","3","153","3","41","54.9","1.8","","",""
"01/27/2020","10:55:00","0313 SW  SW","162","5","0","0","0","0","266","2","21","","","","",""
"01/27/2020","10:55:00","0313 SW  SW","204","5","195","3","178","4","253","4","20","58.2","","40.1","51",""
"01/27/2020","10:55:00","0313 SW  SW","295","5","162","0","162","2","162","2","25","","","","",""
"01/27/2020","10:55:00","0313 SW  SW","394","5","136","2","131","4","131","4","38","","","","",""
"01/27/2020","10:55:00","0313 SW  SW","492","5","0","0","0","0","0","0","15","","","","",""
