"Event Date","Event Time","Profiler","Height","Speed","Direction","1","2","3","4","5","1","2","3","4","5","1","2","3","4","5"
"01/27/2020","11:01:00","RWP0004","0.130","17.0","35","-2.30","2.30","-2.30","","","9","10","10","","","13","13","13","",""
"01/27/2020","11:01:00","RWP0004","0.231","17.0","35","-2.30","2.30","-2.30","","","8","10","9","","","13","13","13","",""
"01/27/2020","11:01:00","RWP0004","0.332","17.1","35","-2.30","2.30","-2.30","","","8","8","7","","","13","13","13","",""
"01/27/2020","11:01:00","RWP0004","0.434","","","0.00","2.30","2.30","","","5","6","5","","","15","13","13","",""
"01/27/2020","11:01:00","RWP0004","0.535","0.5","169","0.10","0.00","0.00","","","9","7","10","","","15","15","15","",""
"01/27/2020","11:01:00","RWP0004","0.636","2.9","179","0.40","-0.30","-0.10","","","8","10","10","","","14","14","14","",""
"01/27/2020","11:01:00","RWP0004","0.737","5.4","171","0.60","-0.50","-0.40","","","8","9","8","","","12","12","10","",""
"01/27/2020","11:01:00","RWP0004","0.838","5.9","178","0.80","-0.60","-0.20","","","8","7","9","","","10","11","11","",""
"01/27/2020","11:01:00","RWP0004","0.940","7.5","186","0.40","-1.40","-0.60","","","6","6","7","","","9","8","7","",""
"01/27/2020","11:01:00","RWP0004","1.041","","","3.40","-1.40","-1.10","","","5","5","5","","","9","3","2","",""
"01/27/2020","11:01:00","RWP0004","1.142","","","3.70","2.10","3.00","","","5","5","5","","","9","11","8","",""
"01/27/2020","11:01:00","RWP0004","1.243","","","4.00","2.20","3.50","","","4","5","5","","","10","11","8","",""
"01/27/2020","11:01:00","RWP0004","1.344","","","4.10","1.90","3.70","","","4","7","5","","","10","10","8","",""
"01/27/2020","11:01:00","RWP0004","1.445","","","3.60","1.80","4.00","","","5","6","5","","","9","10","8","",""
"01/27/2020","11:01:00","RWP0004","1.547","","","0.20","1.80","0.80","","","5","5","5","","","-3","10","-6","",""
"01/27/2020","11:01:00","RWP0004","1.648","","","0.20","1.30","1.30","","","5","5","5","","","-4","10","-7","",""
"01/27/2020","11:01:00","RWP0004","1.749","","","0.40","-2.40","1.50","","","5","5","6","","","-8","-6","-7","",""
"01/27/2020","11:01:00","RWP0004","1.850","","","3.70","-2.40","1.70","","","4","5","5","","","9","-8","-11","",""
"01/27/2020","11:01:00","RWP0004","1.951","","","0.30","1.40","2.60","","","5","4","5","","","-12","7","-7","",""
"01/27/2020","11:01:00","RWP0004","2.053","","","0.40","-2.60","2.40","","","6","5","6","","","-7","-13","-9","",""
"01/27/2020","11:01:00","RWP0004","2.154","","","0.20","-2.10","2.20","","","6","5","7","","","-6","-8","-9","",""
