"Event Date","Event Time","Altitude","Wind Direction","Wind Speed","Wind Shear","WW","S1","S2","S3","N1","N2","N3","WID1","WID2","WID3","G1","G2","QC"
"12/04/2019","13:54:00","1795","282","16.3","0.000","-0.12","114.2","112.9","113.6","56.7","56.7","56.7","0.60","0.50","0.54","0","0","1"
"12/04/2019","13:54:00","1944","282","15.9","0.002","-0.09","108.4","108.4","108.4","56.6","56.5","56.6","0.60","0.60","0.64","0","0","1"
"12/04/2019","13:54:00","2093","281","15.7","0.002","-0.08","116.2","116.3","116.3","56.2","56.1","56.2","0.70","0.70","0.70","0","0","1"
"12/04/2019","13:54:00","2243","282","16.3","0.004","-0.12","118.5","117.1","117.8","56.6","56.5","56.6","0.60","0.50","0.56","0","0","1"
"12/04/2019","13:54:00","2392","283","16.2","0.002","-0.16","116.6","114.5","115.7","57.5","57.4","57.5","0.90","0.90","0.90","0","0","1"
"12/04/2019","13:54:00","2542","298","17.6","0.032","-0.05","109.8","109.3","109.5","58.2","58.0","58.1","0.60","0.70","0.69","0","0","1"
"12/04/2019","13:54:00","2691","298","17.3","0.002","-0.06","120.9","118.9","120.0","58.8","58.7","58.8","0.50","0.50","0.52","0","0","1"
"12/04/2019","13:54:00","2841","297","17.7","0.003","-0.03","119.6","122.7","121.4","59.0","58.8","58.9","0.60","0.40","0.50","0","0","1"
"12/04/2019","13:54:00","2990","296","17.5","0.002","-0.06","110.6","112.6","111.7","59.0","58.9","58.9","0.60","0.60","0.59","0","0","1"
"12/04/2019","13:54:00","3140","292","17.9","0.010","0.05","110.3","111.0","110.7","59.0","58.9","59.0","0.70","0.80","0.74","0","0","1"
"12/04/2019","13:54:00","3289","293","18.5","0.005","0.04","115.3","115.9","115.6","59.0","58.9","58.9","0.60","0.60","0.59","0","0","1"
"12/04/2019","13:54:00","3439","294","18.6","0.002","-0.03","113.2","115.6","114.5","59.0","58.9","58.9","0.50","0.50","0.52","0","0","1"
"12/04/2019","13:54:00","3588","293","20.2","0.011","-0.02","111.5","111.6","111.5","59.0","58.9","59.0","0.60","0.70","0.66","0","0","1"
"12/04/2019","13:54:00","3737","292","20.8","0.005","0.01","114.6","113.3","114.0","59.0","58.8","58.9","0.50","0.70","0.62","0","0","1"
"12/04/2019","13:54:00","3887","291","20.8","0.002","0.01","108.2","107.9","108.1","59.0","58.8","58.9","0.70","0.70","0.67","0","0","1"
"12/04/2019","13:54:00","4036","289","20.6","0.004","0.02","104.4","104.4","104.4","59.0","58.9","58.9","0.60","0.70","0.66","0","0","1"
"12/04/2019","13:54:00","4186","288","20.9","0.003","0.06","103.4","103.3","103.3","58.9","58.9","58.9","0.60","0.70","0.66","0","0","1"
"12/04/2019","13:54:00","4335","287","22.4","0.011","0.00","102.3","102.0","102.1","58.9","58.8","58.9","0.90","0.70","0.81","0","0","1"
"12/04/2019","13:54:00","4485","287","25.4","0.020","-0.09","104.8","104.7","104.7","59.0","58.8","58.9","0.90","0.80","0.82","0","0","1"
"12/04/2019","13:54:00","4634","286","27.7","0.015","-0.06","102.2","103.0","102.6","58.9","58.8","58.9","1.00","0.90","0.94","0","0","1"
