"Event Date","Event Time","Latitude","Longitude","Signal Strength","Event","SemiMajor Axis 50% CI","SemiMinor Axis 50% CI","Ellipse Angle","Sensors"
"09/09/2018","00:49:40.8850633","27.156944","-80.867499","-39.80","Real","4.20","0.20","4","42,43,44,45,50,51"
"09/09/2018","00:49:40.9378187","27.180277","-80.863888","-45.10","Real","3.40","0.20","3","42,43,44,45,46,48,49,50,51"
"09/09/2018","00:49:41.0057169","27.196110","-80.870832","-32.50","Real","7.60","0.40","4","44,51"
"09/09/2018","00:49:41.1349078","27.164722","-80.886110","-39.60","Real","4.20","0.20","4","42,43,44,45,50,51"
"09/09/2018","00:51:01.9185985","27.225832","-80.897221","-60.60","Real","2.60","0.20","5","42,43,44,45,46,47,48,49,50,5"
"09/09/2018","00:51:01.9727976","27.214722","-80.919443","-25.00","Real","7.20","0.30","7","43,44,51"
"09/09/2018","00:51:48.0999242","27.211111","-80.863333","-51.00","Real","2.90","0.20","3","42,43,44,45,46,47,48,49,50,5"
"09/09/2018","00:54:43.1024011","27.191666","-80.882221","-53.70","Real","3.00","0.20","4","42,43,44,45,46,47,48,49,50,5"
"09/09/2018","00:57:49.5212233","27.206944","-81.304166","-94.40","Real","2.50","0.20","20","42,43,44,45,46,47,48,49,50,5"
"09/09/2018","00:59:26.0797901","27.220277","-81.310000","-112.10","Real","2.40","0.20","20","42,43,44,45,46,47,48,49,50,5"
"09/09/2018","00:59:26.1260756","27.210277","-81.310833","-49.00","Real","3.30","0.20","21","42,43,44,45,46,47,48,49,50,5"
"09/09/2018","00:59:26.1935119","27.189999","-81.321666","-50.90","Real","3.90","0.20","21","42,45,46,47,49,50,51"
"09/09/2018","01:01:14.8634463","27.215277","-81.317221","-93.30","Real","2.50","0.20","20","42,43,44,45,46,47,48,49,50,5"
"09/09/2018","01:06:11.3828266","27.247499","-81.285277","-108.70","Real","2.10","0.20","19","42,43,44,45,46,47,48,49,50,5"
"09/09/2018","01:06:11.4866987","27.216666","-81.298888","-62.00","Real","2.90","0.20","20","42,43,44,45,46,47,48,49,50,5"
"09/09/2018","01:08:50.6219285","27.258055","-81.288055","-109.70","Real","2.10","0.20","20","42,43,44,45,46,47,48,49,50,5"
"09/09/2018","01:43:52.9576328","27.337221","-81.310555","74.50","Real","2.20","0.20","22","42,43,44,45,46,47,48,49,50,5"
