"Event Date","Event Time","Mill Number","One Minute Mean"
"03/14/2021","06:01:00","1","248"
"03/14/2021","06:01:00","2","164"
"03/14/2021","06:01:00","4","243"
"03/14/2021","06:01:00","5","56"
"03/14/2021","06:01:00","6","157"
"03/14/2021","06:01:00","7","178"
"03/14/2021","06:01:00","8","236"
"03/14/2021","06:01:00","9","302"
"03/14/2021","06:01:00","11","135"
"03/14/2021","06:01:00","12","169"
"03/14/2021","06:01:00","14","122"
"03/14/2021","06:01:00","15","71"
"03/14/2021","06:01:00","16","194"
"03/14/2021","06:01:00","17","51"
"03/14/2021","06:01:00","18","97"
"03/14/2021","06:01:00","19","75"
"03/14/2021","06:01:00","20","79"
"03/14/2021","06:01:00","21","101"
"03/14/2021","06:01:00","22","52"
"03/14/2021","06:01:00","24","116"
"03/14/2021","06:01:00","25","105"
"03/14/2021","06:01:00","27","123"
"03/14/2021","06:01:00","28","245"
"03/14/2021","06:01:00","29","32"
"03/14/2021","06:01:00","30","115"
"03/14/2021","06:01:00","31","87"
"03/14/2021","06:01:00","32","97"
"03/14/2021","06:01:00","34","96"
"03/14/2021","06:02:00","1","213"
"03/14/2021","06:02:00","2","169"
"03/14/2021","06:02:00","4","255"
"03/14/2021","06:02:00","5","56"
"03/14/2021","06:02:00","6","152"
"03/14/2021","06:02:00","7","186"
"03/14/2021","06:02:00","8","235"
"03/14/2021","06:02:00","9","306"
"03/14/2021","06:02:00","11","132"
"03/14/2021","06:02:00","12","172"
"03/14/2021","06:02:00","14","128"
"03/14/2021","06:02:00","15","67"
"03/14/2021","06:02:00","16","205"
"03/14/2021","06:02:00","17","53"
"03/14/2021","06:02:00","18","94"
"03/14/2021","06:02:00","19","74"
"03/14/2021","06:02:00","20","74"
"03/14/2021","06:02:00","21","106"
"03/14/2021","06:02:00","22","53"
"03/14/2021","06:02:00","24","109"
"03/14/2021","06:02:00","25","104"
"03/14/2021","06:02:00","27","118"
"03/14/2021","06:02:00","28","242"
"03/14/2021","06:02:00","29","32"
"03/14/2021","06:02:00","30","113"
"03/14/2021","06:02:00","31","88"
"03/14/2021","06:02:00","32","98"
"03/14/2021","06:02:00","34","88"
"03/14/2021","06:03:00","1","233"
"03/14/2021","06:03:00","2","176"
"03/14/2021","06:03:00","4","247"
"03/14/2021","06:03:00","5","59"
"03/14/2021","06:03:00","6","153"
"03/14/2021","06:03:00","7","190"
"03/14/2021","06:03:00","8","249"
"03/14/2021","06:03:00","9","307"
"03/14/2021","06:03:00","11","135"
"03/14/2021","06:03:00","12","171"
"03/14/2021","06:03:00","14","126"
"03/14/2021","06:03:00","15","63"
"03/14/2021","06:03:00","16","220"
"03/14/2021","06:03:00","17","55"
"03/14/2021","06:03:00","18","93"
"03/14/2021","06:03:00","19","77"
"03/14/2021","06:03:00","20","76"
"03/14/2021","06:03:00","21","107"
"03/14/2021","06:03:00","22","56"
"03/14/2021","06:03:00","24","107"
"03/14/2021","06:03:00","25","96"
