"Event Date","Event Time","Profiler","Height","Speed","Direction","1","2","3","4","5","1","2","3","4","5","1","2","3","4","5"
"11/12/2021","08:45:00","RWP0005","0.100","3.8","298","","-0.90","-0.10","","","","1","2","","","","-3","-16","",""
"11/12/2021","08:45:00","RWP0005","0.200","3.3","149","","0.80","-0.30","","","","2","1","","","","-2","-4","",""
"11/12/2021","08:45:00","RWP0005","0.300","1.6","159","","0.30","-0.20","","","","2","2","","","","-4","-4","",""
"11/12/2021","08:45:00","RWP0005","0.400","1.3","173","","0.20","-0.20","","","","2","2","","","","-7","-3","",""
"11/12/2021","08:45:00","RWP0005","0.500","","","","0.20","","","","","2","","","","","-2","","",""
"11/12/2021","08:45:00","RWP0005","0.600","1.0","253","0.10","-0.10","-0.20","","","2","2","1","","","-10","-9","-11","",""
"11/12/2021","08:45:00","RWP0005","0.700","3.0","276","0.40","-0.70","-0.40","","","2","2","2","","","-17","-14","-14","",""
"11/12/2021","08:45:00","RWP0005","0.800","2.0","254","","-0.30","-0.40","","","","4","4","","","","-11","-7","",""
"11/12/2021","08:45:00","RWP0005","0.900","4.4","260","","-0.80","-0.80","","","","4","3","","","","-7","-4","",""
"11/12/2021","08:45:00","RWP0005","1.000","4.0","251","0.00","-0.60","-0.80","","","2","4","3","","","-11","-7","-8","",""
"11/12/2021","08:45:00","RWP0005","1.100","4.0","302","","-1.00","-0.10","","","","4","3","","","","-5","-6","",""
"11/12/2021","08:45:00","RWP0005","1.200","7.1","259","","-1.20","-1.40","","","","4","4","","","","-5","-6","",""
"11/12/2021","08:45:00","RWP0005","1.300","7.9","254","","-1.20","-1.60","","","","4","4","","","","-6","-8","",""
"11/12/2021","08:45:00","RWP0005","1.400","8.1","255","0.20","-1.30","-1.60","","","2","4","4","","","-14","-10","-12","",""
"11/12/2021","08:45:00","RWP0005","1.500","6.8","242","0.10","-0.70","-1.60","","","4","4","4","","","-12","-13","-11","",""
"11/12/2021","08:45:00","RWP0005","1.600","9.7","248","0.00","-1.30","-2.10","","","2","2","2","","","-12","-9","-12","",""
"11/12/2021","08:45:00","RWP0005","1.700","9.0","208","0.10","0.30","-2.30","","","2","2","2","","","-9","-10","-12","",""
"11/12/2021","08:45:00","RWP0005","1.800","9.2","204","0.20","0.50","-2.30","","","2","2","2","","","-6","-8","-8","",""
"11/12/2021","08:45:00","RWP0005","1.900","9.8","207","0.30","0.40","-2.50","","","2","2","2","","","-4","-6","-6","",""
"11/12/2021","08:45:00","RWP0005","2.000","11.2","236","0.20","-0.90","-2.70","","","2","2","2","","","-5","-8","-7","",""
"11/12/2021","08:45:00","RWP0005","2.100","11.3","233","-0.10","-0.80","-2.70","","","2","2","2","","","-13","-9","-10","",""
"11/12/2021","08:45:00","RWP0005","2.200","12.3","236","","-1.00","-2.90","","","","2","2","","","","-8","-10","",""
"11/12/2021","08:45:00","RWP0005","2.300","12.8","216","0.00","0.10","-3.30","","","2","2","2","","","-20","-9","-16","",""
"11/12/2021","08:45:00","RWP0005","2.400","13.4","226","0.10","-0.50","-3.40","","","2","2","2","","","-20","-12","-22","",""
"11/12/2021","08:45:00","RWP0005","2.500","13.0","233","0.00","-0.90","-3.20","","","2","2","2","","","-16","-12","-23","",""
"11/12/2021","08:45:00","RWP0005","2.600","13.5","236","0.00","-1.10","-3.20","","","2","2","2","","","-18","-12","-21","",""
"11/12/2021","08:45:00","RWP0005","2.700","13.1","238","0.00","-1.20","-3.10","","","2","2","2","","","-22","-17","-21","",""
"11/12/2021","08:45:00","RWP0005","2.800","13.3","233","0.00","-1.00","-3.20","","","2","2","2","","","-18","-14","-19","",""
"11/12/2021","08:45:00","RWP0005","2.900","14.1","231","-0.10","-0.90","-3.50","","","2","2","2","","","-17","-15","-17","",""
"11/12/2021","08:45:00","RWP0005","3.000","14.6","228","-0.10","-0.70","-3.60","","","2","2","2","","","-20","-15","-19","",""
"11/12/2021","08:45:00","RWP0005","3.100","14.6","228","0.00","-0.70","-3.60","","","2","2","2","","","-21","-16","-21","",""
"11/12/2021","08:45:00","RWP0005","3.200","15.1","227","-0.10","-0.70","-3.80","","","2","2","2","","","-21","-19","-22","",""
"11/12/2021","08:45:00","RWP0005","3.300","14.0","229","-0.20","-0.70","-3.50","","","2","2","2","","","-21","-18","-25","",""
"11/12/2021","08:45:00","RWP0005","3.400","13.3","230","-0.30","-0.80","-3.30","","","2","2","2","","","-22","-18","-24","",""
"11/12/2021","08:45:00","RWP0005","3.500","13.4","229","-0.20","-0.70","-3.30","","","2","2","2","","","-20","-19","-23","",""
"11/12/2021","08:45:00","RWP0005","3.600","13.6","228","-0.30","-0.60","-3.40","","","2","2","2","","","-17","-23","-23","",""
"11/12/2021","08:45:00","RWP0005","3.700","13.9","229","-0.40","-0.70","-3.40","","","2","2","2","","","-20","-23","-23","",""
"11/12/2021","08:45:00","RWP0005","3.800","13.8","230","-0.40","-0.80","-3.40","","","2","2","2","","","-22","-24","-23","",""
"11/12/2021","08:45:00","RWP0005","3.900","14.1","230","-0.40","-0.80","-3.50","","","2","2","2","","","-24","-25","-23","",""
"11/12/2021","08:45:00","RWP0005","4.000","14.8","228","-0.40","-0.70","-3.70","","","2","2","2","","","-24","-25","-23","",""
