"Event Date","Event Time","Tower Measurement Location","Height","Time Interval","Avg Wind Direction","Avg Wind Speed","Peak Wind Direction","Peak Wind Speed","Peak Wind Direction 10 Min","Peak Wind Speed 10 Min","Deviation","Temp","Temperature Difference","Dew Point","Relative Humidity","Barometric Pressure"
"03/09/2022","09:45:00","0002 NW  SE","6","5","","","","","","","","71.8","","68.7","90",""
"03/09/2022","09:45:00","0002 NW  SE","12","5","193","5","208","10","194","10","12","","","","",""
"03/09/2022","09:45:00","0002 NW  SE","54","5","189","10","185","14","185","14","6","72.1","0.3","69.0","90",""
"03/09/2022","09:45:00","0002 NW  SE","90","5","196","12","198","14","194","14","4","","","","",""
"03/09/2022","09:45:00","0002 NW  SE","145","5","191","13","194","14","189","14","3","","","","",""
"03/09/2022","09:45:00","0002 NW  SE","204","5","197","13","195","15","194","15","3","72.8","","70.0","91",""
"03/09/2022","09:45:00","0006 NW  SE","6","5","","","","","","","","68.7","","68.4","99",""
"03/09/2022","09:45:00","0006 NW  SE","12","5","0","0","180","2","180","2","21","","","","",""
"03/09/2022","09:45:00","0006 NW  SE","54","5","202","4","199","6","199","6","7","70.1","1.4","68.6","95",""
"03/09/2022","09:45:00","0006 NW  SE","162","5","198","10","201","11","201","12","2","","","","",""
"03/09/2022","09:45:00","0006 NW  SE","204","5","199","11","199","13","199","13","2","71.4","","68.3","90",""
"03/09/2022","09:45:00","SLC 40","150","5","","","","","","","","","","","",""
"03/09/2022","09:45:00","SLC 40","151","5","","","","","","","","","","","",""
"03/09/2022","09:45:00","SLC 40","152","5","","","","","","","","","","","",""
"03/09/2022","09:45:00","SLC 41","50","5","212","5","216","8","224","8","10","","","","",""
"03/09/2022","09:45:00","SLC 41","51","5","212","4","209","6","218","6","10","","","","",""
"03/09/2022","09:45:00","SLC 41","230","5","196","10","200","13","198","13","4","","","","",""
"03/09/2022","09:45:00","SLC 41","231","5","204","8","208","10","203","11","4","","","","",""
"03/09/2022","09:45:00","0110 NW  SE","6","5","","","","","","","","71.1","","70.2","97",""
"03/09/2022","09:45:00","0110 NW  SE","12","5","185","2","219","5","187","6","20","","","","",""
"03/09/2022","09:45:00","0110 NW  SE","54","5","196","5","208","8","206","11","10","72.8","1.7","72.5","99",""
"03/09/2022","09:45:00","0110 NW  SE","162","5","205","8","208","11","205","12","5","","","","",""
"03/09/2022","09:45:00","0110 NW  SE","204","5","198","8","197","11","202","12","4","72.2","","71.0","96",""
"03/09/2022","09:45:00","0313 NE  SW","6","5","","","","","","","","70.8","","70.5","99","1014.8"
"03/09/2022","09:45:00","0313 NE  SW","12","5","191","3","188","5","188","5","15","","","","",""
"03/09/2022","09:45:00","0313 NE  SW","54","5","195","6","211","10","211","10","9","71.0","0.2","70.4","98",""
"03/09/2022","09:45:00","0313 NE  SW","162","5","195","10","195","12","204","12","5","","","","",""
"03/09/2022","09:45:00","0313 NE  SW","204","5","199","11","198","13","190","15","4","70.7","","70.4","99",""
"03/09/2022","09:45:00","0313 NE  SW","295","5","","","","","","","","","","","",""
"03/09/2022","09:45:00","0313 NE  SW","394","5","207","26","206","26","209","27","1","","","","",""
"03/09/2022","09:45:00","0313 NE  SW","492","5","","","","","","","","","","","87",""
"03/09/2022","09:45:00","0002 SE  SE","6","5","","","","","","","","72.6","","69.8","91",""
"03/09/2022","09:45:00","0002 SE  SE","12","5","199","5","217","10","179","10","14","","","","",""
"03/09/2022","09:45:00","0002 SE  SE","54","5","199","10","202","13","202","13","7","72.8","0.2","69.4","89",""
"03/09/2022","09:45:00","0002 SE  SE","90","5","199","11","202","14","202","14","5","","","","",""
"03/09/2022","09:45:00","0002 SE  SE","145","5","196","12","194","14","194","14","3","","","","",""
"03/09/2022","09:45:00","0002 SE  SE","204","5","199","13","199","15","199","15","3","72.6","","69.2","89",""
"03/09/2022","09:45:00","0006 SE  SE","6","5","","","","","","","","69.0","","67.8","96",""
