"Event Date","Event Time","Latitude","Longitude","Signal Strength","Event","SemiMajor Axis 50% CI","SemiMinor Axis 50% CI","Ellipse Angle","Sensors"
"08/06/2019","07:26:09.3832319","28.696389","-78.500556","-76.10","Real","5.40","0.30","85","42,43,44,45,47,48,49,50,51"
"08/06/2019","10:27:20.1391315","28.030833","-78.487222","-184.40","Real","4.80","0.30","284","42,43,44,45,47,48,49,50,51"
"08/06/2019","10:28:01.5932897","28.085833","-78.623056","-90.70","Real","5.40","0.30","283","42,43,44,45,47,48,49,50,51"
"08/06/2019","10:29:34.5873980","27.678611","-82.628611","-123.80","Real","3.90","0.20","63","42,43,44,45,47,48,49,50,51"
"08/06/2019","10:29:42.2666464","27.803333","-82.626944","-80.10","Real","4.20","0.20","66","42,43,44,45,47,48,49,50,51"
"08/06/2019","10:33:17.1701334","28.075833","-78.571389","-62.90","Real","6.30","0.30","283","42,43,44,45,47,48,49,50,51"
"08/06/2019","10:33:34.1454791","27.780278","-82.623333","-133.70","Real","3.50","0.20","65","42,43,44,45,47,48,49,50,51"
"08/06/2019","10:34:28.9984071","27.830556","-82.539722","-102.50","Real","4.20","0.30","64","42,43,44,45,47,48,49,50,51"
"08/06/2019","10:34:29.0742622","27.816389","-82.573889","-61.80","Real","4.20","0.20","66","42,43,44,45,47,48,49,50,51"
"08/06/2019","10:35:06.4425926","27.669444","-82.591667","-189.70","Real","3.20","0.20","62","42,43,44,45,47,48,49,50,51"
"08/06/2019","10:35:56.7491652","27.468611","-82.460000","-84.80","Real","4.60","0.30","55","42,43,44,45,47,48,49,50,51"
"08/06/2019","10:36:16.1078899","27.758611","-82.569167","-103.90","Real","3.70","0.20","64","42,43,44,45,47,48,49,50,51"
"08/06/2019","10:37:34.3021513","27.675278","-82.594444","-62.20","Real","4.70","0.30","62","42,43,44,45,47,48,49,50,51"
"08/06/2019","10:38:02.1896784","27.823333","-82.533611","-106.70","Real","3.40","0.20","66","42,43,44,45,47,48,49,50,51"
"08/06/2019","10:38:02.4113306","27.820000","-82.566389","-63.80","Real","4.10","0.20","66","42,43,44,45,47,48,49,50,51"
"08/06/2019","10:38:59.9153535","27.783333","-82.587500","-98.30","Real","3.80","0.20","65","42,43,44,45,47,48,49,50,51"
"08/06/2019","10:39:29.9850023","27.670833","-82.626944","-107.60","Real","4.20","0.20","62","42,43,44,45,47,48,49,50,51"
"08/06/2019","10:39:48.3863811","27.805556","-82.576389","-83.30","Real","3.90","0.20","65","42,43,44,45,47,48,49,50,51"
"08/06/2019","10:40:20.1004798","28.061944","-78.475556","-146.60","Real","5.30","0.30","283","42,43,44,45,47,48,49,50,51"
"08/06/2019","10:40:40.7025910","27.774444","-82.581389","-98.90","Real","3.80","0.20","65","42,43,44,45,47,48,49,50,51"
"08/06/2019","10:41:04.9673745","28.057500","-78.476389","-112.40","Real","5.80","0.30","283","42,43,44,45,47,48,49,50,51"
"08/06/2019","10:41:47.1343329","27.774167","-82.534167","-218.60","Real","3.10","0.20","63","42,43,44,45,47,48,49,50,51"
"08/06/2019","10:43:31.0522539","27.829444","-82.577222","-256.10","Real","2.40","0.20","66","42,43,44,45,47,48,49,50,51"
"08/06/2019","10:44:59.4913313","27.771944","-82.567778","-261.90","Real","3.40","0.20","66","42,43,44,45,47,48,49,50,51"
"08/06/2019","10:45:00.7184281","27.776667","-82.544167","-66.30","Real","4.10","0.20","64","42,43,44,45,47,48,49,50,51"
"08/06/2019","10:45:20.9571324","28.095833","-78.552500","-140.00","Real","4.90","0.30","282","42,43,44,45,47,48,49,50,51"
"08/06/2019","10:46:28.8079317","27.761111","-82.573333","-93.30","Real","3.90","0.20","64","42,43,44,45,47,48,49,50,51"
"08/06/2019","10:47:41.4653818","28.072778","-78.489722","-129.80","Real","5.40","0.30","283","42,43,44,45,47,48,49,50,51"
"08/06/2019","10:48:23.6745690","27.778333","-82.533889","-156.80","Real","2.90","0.20","64","42,43,44,45,47,48,49,50,51"
"08/06/2019","10:51:48.6907052","27.841667","-82.498333","-153.40","Real","2.70","0.20","66","42,43,44,45,47,48,49,50,51"
"08/06/2019","10:53:12.7072939","27.800000","-82.507778","-63.70","Real","4.00","0.20","64","42,43,44,45,47,48,49,50,51"
"08/06/2019","10:55:05.8229897","27.813889","-82.480000","-99.30","Real","3.30","0.20","65","42,43,44,45,47,48,49,50,51"
"08/06/2019","11:06:46.6331030","27.779722","-82.514444","-62.00","Real","4.10","0.20","64","42,43,44,45,47,48,49,50,51"
"08/06/2019","11:10:59.9649226","27.481667","-82.600833","-68.60","Real","5.40","0.30","57","42,43,44,45,47,48,49,50,51"
"08/06/2019","11:12:09.4364474","27.417778","-82.626111","-88.60","Real","5.40","0.30","56","42,43,44,45,47,48,49,50,51"
"08/06/2019","11:12:55.3179092","28.030000","-78.461389","-71.20","Real","6.80","0.30","284","42,43,44,45,47,48,49,50,51"
"08/06/2019","11:13:29.9378799","27.437500","-82.582222","-107.70","Real","4.80","0.30","56","42,43,44,45,47,48,49,50,51"
"08/06/2019","11:14:34.7151116","27.471389","-82.580556","-95.90","Real","4.90","0.30","57","42,43,44,45,47,48,49,50,51"
"08/06/2019","11:16:25.8468837","27.431667","-82.603056","-109.30","Real","4.90","0.30","56","42,43,44,45,47,48,49,50,51"
"08/06/2019","11:16:25.9210512","27.450278","-82.570278","-64.60","Real","5.50","0.30","56","42,43,44,45,47,48,49,50,51"
"08/06/2019","11:17:33.3955911","27.449167","-82.585000","-174.10","Real","4.00","0.20","56","42,43,44,45,47,48,49,50,51"
"08/06/2019","11:17:33.4623133","27.463611","-82.543611","-59.30","Real","8.90","0.40","58","43,44,45,50,51"
"08/06/2019","11:19:14.5199645","27.485556","-82.576944","-152.70","Real","4.00","0.20","57","42,43,44,45,47,48,49,50,51"
"08/06/2019","11:21:07.4758675","27.475000","-82.526111","-267.00","Real","3.00","0.20","56","42,43,44,45,47,48,49,50,51"
