"Event Date","Event Time","Altitude","Wind Direction","Wind Speed","Wind Shear","WW","S1","S2","S3","N1","N2","N3","WID1","WID2","WID3","G1","G2","QC"
"02/10/2015","19:04:00","1798","322","16.1","0.000","0.18","117.4","111.3","115.3","61.7","61.2","61.5","0.80","0.90","0.81","0","0","1"
"02/10/2015","19:04:00","1948","321","15.6","0.004","0.00","120.3","113.9","118.2","61.8","61.3","61.6","0.90","0.70","0.81","0","0","1"
"02/10/2015","19:04:00","2098","322","15.2","0.003","0.06","120.1","118.4","119.3","59.9","59.7","59.8","0.70","0.70","0.71","0","0","1"
"02/10/2015","19:04:00","2247","317","17.0","0.016","0.18","123.5","118.8","121.8","61.1","60.6","60.9","0.80","0.80","0.80","0","0","1"
"02/10/2015","19:04:00","2397","318","17.7","0.005","0.16","123.4","112.3","120.7","62.3","61.8","62.0","0.60","0.90","0.78","0","0","1"
"02/10/2015","19:04:00","2547","316","17.6","0.003","0.20","116.1","112.6","114.7","61.2","60.9","61.1","0.80","1.00","0.87","0","0","1"
"02/10/2015","19:04:00","2697","314","17.5","0.005","0.19","111.0","111.8","111.4","61.8","61.5","61.6","0.80","0.70","0.75","0","0","1"
"02/10/2015","19:04:00","2846","316","17.1","0.004","0.16","110.1","108.7","109.5","61.3","60.9","61.1","0.60","0.80","0.65","0","0","1"
"02/10/2015","19:04:00","2996","317","18.9","0.012","0.15","93.9","92.5","93.3","60.9","60.6","60.8","0.70","0.70","0.69","0","0","1"
"02/10/2015","19:04:00","3146","316","19.9","0.007","0.06","100.5","97.0","99.1","61.0","60.5","60.7","0.60","0.80","0.69","0","0","1"
"02/10/2015","19:04:00","3295","315","20.3","0.004","0.09","93.6","94.1","93.9","60.9","60.6","60.8","0.70","0.80","0.75","0","0","1"
"02/10/2015","19:04:00","3445","309","20.0","0.014","0.01","97.2","96.9","97.0","60.9","60.6","60.8","0.70","0.60","0.66","0","0","1"
"02/10/2015","19:04:00","3595","310","21.7","0.012","0.03","106.5","99.6","104.3","61.0","60.7","60.8","0.70","0.80","0.74","0","0","1"
"02/10/2015","19:04:00","3745","310","25.9","0.028","-0.01","109.6","108.8","109.2","61.0","60.6","60.8","0.80","0.90","0.88","0","0","1"
"02/10/2015","19:04:00","3894","308","29.4","0.024","0.14","100.0","97.1","98.8","61.0","60.6","60.8","0.90","0.90","0.91","0","0","1"
"02/10/2015","19:04:00","4044","309","30.2","0.006","0.02","98.4","98.8","98.6","61.0","60.6","60.8","0.90","0.80","0.84","0","0","1"
"02/10/2015","19:04:00","4194","311","33.8","0.025","0.03","103.4","100.7","102.2","60.9","60.6","60.8","0.80","1.00","0.89","0","0","1"
"02/10/2015","19:04:00","4343","309","36.0","0.017","0.03","100.6","98.0","99.5","61.0","60.6","60.8","1.10","1.00","1.08","0","0","1"
"02/10/2015","19:04:00","4493","305","36.8","0.017","0.11","93.0","92.0","92.5","60.9","60.6","60.8","1.20","1.00","1.08","0","0","1"
"02/10/2015","19:04:00","4643","304","35.8","0.009","0.09","94.8","94.7","94.8","61.0","60.6","60.8","1.10","0.90","0.98","0","0","1"
"02/10/2015","19:04:00","4793","307","37.8","0.018","0.13","97.6","97.4","97.5","61.0","60.6","60.8","1.10","1.10","1.08","0","0","1"
"02/10/2015","19:04:00","4942","308","38.1","0.006","0.08","98.7","102.0","100.6","61.0","60.6","60.8","1.10","1.00","1.01","0","0","1"
"02/10/2015","19:04:00","5092","309","39.5","0.010","0.13","88.3","94.8","92.7","61.0","60.7","60.8","1.00","1.00","1.01","0","0","1"
"02/10/2015","19:04:00","5242","308","37.6","0.013","0.06","78.3","78.8","78.6","61.0","60.7","60.9","1.20","1.20","1.21","0","0","1"
"02/10/2015","19:04:00","5392","307","37.2","0.004","-0.04","91.4","91.3","91.4","61.0","60.6","60.8","1.00","1.10","1.06","0","0","1"
"02/10/2015","19:04:00","5541","308","39.1","0.013","0.05","89.9","90.7","90.3","61.0","60.6","60.8","1.10","1.10","1.08","0","0","1"
"02/10/2015","19:04:00","5691","310","38.9","0.007","0.01","87.4","91.0","89.6","61.0","60.7","60.8","1.20","1.00","1.09","0","0","1"
"02/10/2015","19:04:00","5841","311","38.5","0.008","-0.01","87.4","86.9","87.2","61.0","60.6","60.8","1.10","1.00","1.04","0","0","1"
"02/10/2015","19:04:00","5990","313","37.8","0.008","-0.04","84.1","89.3","87.4","61.0","60.7","60.8","1.20","1.00","1.07","0","0","1"
"02/10/2015","19:04:00","6140","315","36.9","0.012","-0.01","84.5","89.6","87.8","61.0","60.7","60.8","1.10","1.10","1.11","0","0","1"
"02/10/2015","19:04:00","6290","315","36.1","0.006","0.00","90.8","88.7","89.9","61.0","60.6","60.8","1.00","1.10","1.05","0","0","1"
"02/10/2015","19:04:00","6440","313","36.5","0.012","0.05","89.0","90.6","89.9","61.0","60.7","60.8","1.00","1.00","0.96","0","0","1"
"02/10/2015","19:04:00","6589","312","37.2","0.006","-0.02","92.6","82.5","90.0","61.0","60.7","60.8","0.80","1.00","0.90","0","0","1"
"02/10/2015","19:04:00","6739","313","39.0","0.013","-0.03","92.1","91.3","91.7","61.0","60.7","60.9","1.10","1.10","1.09","0","0","1"
"02/10/2015","19:04:00","6889","314","36.6","0.017","-0.07","93.5","92.9","93.2","61.0","60.8","60.9","1.00","1.00","1.02","0","0","1"
"02/10/2015","19:04:00","7038","317","39.2","0.023","-0.05","96.0","98.6","97.5","61.0","60.6","60.8","1.10","1.10","1.12","0","0","1"
"02/10/2015","19:04:00","7188","324","41.5","0.034","0.01","94.9","93.8","94.4","61.0","60.7","60.8","1.10","1.30","1.17","0","0","1"
"02/10/2015","19:04:00","7338","321","42.3","0.014","-0.01","92.6","88.3","91.0","61.0","60.7","60.8","1.20","1.30","1.26","0","0","1"
"02/10/2015","19:04:00","7488","322","44.7","0.017","-0.08","94.9","93.8","94.4","61.0","60.7","60.8","1.10","1.20","1.16","0","0","1"
"02/10/2015","19:04:00","7637","325","49.4","0.036","-0.04","96.5","92.7","95.0","61.0","60.7","60.8","1.20","1.20","1.17","0","0","1"
"02/10/2015","19:04:00","7787","326","52.0","0.018","-0.22","87.7","83.7","86.1","61.0","60.7","60.8","1.20","1.50","1.35","0","0","1"
"02/10/2015","19:04:00","7937","324","50.8","0.013","-0.13","84.4","83.8","84.1","61.0","60.6","60.8","1.40","1.50","1.48","0","0","1"
"02/10/2015","19:04:00","8087","323","51.2","0.007","-0.07","82.0","83.9","83.1","61.0","60.7","60.8","1.40","1.20","1.27","0","0","1"
"02/10/2015","19:04:00","8236","323","47.4","0.025","-0.10","83.2","85.7","84.6","61.0","60.7","60.8","1.40","1.40","1.41","0","0","1"
"02/10/2015","19:04:00","8386","323","47.6","0.004","-0.12","95.1","93.6","94.4","61.0","60.6","60.8","1.40","1.50","1.48","0","0","1"
"02/10/2015","19:04:00","8536","319","47.2","0.019","-0.05","94.4","95.0","94.7","60.9","60.7","60.8","1.30","1.40","1.38","0","0","1"
"02/10/2015","19:04:00","8685","316","46.1","0.021","-0.01","92.1","92.8","92.5","61.0","60.6","60.8","1.40","1.40","1.40","0","0","1"
"02/10/2015","19:04:00","8835","312","44.6","0.022","-0.01","90.3","91.0","90.6","61.0","60.7","60.8","1.50","1.40","1.45","0","0","1"
"02/10/2015","19:04:00","8985","309","44.2","0.018","-0.09","91.4","90.6","91.0","61.0","60.6","60.8","1.30","1.50","1.40","0","0","1"
"02/10/2015","19:04:00","9135","305","43.9","0.020","-0.11","90.6","89.4","90.1","61.0","60.6","60.8","1.30","1.30","1.29","0","0","1"
"02/10/2015","19:04:00","9284","300","43.9","0.025","-0.04","88.2","87.4","87.8","61.0","60.6","60.8","1.40","1.30","1.37","0","0","1"
"02/10/2015","19:04:00","9434","298","44.5","0.010","0.09","81.3","78.9","80.3","61.0","60.7","60.8","1.30","1.40","1.33","0","0","1"
"02/10/2015","19:04:00","9584","296","45.1","0.010","0.00","80.1","74.6","78.1","61.0","60.7","60.8","1.20","1.30","1.23","0","0","1"
"02/10/2015","19:04:00","9733","296","44.5","0.005","-0.12","73.7","76.4","75.2","61.0","60.7","60.9","1.40","1.50","1.43","0","0","1"
"02/10/2015","19:04:00","9883","296","43.5","0.007","-0.21","75.4","78.7","77.3","61.0","60.7","60.8","1.00","1.20","1.13","0","0","1"
"02/10/2015","19:04:00","10033","298","44.9","0.013","-0.14","81.5","81.3","81.4","61.0","60.8","60.9","1.20","1.10","1.12","0","0","1"
"02/10/2015","19:04:00","10183","299","47.6","0.020","-0.10","81.7","83.7","82.8","61.0","60.9","60.9","1.10","1.30","1.23","0","0","1"
"02/10/2015","19:04:00","10332","301","47.1","0.010","-0.16","72.4","80.5","78.1","61.0","60.8","60.9","1.10","1.90","1.54","0","0","1"
"02/10/2015","19:04:00","10482","301","45.0","0.014","-0.04","78.7","82.6","81.1","61.0","60.7","60.8","1.10","1.20","1.17","0","0","1"
"02/10/2015","19:04:00","10632","300","44.6","0.005","-0.06","77.8","79.0","78.5","61.0","60.7","60.8","1.30","1.30","1.28","0","0","1"
"02/10/2015","19:04:00","10782","299","44.6","0.005","-0.10","77.0","81.7","79.9","61.0","60.8","60.9","1.30","1.50","1.38","0","0","1"
"02/10/2015","19:04:00","10931","301","42.5","0.017","0.21","71.0","78.4","76.1","61.0","60.8","60.9","2.20","1.40","1.78","0","0","1"
"02/10/2015","19:04:00","11081","306","41.4","0.027","0.26","70.0","75.1","73.2","61.0","60.7","60.9","1.50","0.90","1.21","5","1","1"
"02/10/2015","19:04:00","11231","302","41.9","0.022","-0.16","68.4","74.6","72.5","61.0","60.7","60.8","0.70","0.70","0.71","1","1","5"
"02/10/2015","19:04:00","11380","300","41.1","0.009","-0.12","60.4","69.5","67.0","61.0","61.1","61.0","0.20","1.00","0.61","6","3","1"
"02/10/2015","19:04:00","11530","301","39.5","0.011","-0.04","69.4","76.7","74.4","61.0","60.8","60.9","0.70","1.00","0.87","1","0","5"
"02/10/2015","19:04:00","11680","299","38.5","0.012","0.06","74.9","78.0","76.7","61.0","60.7","60.8","1.60","1.10","1.31","0","0","1"
"02/10/2015","19:04:00","11830","297","37.3","0.013","0.05","75.2","78.3","77.0","61.0","60.7","60.9","1.30","1.40","1.34","0","0","1"
"02/10/2015","19:04:00","11979","296","36.4","0.007","0.14","75.8","76.7","76.3","61.0","60.7","60.9","1.60","1.30","1.41","0","0","1"
"02/10/2015","19:04:00","12129","293","35.5","0.015","0.03","73.4","72.2","72.8","61.0","60.7","60.9","0.90","0.90","0.93","0","0","1"
"02/10/2015","19:04:00","12279","289","36.9","0.018","0.32","72.9","71.7","72.3","61.1","61.0","61.0","1.30","1.20","1.28","0","0","1"
"02/10/2015","19:04:00","12428","288","36.7","0.005","-0.01","73.9","73.0","73.4","61.0","60.8","60.9","1.40","1.00","1.16","0","2","5"
"02/10/2015","19:04:00","12578","287","36.0","0.007","-0.02","77.7","76.5","77.2","61.0","60.7","60.9","1.00","1.10","1.06","0","0","1"
"02/10/2015","19:04:00","12728","288","36.3","0.007","0.02","85.2","88.3","87.0","61.1","60.7","60.9","1.40","1.10","1.24","0","0","1"
"02/10/2015","19:04:00","12878","291","36.5","0.010","0.10","89.2","89.9","89.6","61.1","61.1","61.1","1.40","1.60","1.47","0","0","1"
"02/10/2015","19:04:00","13027","295","31.2","0.038","-0.17","84.1","85.4","84.8","61.1","61.0","61.0","1.40","1.60","1.50","0","0","1"
"02/10/2015","19:04:00","13177","295","26.7","0.030","-0.14","82.3","85.7","84.3","61.1","60.8","61.0","1.30","1.30","1.33","0","0","1"
"02/10/2015","19:04:00","13327","293","22.5","0.029","0.09","83.9","83.9","83.9","61.1","60.8","60.9","1.00","1.30","1.14","0","0","1"
"02/10/2015","19:04:00","13476","291","22.2","0.007","-0.05","76.8","77.9","77.4","61.1","60.8","60.9","1.30","1.70","1.52","0","0","1"
"02/10/2015","19:04:00","13626","283","21.5","0.021","-0.07","72.5","75.6","74.3","61.0","60.7","60.9","0.60","1.10","0.83","0","0","1"
"02/10/2015","19:04:00","13776","282","23.8","0.015","-0.29","71.1","74.0","72.8","61.0","60.7","60.9","0.90","1.20","1.07","0","0","1"
"02/10/2015","19:04:00","13926","281","23.1","0.006","-0.06","72.3","74.6","73.6","61.0","60.7","60.9","0.80","1.90","1.35","6","0","1"
"02/10/2015","19:04:00","14075","272","24.4","0.026","0.02","74.8","74.6","74.7","61.1","60.7","60.9","0.80","1.30","1.05","0","0","1"
"02/10/2015","19:04:00","14225","276","23.4","0.013","-0.07","68.3","67.2","67.8","61.1","60.8","60.9","0.50","0.70","0.61","8","6","1"
"02/10/2015","19:04:00","14375","275","23.9","0.006","0.00","60.3","64.8","63.1","61.1","60.7","60.9","0.30","0.60","0.41","1","1","1"
"02/10/2015","19:04:00","14525","275","24.0","0.002","0.03","61.9","64.7","63.5","61.0","60.7","60.9","0.30","0.70","0.49","4","1","1"
"02/10/2015","19:04:00","14674","276","24.5","0.003","0.07","67.9","63.1","66.1","61.0","60.7","60.9","0.40","0.10","0.29","6","4","1"
"02/10/2015","19:04:00","14824","276","24.7","0.002","0.20","71.7","68.5","70.4","61.1","60.7","60.9","0.80","0.30","0.57","5","7","1"
"02/10/2015","19:04:00","14974","277","25.7","0.007","0.10","74.2","72.0","73.2","61.1","60.7","60.9","0.80","0.70","0.74","0","1","1"
"02/10/2015","19:04:00","15123","283","26.2","0.017","0.17","72.3","72.6","72.5","61.0","60.7","60.8","0.90","0.90","0.86","0","0","1"
"02/10/2015","19:04:00","15273","284","25.4","0.006","0.10","68.8","67.5","68.2","61.0","60.6","60.8","0.70","0.40","0.58","1","3","5"
"02/10/2015","19:04:00","15423","283","24.0","0.009","0.43","67.7","68.6","68.2","61.0","60.7","60.8","0.90","0.60","0.75","7","3","1"
"02/10/2015","19:04:00","15573","285","21.9","0.015","0.35","72.6","74.1","73.4","61.0","60.6","60.8","0.90","0.60","0.76","0","0","1"
"02/10/2015","19:04:00","15722","279","20.3","0.018","0.29","76.7","78.6","77.8","61.0","60.7","60.9","0.80","0.90","0.85","0","0","1"
"02/10/2015","19:04:00","15872","276","20.0","0.008","0.18","75.7","74.6","75.2","61.0","60.7","60.8","0.90","1.10","0.97","0","0","1"
"02/10/2015","19:04:00","16022","269","20.3","0.016","0.12","73.8","70.3","72.4","61.0","60.6","60.8","1.10","0.40","0.73","0","4","5"
"02/10/2015","19:04:00","16171","273","20.7","0.009","0.02","64.2","67.0","65.8","61.0","60.6","60.8","0.50","0.80","0.61","7","7","1"
"02/10/2015","19:04:00","16321","275","18.7","0.014","-0.26","64.1","65.7","65.0","61.0","60.6","60.8","0.20","0.40","0.29","0","4","1"
"02/10/2015","19:04:00","16471","276","19.8","0.008","-0.21","67.3","71.8","70.1","61.0","60.7","60.9","0.40","0.80","0.56","1","0","1"
"02/10/2015","19:04:00","16621","268","18.3","0.021","-0.16","69.1","67.4","68.3","61.0","60.6","60.9","1.40","0.60","0.97","8","4","1"
