"Event Date","Event Time","Tower Measurement Location","Height","Time Interval","Avg Wind Direction","Avg Wind Speed","Peak Wind Direction","Peak Wind Speed","Peak Wind Direction 10 Min","Peak Wind Speed 10 Min","Deviation","Temp","Temperature Difference","Dew Point","Relative Humidity","Barometric Pressure"
"02/10/2015","19:05:00","SLC 40","54","5","","","","","","","","","","","",""
"02/10/2015","19:05:00","SLC 41","230","5","314","18","310","22","321","22","11","","","","",""
"02/10/2015","19:05:00","SLC 41","231","5","314","18","321","23","322","24","9","","","","",""
"02/10/2015","19:05:00","0313 NE  SW","6","5","","","","","","","","61.9","","52.9","72","1007.0"
"02/10/2015","19:05:00","0313 NE  SW","12","5","300","6","272","11","301","12","19","","","","",""
"02/10/2015","19:05:00","0313 NE  SW","54","5","291","12","284","20","284","20","16","60.4","-1.4","51.8","73",""
"02/10/2015","19:05:00","0313 NE  SW","162","5","299","16","294","23","294","23","12","","","","",""
"02/10/2015","19:05:00","0313 NE  SW","204","5","293","17","305","24","305","24","11","59.2","","51.9","77",""
"02/10/2015","19:05:00","0313 NE  SW","295","5","297","19","303","25","303","25","9","","","","",""
"02/10/2015","19:05:00","0313 NE  SW","394","5","298","19","307","23","307","23","10","","","","",""
"02/10/2015","19:05:00","0313 NE  SW","492","5","296","19","307","24","307","24","8","56.7","","51.7","83",""
"02/10/2015","19:05:00","0313 SW  SW","6","5","","","","","","","","62.4","","53.5","72","1007.0"
"02/10/2015","19:05:00","0313 SW  SW","12","5","301","6","310","11","307","12","21","","","","",""
"02/10/2015","19:05:00","0313 SW  SW","54","5","301","12","293","19","293","19","16","60.4","-2.0","51.5","72",""
"02/10/2015","19:05:00","0313 SW  SW","162","5","304","16","311","23","311","23","12","","","","",""
"02/10/2015","19:05:00","0313 SW  SW","204","5","305","16","317","23","317","23","11","59.2","","51.2","75",""
"02/10/2015","19:05:00","0313 SW  SW","295","5","36","16","35","22","35","22","11","","","","",""
"02/10/2015","19:05:00","0313 SW  SW","394","5","305","18","311","23","311","23","9","","","","",""
"02/10/2015","19:05:00","0313 SW  SW","492","5","304","18","311","22","311","22","9","57.5","","51.3","80",""
"02/10/2015","19:05:00","0002 SE  NW","6","5","","","","","","","","62.4","","52.2","69",""
"02/10/2015","19:05:00","0002 SE  NW","12","5","320","8","314","13","308","18","17","","","","",""
